ID (CME),ID (Dino),Track Length (CME),Track Length (Dino),Match,Identical Match
[8536.0],[1920.0 3199.0],[3.0],[3.0 7.0],False,False
[8537.0],[2332.0 3623.0],[3.0],[11.0 29.0],False,False
[8538.0],[679.0],[3.0],[15.0],False,False
[8539.0],[2762.0],[3.0],[9.0],False,False
[8540.0],[2762.0],[3.0],[9.0],False,False
[8541.0],[975.0 1018.0 3667.0],[3.0],[5.0 11.0 14.0],False,False
[8542.0],[3464.0],[3.0],[4.0],True,False
[8543.0],[3288.0 3655.0],[3.0],[2.0 5.0],True,False
[8544.0],[3342.0 3938.0],[3.0],[1.0 3.0],False,False
[8545.0],[3541.0 3752.0],[3.0],[2.0],True,False
[8546.0],[3410.0],[3.0],[13.0],True,False
[8547.0],[233.0 3820.0],[3.0],[15.0 22.0],False,False
[8548.0],[3218.0],[3.0],[19.0],False,False
[8549.0],[3254.0],[3.0],[7.0],False,False
[8550.0],[3652.0],[3.0],[8.0],False,False
[8551.0],[1772.0],[3.0],[23.0],False,False
[8552.0],[2611.0 4062.0],[3.0],[3.0 6.0],True,False
[8553.0],[3303.0 3502.0],[3.0],[3.0 8.0],True,False
[8554.0],[1256.0 1838.0],[3.0],[14.0 32.0],False,False
[8555.0],[1401.0 3914.0 4176.0],[3.0],[1.0 3.0 6.0],False,False
[8556.0],[317.0 3611.0],[3.0],[6.0 18.0],True,False
[8557.0],[3489.0 3882.0],[3.0],[2.0 3.0],False,False
[8558.0],[178.0 1670.0],[3.0],[10.0 21.0],False,False
[8559.0],[3810.0],[3.0],[16.0],True,False
[8560.0],[3654.0 3849.0],[3.0],[3.0 5.0],False,False
[8561.0],[957.0 4302.0],[3.0],[2.0 19.0],False,False
[8562.0],[1418.0 2629.0],[3.0],[7.0 22.0],False,False
[8563.0],[938.0 3639.0],[3.0],[4.0 21.0],False,False
[8564.0],[4045.0],[3.0],[5.0],True,False
[8565.0],[1026.0],[3.0],[20.0],False,False
[8566.0],[3298.0],[3.0],[7.0],True,False
[8567.0],[1706.0],[3.0],[24.0],True,False
[8568.0],[3006.0 3016.0 3840.0],[3.0],[11.0 49.0 80.0],False,False
[8569.0],[808.0],[3.0],[45.0],False,False
[8570.0],[3107.0],[3.0],[29.0],False,False
[8571.0],[1223.0 2109.0 2260.0],[3.0],[8.0 11.0 25.0],False,False
[8572.0],[543.0 1946.0],[3.0],[9.0 61.0],False,False
[8573.0],[525.0],[3.0],[33.0],False,False
[8574.0],[3259.0 4498.0],[3.0],[4.0 5.0],False,False
[8575.0],[3272.0 3641.0],[3.0],[7.0 36.0],False,False
[8576.0],[3455.0],[3.0],[8.0],False,False
[8577.0],[1192.0 4557.0],[3.0],[2.0 43.0],False,False
[8578.0],[1305.0 4343.0],[3.0],[9.0 14.0],False,False
[8579.0],[3641.0],[3.0],[7.0],False,False
[8580.0],[988.0 1032.0],[3.0],[11.0 12.0],False,False
[8581.0],[3295.0 4551.0],[3.0],[6.0 29.0],False,False
[8582.0],[4084.0 4101.0 4884.0],[3.0],[4.0 5.0 7.0],False,False
[8583.0],[3890.0 4083.0 4375.0],[3.0],[3.0 5.0 13.0],False,False
[8584.0],[3405.0 4446.0],[3.0],[12.0 25.0],False,False
[8585.0],[571.0],[3.0],[64.0],False,False
[8586.0],[1772.0 3280.0],[3.0],[8.0 23.0],False,False
[8587.0],[4079.0 4862.0],[3.0],[2.0 22.0],True,False
[8588.0],[1027.0 3905.0 4924.0],[3.0],[2.0 3.0 17.0],False,False
[8589.0],[4447.0 4765.0],[3.0],[3.0],True,False
[8590.0],[4253.0 4254.0],[3.0],[5.0 7.0],False,False
[8591.0],[3638.0 5303.0],[3.0],[3.0 6.0],False,False
[8592.0],[4841.0],[3.0],[6.0],True,False
[8593.0],[3890.0 4083.0],[3.0],[3.0 13.0],False,False
[8594.0],[3922.0 4883.0 4889.0],[3.0],[2.0 4.0 5.0],True,False
[8595.0],[1145.0 5152.0],[3.0],[7.0 25.0],False,False
[8596.0],[1748.0 4810.0 5063.0],[3.0],[1.0 2.0 75.0],False,False
[8597.0],[1752.0 5071.0],[3.0],[1.0 41.0],False,False
[8598.0],[3020.0 4819.0 5308.0],[3.0],[1.0 2.0 8.0],False,False
[8599.0],[808.0],[3.0],[45.0],False,False
[8600.0],[3989.0],[3.0],[20.0],True,False
[8601.0],[4784.0],[3.0],[4.0],True,False
[8602.0],[4017.0 5295.0],[3.0],[6.0 18.0],True,False
[8603.0],[3644.0 4284.0],[3.0],[7.0 9.0],False,False
[8604.0],[789.0 3663.0],[3.0],[8.0 27.0],False,False
[8605.0],[3296.0],[3.0],[8.0],True,False
[8606.0],[3732.0],[3.0],[17.0],True,False
[8607.0],[550.0],[3.0],[99.0],False,False
[8608.0],[3235.0],[3.0],[45.0],False,False
[8609.0],[4312.0 5587.0],[3.0],[5.0],False,False
[8610.0],[3107.0 5397.0 5630.0],[3.0],[1.0 8.0 29.0],False,False
[8611.0],[3337.0 5106.0 5594.0],[3.0],[1.0 2.0 10.0],False,False
[8612.0],[1367.0 4114.0],[3.0],[5.0 17.0],False,False
[8613.0],[536.0],[3.0],[27.0],False,False
[8614.0],[3062.0 5843.0],[3.0],[3.0 21.0],False,False
[8615.0],[4314.0 4864.0 5882.0],[3.0],[2.0 3.0 10.0],False,False
[8616.0],[1219.0 4077.0 4326.0],[3.0],[6.0 16.0 27.0],False,False
[8617.0],[5157.0 5163.0],[3.0],[3.0 5.0],True,False
[8618.0],[1953.0],[3.0],[17.0],False,False
[8619.0],[3238.0 5061.0 5784.0],[3.0],[1.0 4.0 11.0],False,False
[8620.0],[4262.0 5547.0 5549.0],[3.0],[1.0 2.0 3.0],False,False
[8621.0],[5084.0 5598.0 5600.0],[3.0],[3.0 5.0],False,False
[8622.0],[2823.0 4544.0],[3.0],[2.0 21.0],False,False
[8623.0],[1414.0],[3.0],[57.0],False,False
[8624.0],[5516.0],[3.0],[3.0],True,True
[8625.0],[2157.0],[3.0],[17.0],True,False
[8626.0],[5550.0],[3.0],[19.0],False,False
[8627.0],[5570.0],[3.0],[3.0],True,True
[8628.0],[2823.0 6083.0],[3.0],[10.0 21.0],False,False
[8629.0],[5385.0],[3.0],[8.0],False,False
[8630.0],[1391.0 4369.0],[3.0],[11.0 18.0],True,False
[8631.0],[4270.0 4824.0 6288.0],[3.0],[1.0 4.0 5.0],False,False
[8632.0],[5092.0 5840.0 6073.0],[3.0],[1.0 4.0 11.0],False,False
[8633.0],[1098.0],[3.0],[21.0],True,False
[8634.0],[1541.0 6395.0],[3.0],[18.0 22.0],True,False
[8635.0],[4722.0 5169.0 5393.0],[3.0],[2.0 6.0],False,False
[8636.0],[3921.0 5924.0],[3.0],[3.0 9.0],False,False
[8637.0],[4443.0 5748.0],[3.0],[8.0 15.0],False,False
[8638.0],[4224.0 5250.0],[3.0],[5.0 12.0],False,False
[8639.0],[4831.0 5089.0 6311.0],[3.0],[1.0 3.0 5.0],False,False
[8640.0],[2578.0],[3.0],[38.0],False,False
[8641.0],[1030.0 5103.0],[3.0],[4.0 21.0],False,False
[8642.0],[4600.0],[3.0],[12.0],True,False
[8643.0],[809.0],[3.0],[45.0],False,False
[8644.0],[898.0 2195.0],[3.0],[37.0 54.0],False,False
[8645.0],[5354.0 5624.0 6108.0],[3.0],[1.0 5.0 8.0],False,False
[8646.0],[3902.0 5112.0 5610.0],[3.0],[4.0 7.0 13.0],False,False
[8647.0],[6163.0],[3.0],[4.0],False,False
[8648.0],[1962.0 5541.0],[3.0],[3.0 21.0],False,False
[8649.0],[750.0],[3.0],[23.0],False,False
[8650.0],[1961.0],[3.0],[23.0],True,False
[8651.0],[6296.0],[3.0],[4.0],False,False
[8652.0],[6308.0],[3.0],[3.0],False,True
[8653.0],[301.0 5508.0],[3.0],[26.0 35.0],False,False
[8654.0],[4450.0 5518.0],[3.0],[14.0 15.0],False,False
[8655.0],[2769.0 6041.0 6751.0],[3.0],[2.0 15.0 18.0],False,False
[8656.0],[3022.0 5574.0],[3.0],[10.0 11.0],False,False
[8657.0],[5888.0],[3.0],[34.0],True,False
[8658.0],[4600.0 6365.0 6588.0],[3.0],[1.0 12.0],False,False
[8659.0],[5511.0],[3.0],[29.0],True,False
[8660.0],[501.0 6257.0],[3.0],[3.0 43.0],False,False
[8661.0],[5302.0 6519.0],[3.0],[2.0 8.0],True,False
[8662.0],[5323.0],[3.0],[11.0],False,False
[8663.0],[963.0 5564.0],[3.0],[6.0 34.0],False,False
[8664.0],[6328.0],[3.0],[34.0],False,False
[8665.0],[5464.0 5914.0 6609.0],[3.0],[5.0 7.0 9.0],False,False
[8666.0],[89.0 5495.0],[3.0],[23.0 28.0],False,False
[8667.0],[303.0],[3.0],[38.0],False,False
[8668.0],[6240.0],[3.0],[4.0],True,False
[8669.0],[6252.0],[3.0],[6.0],True,False
[8670.0],[3623.0 7136.0],[3.0],[4.0 29.0],False,False
[8671.0],[6312.0 6522.0],[3.0],[3.0 42.0],False,False
[8672.0],[2578.0],[3.0],[38.0],False,False
[8673.0],[5367.0 6967.0],[3.0],[1.0 17.0],False,False
[8674.0],[1494.0 3156.0 7016.0],[3.0],[1.0 14.0 27.0],False,False
[8675.0],[621.0 4280.0],[3.0],[9.0 34.0],False,False
[8676.0],[6060.0],[3.0],[7.0],False,False
[8677.0],[4314.0 6761.0],[3.0],[10.0 11.0],True,False
[8678.0],[620.0],[3.0],[93.0],True,False
[8679.0],[6933.0],[3.0],[11.0],False,False
[8680.0],[856.0 948.0],[3.0],[17.0 38.0],False,False
[8681.0],[6716.0 7180.0],[3.0],[2.0 27.0],False,False
[8682.0],[324.0 357.0],[3.0],[46.0 72.0],False,False
[8683.0],[4325.0 5656.0],[3.0],[11.0 14.0],False,False
[8684.0],[5396.0],[3.0],[14.0],False,False
[8685.0],[6703.0],[3.0],[16.0],False,False
[8686.0],[653.0 6908.0],[3.0],[12.0 74.0],False,False
[8687.0],[2578.0],[3.0],[38.0],False,False
[8688.0],[946.0 7176.0],[3.0],[32.0 67.0],False,False
[8689.0],[1078.0],[3.0],[97.0],False,False
[8690.0],[6153.0],[3.0],[6.0],True,False
[8691.0],[1288.0 5888.0],[3.0],[34.0 58.0],False,False
[8692.0],[6482.0],[3.0],[11.0],False,False
[8693.0],[6743.0 7662.0 7940.0],[3.0],[1.0 7.0],False,False
[8694.0],[5877.0 6539.0],[3.0],[12.0 13.0],False,False
[8695.0],[4325.0 4872.0 7987.0],[3.0],[11.0 13.0],False,False
[8696.0],[5894.0],[3.0],[16.0],True,False
[8697.0],[523.0 3623.0 7912.0],[3.0],[12.0 29.0 68.0],False,False
[8698.0],[900.0 3635.0 7918.0],[3.0],[3.0 15.0 43.0],False,False
[8699.0],[2587.0 7918.0],[3.0],[3.0 94.0],False,False
[8700.0],[7441.0],[3.0],[28.0],True,False
[8701.0],[5099.0],[3.0],[34.0],False,False
[8702.0],[6969.0],[3.0],[22.0],False,False
[8703.0],[6861.0 7357.0 7776.0],[3.0],[3.0],False,False
[8704.0],[1500.0 5174.0],[3.0],[32.0 79.0],False,False
[8705.0],[141.0 6682.0],[3.0],[6.0 32.0],True,False
[8706.0],[5788.0],[3.0],[28.0],True,False
[8707.0],[7637.0],[3.0],[6.0],True,False
[8708.0],[5323.0 7925.0 7931.0],[3.0],[2.0 11.0],False,False
[8709.0],[7644.0],[3.0],[32.0],True,False
[8710.0],[7647.0],[3.0],[4.0],False,False
[8711.0],[7647.0],[3.0],[4.0],True,False
[8712.0],[7436.0 7922.0],[3.0],[2.0 7.0],False,False
[8713.0],[3062.0 6761.0 7172.0],[3.0],[4.0 11.0 21.0],False,False
[8714.0],[7694.0 7725.0],[3.0],[1.0 13.0],False,False
[8715.0],[3866.0 5101.0 7713.0],[3.0],[4.0 14.0 20.0],False,False
[8716.0],[6353.0 6783.0],[3.0],[5.0 6.0],True,False
[8717.0],[6342.0 6981.0 8001.0],[3.0],[2.0 4.0],True,False
[8718.0],[6328.0],[3.0],[34.0],True,False
[8719.0],[7598.0],[3.0],[4.0],True,False
[8720.0],[7903.0],[3.0],[47.0],True,False
[8721.0],[7944.0 8545.0],[3.0],[1.0 8.0],False,False
[8722.0],[7223.0 8234.0],[3.0],[2.0 3.0],True,False
[8723.0],[2817.0],[3.0],[33.0],True,False
[8724.0],[6763.0 8666.0],[3.0],[1.0 38.0],False,False
[8725.0],[466.0 7107.0],[3.0],[67.0 71.0],False,False
[8726.0],[2796.0 8170.0 8500.0],[3.0],[1.0 51.0],False,False
[8727.0],[6297.0 8520.0],[3.0],[1.0 11.0],True,False
[8728.0],[2580.0 8551.0],[3.0],[12.0 21.0],False,False
[8729.0],[7952.0],[3.0],[3.0],False,True
[8730.0],[7483.0 7487.0 8265.0],[3.0],[3.0 5.0],True,False
[8731.0],[6371.0 7277.0 8270.0],[3.0],[4.0 5.0 8.0],False,False
[8732.0],[571.0 662.0 7616.0],[3.0],[4.0 64.0 70.0],False,False
[8733.0],[4872.0 7964.0 8624.0],[3.0],[3.0 8.0 13.0],False,False
[8734.0],[50.0 3979.0],[3.0],[10.0 72.0],True,False
[8735.0],[5254.0 7580.0],[3.0],[10.0 13.0],False,False
[8736.0],[6492.0 8453.0],[3.0],[2.0 6.0],False,False
[8737.0],[7188.0 8570.0 8898.0],[3.0],[3.0 9.0],False,False
[8738.0],[5638.0 6083.0],[3.0],[10.0 19.0],False,False
[8739.0],[1838.0 6352.0],[3.0],[19.0 32.0],True,False
[8740.0],[1454.0],[3.0],[40.0],False,False
[8741.0],[5999.0],[3.0],[20.0],True,False
[8742.0],[8488.0],[3.0],[55.0],True,False
[8743.0],[6937.0 8534.0 9074.0],[3.0],[1.0 5.0],False,False
[8744.0],[8546.0],[3.0],[3.0],True,True
[8745.0],[7669.0 8582.0],[3.0],[5.0 7.0],False,False
[8746.0],[8576.0],[3.0],[3.0],True,True
[8747.0],[7458.0 9090.0],[3.0],[1.0 3.0],False,False
[8748.0],[8272.0],[3.0],[4.0],True,False
[8749.0],[1424.0 8018.0],[3.0],[12.0 49.0],False,False
[8750.0],[4761.0 7884.0],[3.0],[3.0 41.0],False,False
[8751.0],[8125.0 8425.0],[3.0],[3.0 4.0],False,False
[8752.0],[2587.0 7918.0],[3.0],[3.0 94.0],False,False
[8753.0],[6282.0 7927.0],[3.0],[3.0 14.0],False,False
[8754.0],[8238.0],[3.0],[6.0],True,False
[8755.0],[8658.0 8732.0 9126.0],[3.0],[1.0 9.0],False,False
[8756.0],[8427.0],[3.0],[4.0],True,False
[8757.0],[3661.0 8541.0],[3.0],[5.0 25.0],False,False
[8758.0],[8911.0],[3.0],[3.0],True,True
[8759.0],[8923.0 8940.0 9088.0],[3.0],[7.0 8.0 10.0],False,False
[8760.0],[6988.0],[3.0],[7.0],True,False
[8761.0],[4597.0 8048.0],[3.0],[15.0 31.0],False,False
[8762.0],[6218.0],[3.0],[48.0],False,False
[8763.0],[5261.0 9242.0],[3.0],[1.0 24.0],False,False
[8764.0],[8874.0],[3.0],[10.0],True,False
[8765.0],[6109.0 8563.0],[3.0],[3.0 15.0],False,False
[8766.0],[6554.0 9089.0 9361.0],[3.0],[1.0 4.0 10.0],False,False
[8767.0],[9009.0 9168.0 9567.0],[3.0],[1.0 4.0 6.0],False,False
[8768.0],[1265.0 5625.0 9103.0],[3.0],[3.0 15.0 45.0],False,False
[8769.0],[7714.0 8929.0 9133.0],[3.0],[1.0 7.0],True,False
[8770.0],[829.0 8875.0],[3.0],[4.0 54.0],False,False
[8771.0],[7125.0],[3.0],[12.0],False,False
[8772.0],[794.0 6511.0 9634.0],[3.0],[2.0 5.0 73.0],False,False
[8773.0],[9293.0],[3.0],[4.0],True,False
[8774.0],[8209.0 9301.0 9345.0],[3.0],[1.0 4.0 10.0],False,False
[8775.0],[6083.0 6761.0],[3.0],[10.0 11.0],False,False
[8776.0],[7188.0 8570.0 8898.0],[3.0],[3.0 9.0],False,False
[8777.0],[7791.0],[3.0],[22.0],False,False
[8778.0],[2897.0 9460.0],[3.0],[1.0 44.0],False,False
[8779.0],[7322.0 8751.0 9770.0],[3.0],[6.0 10.0 20.0],True,False
[8780.0],[7099.0 7601.0],[3.0],[4.0 39.0],False,False
[8781.0],[580.0 9264.0],[3.0],[2.0 66.0],False,False
[8782.0],[6945.0 7443.0 9900.0],[3.0],[1.0 8.0 15.0],False,False
[8783.0],[4301.0 8615.0],[3.0],[3.0 34.0],False,False
[8784.0],[6976.0 9403.0],[3.0],[1.0 32.0],True,False
[8785.0],[5261.0 10081.0],[3.0],[1.0 24.0],False,False
[8786.0],[809.0 8171.0 9639.0],[3.0],[1.0 45.0 64.0],False,False
[8787.0],[5788.0 9630.0],[3.0],[2.0 28.0],False,False
[8788.0],[688.0 5295.0],[3.0],[18.0 33.0],False,False
[8789.0],[9651.0 9900.0],[3.0],[1.0 11.0],False,False
[8790.0],[7772.0 10207.0],[3.0],[1.0 7.0],False,False
[8791.0],[7273.0],[3.0],[10.0],True,False
[8792.0],[1981.0 9858.0 10119.0],[3.0],[1.0 15.0 55.0],False,False
[8793.0],[8875.0 9636.0],[3.0],[3.0 4.0],False,False
[8794.0],[630.0 9634.0],[3.0],[2.0 99.0],False,False
[8795.0],[8938.0 9699.0],[3.0],[2.0 4.0],False,False
[8796.0],[5999.0],[3.0],[20.0],True,False
[8797.0],[8404.0],[3.0],[8.0],True,False
[8798.0],[8900.0],[3.0],[6.0],True,False
[8799.0],[6933.0 9346.0],[3.0],[5.0 11.0],False,False
[8800.0],[9907.0],[3.0],[4.0],True,False
[8801.0],[7688.0 8201.0 9911.0],[3.0],[10.0 15.0 17.0],False,False
[8802.0],[1265.0 9103.0],[3.0],[3.0 45.0],False,False
[8803.0],[7863.0 8036.0 9954.0],[3.0],[7.0 11.0 54.0],False,False
[8804.0],[5261.0 10081.0 10368.0],[3.0],[1.0 24.0],False,False
[8805.0],[6490.0 9253.0],[3.0],[4.0 73.0],False,False
[8806.0],[3841.0 9636.0 10395.0],[3.0],[3.0 24.0 50.0],False,False
[8807.0],[7418.0 7915.0],[3.0],[7.0 53.0],True,False
[8808.0],[7435.0],[3.0],[18.0],True,False
[8809.0],[8596.0 8940.0],[3.0],[6.0 7.0],False,False
[8810.0],[5109.0 10492.0],[3.0],[2.0 31.0],False,False
[8811.0],[9498.0 10200.0 10839.0],[3.0],[3.0 5.0 10.0],False,False
[8812.0],[5099.0 10471.0],[3.0],[5.0 34.0],False,False
[8813.0],[9189.0 9469.0 10051.0],[3.0],[2.0 7.0 17.0],False,False
[8814.0],[8874.0],[3.0],[10.0],True,False
[8815.0],[9871.0 10121.0],[3.0],[2.0 9.0],False,False
[8816.0],[8156.0 10121.0],[3.0],[2.0 9.0],False,False
[8817.0],[10517.0],[3.0],[9.0],False,False
[8818.0],[6992.0 8312.0 10271.0],[3.0],[2.0 14.0 15.0],False,False
[8819.0],[6784.0],[3.0],[20.0],True,False
[8820.0],[338.0 10366.0],[3.0],[2.0 80.0],True,False
[8821.0],[543.0 10377.0],[3.0],[1.0 61.0],False,False
[8822.0],[9344.0 10454.0 10464.0],[3.0],[4.0 6.0],False,False
[8823.0],[820.0 8907.0],[3.0],[13.0 91.0],True,False
[8824.0],[10463.0],[3.0],[10.0],True,False
[8825.0],[736.0 794.0],[3.0],[71.0 73.0],False,False
[8826.0],[5940.0 6135.0],[3.0],[13.0],True,False
[8827.0],[10172.0 10204.0],[3.0],[5.0 21.0],False,False
[8828.0],[10582.0],[3.0],[8.0],True,False
[8829.0],[8286.0 9737.0 9994.0],[3.0],[3.0 11.0 14.0],False,False
[8830.0],[5505.0 10704.0],[3.0],[11.0 22.0],True,False
[8831.0],[338.0 10366.0],[3.0],[2.0 80.0],False,False
[8832.0],[8854.0],[3.0],[27.0],False,False
[8833.0],[7414.0 10101.0],[3.0],[3.0 21.0],False,False
[8834.0],[7909.0 7914.0 10112.0],[3.0],[2.0 11.0 69.0],False,False
[8835.0],[10494.0],[3.0],[10.0],False,False
[8836.0],[9894.0],[3.0],[13.0],False,False
[8837.0],[9371.0 11104.0],[3.0],[2.0 8.0],False,False
[8838.0],[10172.0],[3.0],[21.0],False,False
[8839.0],[10151.0 11123.0 11132.0],[3.0],[1.0 2.0 3.0],True,False
[8840.0],[10800.0 11335.0],[3.0],[1.0 8.0],False,False
[8841.0],[9983.0 10191.0 11158.0],[3.0],[3.0 7.0 8.0],True,False
[8842.0],[9996.0 11166.0],[3.0],[7.0],True,False
[8843.0],[8215.0 8526.0],[3.0],[9.0 20.0],False,False
[8844.0],[10356.0],[3.0],[42.0],False,False
[8845.0],[10088.0],[3.0],[20.0],False,False
[8846.0],[3855.0 5813.0 8871.0],[3.0],[12.0 22.0 55.0],False,False
[8847.0],[10420.0 10735.0],[3.0],[2.0 22.0],False,False
[8848.0],[9104.0 11306.0],[3.0],[2.0 14.0],False,False
[8849.0],[9829.0],[3.0],[18.0],False,False
[8850.0],[737.0 10407.0 11553.0],[3.0],[2.0 12.0 55.0],False,False
[8851.0],[4318.0 10978.0],[3.0],[10.0 44.0],True,False
[8852.0],[2619.0 11693.0],[3.0],[1.0 94.0],True,False
[8853.0],[6803.0 10779.0],[3.0],[6.0 16.0],True,False
[8854.0],[11169.0 11384.0],[3.0],[3.0 7.0],False,False
[8855.0],[7886.0],[3.0],[17.0],False,False
[8856.0],[738.0 11263.0],[3.0],[42.0 85.0],False,False
[8857.0],[8918.0 11133.0],[3.0],[5.0 9.0],False,False
[8858.0],[202.0],[3.0],[96.0],True,False
[8859.0],[9851.0 11927.0],[3.0],[7.0 13.0],False,False
[8860.0],[3855.0 11622.0],[3.0],[2.0 55.0],False,False
[8861.0],[10536.0 11366.0 11688.0],[3.0],[2.0 5.0 8.0],False,False
[8862.0],[1454.0],[3.0],[40.0],True,False
[8863.0],[9304.0 11614.0],[3.0],[1.0 6.0],False,False
[8864.0],[8551.0],[3.0],[12.0],False,False
[8865.0],[8551.0 9653.0],[3.0],[9.0 12.0],True,False
[8866.0],[11396.0 12080.0],[3.0],[3.0 15.0],False,False
[8867.0],[6258.0],[3.0],[45.0],False,False
[8868.0],[11575.0],[3.0],[3.0],False,True
[8869.0],[9104.0 11623.0],[3.0],[1.0 14.0],False,False
[8870.0],[4307.0],[3.0],[29.0],True,False
[8871.0],[9537.0],[3.0],[11.0],True,False
[8872.0],[543.0],[3.0],[61.0],False,False
[8873.0],[946.0],[3.0],[67.0],False,False
[8874.0],[6312.0 10463.0],[3.0],[10.0 42.0],False,False
[8875.0],[11737.0 12409.0],[3.0],[2.0 3.0],True,False
[8876.0],[11935.0],[3.0],[3.0],True,True
[8877.0],[514.0 12610.0],[3.0],[1.0 75.0],False,False
[8878.0],[10407.0],[3.0],[12.0],True,False
[8879.0],[11966.0 12661.0],[3.0],[1.0 3.0],False,False
[8880.0],[6716.0 11655.0],[3.0],[27.0 29.0],False,False
[8881.0],[11311.0],[3.0],[57.0],False,False
[8882.0],[12130.0 12884.0],[3.0],[1.0 37.0],True,False
[8883.0],[8852.0],[3.0],[24.0],False,False
[8884.0],[2195.0 12272.0 12631.0],[3.0],[2.0 54.0],False,False
[8885.0],[11952.0],[3.0],[3.0],False,True
[8886.0],[7454.0 10449.0 11996.0],[3.0],[2.0 10.0 14.0],False,False
[8887.0],[11133.0],[3.0],[5.0],True,False
[8888.0],[6773.0],[3.0],[41.0],False,False
[8889.0],[11351.0],[3.0],[7.0],True,False
[8890.0],[12118.0 12429.0],[3.0],[2.0 3.0],False,False
[8891.0],[8194.0 9651.0],[3.0],[11.0 18.0],False,False
[8892.0],[11990.0],[3.0],[6.0],True,False
[8893.0],[12336.0],[3.0],[5.0],False,False
[8894.0],[12367.0 12844.0],[3.0],[4.0 39.0],False,False
[8895.0],[6814.0],[3.0],[58.0],True,False
[8896.0],[8120.0],[3.0],[40.0],False,False
[8897.0],[738.0],[3.0],[85.0],False,False
[8898.0],[5290.0 9299.0 11557.0],[3.0],[4.0 12.0 54.0],False,False
[8899.0],[8656.0 12752.0],[3.0],[24.0 30.0],False,False
[8900.0],[12457.0 13142.0],[3.0],[2.0],False,False
[8901.0],[406.0 6493.0],[3.0],[27.0 48.0],True,False
[8902.0],[10925.0],[3.0],[35.0],True,False
[8903.0],[11628.0],[3.0],[8.0],False,False
[8904.0],[11970.0],[3.0],[5.0],True,False
[8905.0],[863.0],[3.0],[55.0],False,False
[8906.0],[10704.0],[3.0],[11.0],True,False
[8907.0],[706.0 9302.0],[3.0],[40.0 97.0],False,False
[8908.0],[10395.0 12987.0],[3.0],[1.0 24.0],False,False
[8909.0],[12327.0],[3.0],[10.0],False,False
[8910.0],[12099.0 12200.0 12947.0],[3.0],[4.0 16.0 53.0],False,False
[8911.0],[7116.0],[3.0],[28.0],True,False
[8912.0],[11296.0],[3.0],[10.0],True,False
[8913.0],[6716.0],[3.0],[27.0],True,False
[8914.0],[6992.0 12901.0],[3.0],[8.0 14.0],False,False
[8915.0],[8319.0 13937.0],[3.0],[1.0 42.0],False,False
[8916.0],[12614.0],[3.0],[15.0],False,False
[8917.0],[9861.0 13327.0],[3.0],[6.0 61.0],False,False
[8918.0],[5995.0 12582.0 13686.0],[3.0],[1.0 11.0 51.0],False,False
[8919.0],[13264.0],[3.0],[5.0],True,False
[8920.0],[13461.0 14024.0],[3.0],[1.0 3.0],False,False
[8921.0],[13494.0 13516.0 13536.0],[3.0],[3.0 6.0],True,False
[8922.0],[11855.0],[3.0],[10.0],True,False
[8923.0],[11989.0 12685.0 13790.0],[3.0],[4.0 9.0 17.0],False,False
[8924.0],[8937.0 11655.0],[3.0],[29.0 44.0],False,False
[8925.0],[12415.0 14048.0],[3.0],[1.0 5.0],False,False
[8926.0],[2675.0 10889.0 11744.0],[3.0],[5.0 6.0 40.0],False,False
[8927.0],[13740.0],[3.0],[3.0],True,True
[8928.0],[829.0 11092.0],[3.0],[17.0 54.0],False,False
[8929.0],[3525.0 13544.0],[3.0],[4.0 50.0],False,False
[8930.0],[13253.0],[3.0],[10.0],False,False
[8931.0],[8408.0 13700.0],[3.0],[4.0 42.0],False,False
[8932.0],[5290.0 13341.0 14188.0],[3.0],[2.0 9.0 54.0],False,False
[8933.0],[12666.0],[3.0],[43.0],False,False
[8934.0],[8535.0 11293.0 14202.0],[3.0],[2.0 12.0],False,False
[8935.0],[9605.0 10360.0],[3.0],[27.0 64.0],False,False
[8936.0],[10374.0 14442.0],[3.0],[17.0 18.0],False,False
[8937.0],[2986.0 14460.0],[3.0],[1.0 72.0],False,False
[8938.0],[10123.0],[3.0],[19.0],True,False
[8939.0],[12768.0 14502.0],[3.0],[10.0 23.0],False,False
[8940.0],[4318.0],[3.0],[44.0],True,False
[8941.0],[12806.0],[3.0],[7.0],False,False
[8942.0],[423.0 14449.0],[3.0],[1.0 95.0],True,False
[8943.0],[13708.0 14428.0],[3.0],[3.0],False,False
[8944.0],[12714.0 14557.0],[3.0],[3.0 6.0],False,False
[8945.0],[2675.0 10889.0 14297.0],[3.0],[2.0 6.0 40.0],False,False
[8946.0],[13458.0 13865.0 14637.0],[3.0],[2.0 3.0 4.0],True,False
[8947.0],[14175.0],[3.0],[48.0],True,False
[8948.0],[8876.0 14933.0],[3.0],[3.0 21.0],False,False
[8949.0],[12666.0 14511.0],[3.0],[24.0 43.0],False,False
[8950.0],[11637.0 13071.0 14495.0],[3.0],[7.0 8.0],False,False
[8951.0],[14022.0 14242.0 14552.0],[3.0],[2.0 4.0],False,False
[8952.0],[14012.0],[3.0],[4.0],True,False
[8953.0],[7746.0 10341.0],[3.0],[9.0 28.0],True,False
[8954.0],[11247.0],[3.0],[22.0],False,False
[8955.0],[6262.0],[3.0],[45.0],True,False
[8956.0],[7116.0 14912.0],[3.0],[28.0 33.0],False,False
[8957.0],[2587.0],[3.0],[94.0],False,False
