ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Feature 0,Feature 1,Feature 2,Distance,Multi ID (Dino),Multi Distance (Dino)
7979.0,65,8849.0,428.09,248.11,74.0,427.06204,246.24988,70.02503,65.0,65.0,56.0,42.84,22.38,4.0,26.0,-22.14,-20.94,-0.5864,4.507453236241057,,
7979.0,66,8849.0,426.9,248.25,72.068,426.4094,246.5622,68.53475,66.0,65.0,56.0,41.348,25.75,4.0,26.0,-21.61,-22.02,0.015564,3.946291013407396,,
7979.0,68,8849.0,427.44,250.93,72.826,426.13293,249.14713,67.66939,68.0,65.0,56.0,43.156,20.05,4.0,26.0,-25.62,-14.375,-2.818,5.610497670786425,,
7980.0,65,4964.0,406.16,180.24,74.495,401.28525,185.37236,65.31427,65.0,65.0,30.0,35.296,17.53,4.0,42.0,-23.05,-16.02,-1.811,11.592674845133889,,
7980.0,66,4964.0,404.15,180.93,73.154,401.03793,186.3441,66.41874,66.0,65.0,30.0,37.102,31.97,4.0,42.0,-21.75,-18.88,-0.9097,9.184834552810388,,
7980.0,67,8243.0,405.31,181.78,74.614,411.6206,175.95576,77.388626,67.0,65.0,53.0,27.321,19.52,4.0,13.0,-24.69,-19.69,-1.04,9.024632589611407,,
7980.0,68,8243.0,404.44,183.18,73.985,411.0946,176.99179,76.63905,68.0,65.0,53.0,27.213,16.23,4.0,13.0,-25.75,-13.86,-2.201,9.466869892768155,,
7981.0,65,10540.0,502.72,137.85,127.604,498.84937,136.64168,127.54481,65.0,65.0,63.0,45.919,19.73,4.0,6.0,11.74,-10.59,-0.3022,4.055282638164695,,
7981.0,66,10540.0,503.01,138.02,127.985,498.95227,136.50378,127.937614,66.0,65.0,63.0,59.324,23.22,4.0,6.0,12.734,-10.65,0.511,4.332013535793252,,
7981.0,68,9429.0,500.91,138.47,127.21,495.98618,135.30173,125.318504,68.0,65.0,58.0,45.203,30.31,4.0,8.0,10.99,-8.445,-0.8076,6.153023265299457,,
7982.0,65,9179.0,577.56,114.73,159.2355,578.241,111.246254,158.00499,65.0,65.0,57.0,115.67,26.81,4.0,13.0,12.96,6.117,-2.662,3.756913900080244,,
7982.0,66,9179.0,577.06,114.62,157.477,577.4691,111.10673,157.28142,66.0,65.0,57.0,126.64,33.16,4.0,13.0,12.64,3.293,-2.873,3.5424116699361905,,
7984.0,65,10276.0,488.8,542.84,133.123,484.75607,538.1178,129.0949,65.0,65.0,61.0,76.517,16.25,4.0,11.0,-0.8735,12.6,-0.5225,7.407977611663002,,
7984.0,66,10774.0,490.35,545.15,133.476,491.64078,541.08057,137.98543,66.0,65.0,63.0,59.639,9.34,4.0,4.0,-1.554,13.83,-0.0916,6.209777166549547,,
7984.0,67,7496.0,490.41,546.59,135.30700000000002,489.85645,544.8886,131.94492,67.0,65.0,48.0,71.942,18.05,4.0,15.0,-0.986,18.33,0.3464,3.8085117157362514,,
7984.0,68,10798.0,490.73,546.32,131.874,483.32895,547.6872,131.98714,68.0,65.0,63.0,96.318,12.016,4.0,18.0,0.4033,16.52,-0.8447,7.527122797065273,,
7985.0,65,2221.0,430.11,225.15,101.895,435.4054,239.64291,104.37976,65.0,65.0,7.0,28.638,33.53,4.0,56.0,9.734,-19.27,2.229,15.6288110131801,,
7985.0,66,2221.0,431.18,226.27,100.246,435.11746,240.25102,104.296486,66.0,65.0,7.0,16.923,31.0,4.0,56.0,10.89,-19.8,2.982,15.079089771209532,,
7985.0,67,2221.0,430.0,226.89,101.821,434.86703,240.3722,103.882484,67.0,65.0,7.0,26.292,25.53,4.0,56.0,7.68,-17.66,1.989,14.481278056275151,,
7985.0,68,8857.0,430.27,227.93,101.641,410.84528,245.54022,94.417366,68.0,65.0,56.0,27.404,21.86,4.0,9.0,4.57,-21.39,0.3623,27.19596447439868,,
7986.0,65,9210.0,577.59,214.18,105.011,595.6557,216.71793,108.85613,65.0,65.0,57.0,33.287,18.42,4.0,11.0,43.22,-6.797,-2.541,18.643916699336533,,
7986.0,66,9210.0,577.52,214.52,106.566,595.2581,217.07323,111.06967,66.0,65.0,57.0,19.816,26.25,4.0,11.0,44.94,-5.14,-3.309,18.478155170681976,,
7986.0,67,9210.0,578.55,215.11,104.673,595.46106,216.81845,109.59273,67.0,65.0,57.0,20.714,21.53,4.0,11.0,42.1,-7.12,-2.383,17.6948154836099,,
7986.0,68,9210.0,579.02,215.57,104.504,595.84576,217.03511,110.62292,68.0,65.0,57.0,29.107,21.1,4.0,11.0,41.88,-6.7,-2.42,17.9636836104431,,
7987.0,66,6429.0,656.61,240.32,143.855,655.53235,239.74399,140.0816,66.0,65.0,41.0,89.26,30.06,4.0,33.0,48.9,-2.77,-3.99,3.9663162509562935,,
7988.0,65,5210.0,547.32,250.73,146.937,541.73444,250.5896,146.43518,65.0,65.0,31.0,34.076,13.72,4.0,32.0,13.02,-6.43,0.0393,5.60981425592694,,
7988.0,66,9770.0,546.08,250.4,146.162,539.3492,250.89917,151.9185,66.0,65.0,59.0,16.121,11.21,4.0,7.0,13.36,-7.863,-0.07336,8.870745829911963,,
7988.0,67,11422.0,543.07,250.93,147.668,547.8089,254.11218,147.74147,67.0,65.0,67.0,33.152,4.516,4.0,5.0,19.53,-5.33,0.49,5.70866364426031,,
7989.0,65,7033.0,732.27,36.389,156.695,730.72687,35.157288,153.34859,65.0,65.0,46.0,42.435,21.55,4.0,19.0,-20.02,-1.549,-2.748,3.885463233122147,,
7989.0,66,9143.0,732.21,37.143,155.591,734.5159,29.866787,161.99373,66.0,65.0,57.0,17.328,29.3,4.0,14.0,-20.75,-2.508,-0.7427,9.96270053169665,,
7989.0,67,7033.0,732.85,36.962,156.319,730.0825,35.68112,151.56769,67.0,65.0,46.0,41.065,15.055,4.0,19.0,-20.77,-0.4092,-0.839,5.645764477951603,,
7991.0,66,6811.0,443.91,269.02,105.332,445.0832,274.6699,115.40056,66.0,66.0,44.0,40.248,20.98,4.0,39.0,11.18,-18.47,2.533,11.604898479676589,,
7991.0,67,6811.0,444.3,268.63,105.13,445.90887,273.72342,113.7225,67.0,66.0,44.0,39.676,26.36,4.0,39.0,8.94,-14.15,0.7437,10.117432788178023,,
7991.0,68,6811.0,444.28,269.35,106.169,445.78323,273.71268,112.14947,68.0,66.0,44.0,35.661,24.64,4.0,39.0,9.13,-12.14,-0.3203,7.553720847118965,,
7991.0,69,6811.0,444.28,268.36,106.31,445.6404,273.3985,112.66311,69.0,66.0,44.0,46.19,23.55,4.0,39.0,9.46,-9.32,-0.834,8.221871872152963,,
7992.0,66,9773.0,529.1,335.25,149.72899999999998,526.5375,333.45712,151.982,66.0,66.0,59.0,49.32,25.39,4.0,38.0,-3.9,-7.81,-0.4502,3.854456374691528,,
7992.0,67,9773.0,528.41,335.03,149.149,525.11926,333.1534,153.43248,67.0,66.0,59.0,51.184,23.39,4.0,38.0,-5.402,-6.477,-0.366,5.718286300807209,,
7992.0,68,9773.0,528.39,335.36,150.007,526.4881,333.68213,153.23486,68.0,66.0,59.0,54.591,24.31,4.0,38.0,-5.73,-4.004,-1.608,4.10506413183764,,
7992.0,69,9773.0,530.08,337.43,148.142,526.60016,334.65762,152.96513,69.0,66.0,59.0,63.06,24.62,4.0,38.0,-6.64,-2.867,-1.44,6.56185646649639,,
7994.0,66,8874.0,649.76,300.76,137.559,653.7027,332.3629,153.46796,66.0,66.0,56.0,20.506,26.98,4.0,35.0,-16.67,-10.72,-2.69,35.60032556005075,,
7994.0,67,8874.0,649.68,301.17,137.541,653.08466,332.44467,153.99712,67.0,66.0,56.0,29.058,26.31,4.0,35.0,-18.64,-6.957,-3.537,35.50352910315956,,
7994.0,68,11596.0,649.86,301.74,134.226,631.48926,325.58862,132.79808,68.0,66.0,68.0,23.897,16.6,4.0,7.0,-17.48,-15.78,-3.49,30.13767939935657,,
7994.0,69,11596.0,649.93,300.97,137.274,631.56506,326.2445,133.24315,69.0,66.0,68.0,23.715,15.05,4.0,7.0,-19.2,-11.414,-3.236,31.501097174163583,,
7995.0,66,10661.0,604.5,200.92,156.996,602.08734,198.47617,154.32397,66.0,66.0,63.0,204.26,63.94,4.0,29.0,52.94,-0.013535,-8.12,4.351204162688738,,
7995.0,67,10661.0,604.28,201.45,156.935,602.0722,199.64964,154.883,67.0,66.0,63.0,180.6,63.12,4.0,29.0,53.2,-2.236,-7.168,3.5108946110072856,,
7995.0,68,1903.0,606.17,204.25,156.728,606.8673,204.77084,152.18275,68.0,66.0,4.0,161.44,73.8,4.0,59.0,55.5,-2.248,-5.715,4.6278287736367405,,
7995.0,69,1903.0,604.95,204.26,158.642,604.1114,203.07846,153.42137,69.0,66.0,4.0,179.6,66.56,4.0,59.0,55.47,-1.376,-5.965,5.417957579060585,,
7996.0,66,9094.0,476.42,451.91,83.453,487.36072,470.50262,98.407814,66.0,66.0,57.0,28.979,42.8,4.0,21.0,1.501,-2.127,2.297,26.24940636199977,,
7996.0,67,10827.0,474.29,449.4,83.434,484.40588,461.77344,86.57956,67.0,66.0,64.0,-4.5667,13.62,4.0,12.0,0.959,0.0557,1.399,16.288879437260274,,
7996.0,68,10093.0,472.15,446.9,83.415,463.9489,433.3123,78.821304,68.0,66.0,61.0,4.0526,17.31,4.0,10.0,-8.29,-0.7153,0.5903,16.52227815527918,,
7996.0,69,10093.0,470.02,444.39,83.395,462.76056,431.7298,79.567665,69.0,66.0,61.0,28.685,25.73,4.0,10.0,-7.824,0.1925,0.372,15.08736644864915,,
7997.0,66,5939.0,637.43,104.27,119.888,635.8695,103.712006,116.16159,66.0,66.0,37.0,73.069,26.14,4.0,43.0,12.875,0.9077,-2.14,4.078314485438291,,
7997.0,67,9381.0,637.61,103.98,117.733,637.537,102.39497,124.76511,67.0,66.0,58.0,44.51,23.06,4.0,20.0,11.86,-2.824,-0.6553,7.208898678230958,,
7998.0,66,8871.0,477.95,149.42,136.04399999999998,488.14642,135.66463,144.15082,66.0,66.0,56.0,42.799,34.3,4.0,17.0,10.305,-21.06,2.656,18.94459593566725,,
7998.0,67,2014.0,477.56,148.84,135.235,474.45844,165.58447,131.1476,67.0,66.0,5.0,10.228,19.62,4.0,64.0,8.57,-15.39,1.1,17.512960594214228,,
7998.0,68,8871.0,477.17,148.26,134.426,488.41605,135.46693,142.79282,68.0,66.0,56.0,31.533,11.7,4.0,17.0,8.766,-13.49,0.07794,18.97735380762554,,
7998.0,69,8577.0,476.78,147.69,133.617,494.94672,161.91908,146.46036,69.0,66.0,54.0,42.889,30.23,4.0,43.0,9.24,-10.13,-0.2668,26.40924704141341,,
7999.0,68,9626.0,401.15,374.69,64.67,399.41428,373.93405,61.45925,68.0,67.0,59.0,47.609,14.586,4.0,8.0,-5.664,-9.27,-2.25,3.727344883881804,,
7999.0,69,9626.0,403.1,372.79,63.290000000000006,399.99887,372.2599,59.366066,69.0,67.0,59.0,37.001,19.33,4.0,8.0,-13.586,-11.195,-1.626,5.029440458267317,,
7999.0,70,9626.0,401.56,372.92,61.38,392.32834,362.7267,64.964836,70.0,67.0,59.0,33.728,11.586,4.0,8.0,2.023,-7.598,-3.719,14.211895031715372,,
8000.0,67,626.0,436.82,441.32,95.962,429.9318,453.29364,85.18414,67.0,67.0,1.0,31.418,33.7,4.0,99.0,-2.104,3.465,0.8574,17.520776816945062,,
8000.0,68,7974.0,435.96,440.75,96.48,429.52112,443.7669,113.02697,68.0,67.0,52.0,32.701,61.28,4.0,47.0,0.4739,5.81,-0.1453,18.010082660701478,,
8000.0,69,7974.0,435.88,440.67,98.026,429.24673,443.39157,113.12123,69.0,67.0,52.0,27.841,59.9,4.0,47.0,-0.0949,6.297,0.2527,16.711468604245997,,
8000.0,70,7974.0,437.61,441.76,98.784,429.3869,443.4831,112.639244,70.0,67.0,52.0,28.62,76.4,4.0,47.0,1.195,8.984,1.433,16.203587057177668,,
8001.0,67,6674.0,626.65,312.13,127.796,612.58795,326.45746,124.528564,67.0,67.0,43.0,35.443,18.1,4.0,18.0,-17.95,-9.03,-2.1,20.33945668566879,,
8001.0,68,11596.0,626.38,312.38,126.1,631.48926,325.58862,132.79808,68.0,67.0,68.0,31.407,16.6,4.0,7.0,-17.48,-15.78,-3.49,15.666411705888477,,
8001.0,69,11596.0,626.16,312.62,126.634,631.56506,326.2445,133.24315,69.0,67.0,68.0,41.612,15.05,4.0,7.0,-19.2,-11.414,-3.236,16.07863606081377,,
8001.0,70,11596.0,626.08,312.63,128.118,631.8653,326.87177,134.5561,70.0,67.0,68.0,29.684,20.11,4.0,7.0,-16.84,-17.75,-1.044,16.665738520476697,,
8002.0,70,11880.0,548.53,317.88,156.87,538.2796,304.99908,162.34637,70.0,67.0,69.0,37.791,23.34,4.0,6.0,-5.6,-5.637,0.3948,17.3487587043944,,
8003.0,67,11473.0,557.0,636.82,116.855,544.18994,628.4763,129.10405,67.0,67.0,67.0,54.376,18.56,4.0,7.0,7.72,10.24,4.07,19.58964504007413,,
8003.0,68,11473.0,556.15,637.18,118.09,540.87225,626.4279,130.50378,68.0,67.0,67.0,10.859,21.77,4.0,7.0,7.023,13.44,2.584,22.43031951089635,,
8003.0,69,11473.0,554.48,636.06,122.761,538.3412,629.1765,127.44218,69.0,67.0,67.0,34.154,21.72,4.0,7.0,6.844,5.652,4.25,18.159209340783555,,
8003.0,70,11473.0,554.45,637.88,120.559,538.3484,629.115,129.16994,70.0,67.0,67.0,40.735,23.08,4.0,7.0,9.69,9.375,4.84,20.25425968144978,,
8004.0,67,8269.0,640.67,291.35,132.286,610.138,301.41074,113.65064,67.0,67.0,53.0,22.913,31.81,4.0,19.0,-17.17,-18.73,-1.305,37.15774691335839,,
8004.0,68,11596.0,639.98,291.42,131.391,631.48926,325.58862,132.79808,68.0,67.0,68.0,13.815,16.6,4.0,7.0,-17.48,-15.78,-3.49,35.235878484556046,,
8004.0,69,11596.0,640.6,292.19,133.099,631.56506,326.2445,133.24315,69.0,67.0,68.0,22.944,15.05,4.0,7.0,-19.2,-11.414,-3.236,35.23293757659304,,
8004.0,70,11596.0,641.93,292.44,134.355,631.8653,326.87177,134.5561,70.0,67.0,68.0,29.252,20.11,4.0,7.0,-16.84,-17.75,-1.044,35.87318514758482,,
8005.0,68,11244.0,289.37,310.45,12.960000000000008,299.12488,319.20276,23.144207,68.0,68.0,67.0,36.907,26.69,4.0,10.0,1.506,-7.09,-2.73,16.59778791438334,,
8005.0,69,7509.0,289.36,308.72,14.080000000000013,295.38922,303.11624,20.322704,69.0,68.0,49.0,46.559,15.016,4.0,16.0,1.404,-9.05,-3.02,10.330777956069728,,
8005.0,70,11244.0,289.4,308.16,14.789999999999992,299.1556,318.86215,22.975342,70.0,68.0,67.0,49.869,29.39,4.0,10.0,1.594,-8.77,-4.125,16.634529438474164,,
8005.0,71,11244.0,288.79,307.67,14.060000000000002,300.18546,318.92133,23.044968,71.0,68.0,67.0,45.969,21.03,4.0,10.0,1.568,-7.75,-2.951,18.36242318817217,,
8007.0,68,11259.0,463.87,405.84,57.56,466.7202,393.483,64.677795,68.0,68.0,67.0,40.714,21.14,4.0,18.0,-14.07,-14.0,-1.098,14.542423962394444,,
8007.0,69,11259.0,464.26,404.9,58.64,467.12015,393.86072,65.18032,69.0,68.0,67.0,37.396,24.31,4.0,18.0,-13.41,-11.43,-1.081,13.146176122481368,,
8007.0,70,11259.0,463.89,405.76,59.43000000000001,465.9178,394.14664,63.2241,70.0,68.0,67.0,35.504,30.56,4.0,18.0,-15.08,-18.64,-0.4194,12.384558859305404,,
8007.0,71,11259.0,463.16,406.19,60.05,465.20923,395.1184,63.948013,71.0,68.0,67.0,47.146,26.67,4.0,18.0,-15.164,-12.99,-0.0698,11.91529166663866,,
8008.0,68,11160.0,577.49,182.66,112.317,584.99615,176.99883,125.99916,68.0,68.0,66.0,31.165,-31.72,4.0,16.0,47.72,-4.6,-4.51,16.600982978637106,,
8008.0,71,10861.0,578.52,183.98,113.766,576.5302,183.77628,110.82038,71.0,68.0,64.0,41.373,17.86,4.0,8.0,41.25,-6.273,-1.708,3.560545332220855,,
8010.0,68,7078.0,515.11,349.47,155.048,524.3171,355.28867,159.06432,68.0,68.0,46.0,31.83,27.17,4.0,26.0,-5.766,-1.432,-1.684,11.60855018171087,,
8010.0,69,7078.0,515.52,349.81,156.915,523.9856,355.62927,159.39232,69.0,68.0,46.0,27.074,28.77,4.0,26.0,-6.668,-2.074,-1.05,10.56727973866975,,
8010.0,70,7078.0,515.41,350.01,156.016,524.078,355.8267,158.12039,70.0,68.0,46.0,39.857,22.31,4.0,26.0,-6.086,-3.467,-1.271,10.648787732042573,,
8010.0,71,7078.0,515.68,350.15,155.97,523.5304,355.0844,158.35098,71.0,68.0,46.0,38.954,22.7,4.0,26.0,-6.562,-2.2,-1.018,9.573199532047838,,
8011.0,68,8913.0,642.35,274.96,126.687,655.83307,238.90201,140.80118,68.0,68.0,56.0,23.059,26.66,4.0,18.0,48.4,-4.344,-3.074,41.00221819045159,,
8011.0,69,8913.0,642.01,275.18,126.391,654.931,237.56816,136.60353,69.0,68.0,56.0,23.552,18.4,4.0,18.0,46.47,-4.066,-2.39,41.05969457005863,,
8011.0,70,9453.0,643.0,275.29,125.706,641.93146,240.1585,141.2789,70.0,68.0,58.0,19.879,12.79,4.0,28.0,43.3,-10.445,-1.873,38.44319555385063,,
8011.0,71,8913.0,642.71,274.35,127.554,654.901,241.66646,140.48901,71.0,68.0,56.0,26.471,11.67,4.0,18.0,45.5,-3.932,-2.848,37.20414965607599,,
8012.0,70,8587.0,613.35,136.63,109.613,605.1478,128.29372,114.8313,70.0,68.0,54.0,21.657,35.4,4.0,10.0,41.34,-12.71,2.092,12.80626034283236,,
8013.0,68,9385.0,509.75,208.69,98.152,504.47714,201.99936,94.9997,68.0,68.0,58.0,50.523,29.72,4.0,9.0,11.64,-6.63,-2.158,9.083210416983622,,
8013.0,69,9385.0,508.47,206.37,99.641,506.71216,203.02637,97.87243,69.0,68.0,58.0,32.066,12.49,4.0,9.0,11.38,-5.832,-0.6245,4.171055368536879,,
