ID (CME),ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
13.0,60.0,337.455,301.182,8.455,333.6809,303.46283,2.6261327,6.0,1.0,0.0,1.0,14.04,26.0,20.0,7.309015686117319,,
13.0,890.0,333.273,301.636,8.273,334.32123,302.7409,9.290927,7.0,1.0,7.0,1.0,4.17,26.0,1.0,1.8318748647844232,890,1.83
13.0,60.0,329.182,301.182,8.0,332.88428,304.15652,3.9558651,8.0,1.0,0.0,1.0,10.29,26.0,20.0,6.237761899768034,,
13.0,548.0,324.091,300.091,8.182,324.43723,300.47556,15.059929,9.0,1.0,1.0,1.0,7.84,26.0,49.0,6.897366811729022,,
13.0,548.0,320.0,298.909,8.091,319.83896,298.8951,15.936291,10.0,1.0,1.0,1.0,9.91,26.0,49.0,7.846955968162496,,
13.0,548.0,319.545,298.364,8.364,319.42764,298.40494,15.830507,11.0,1.0,1.0,1.0,9.43,26.0,49.0,7.467541512053951,,
13.0,548.0,319.091,298.091,8.455,319.08746,298.14954,16.157993,12.0,1.0,1.0,1.0,9.09,26.0,49.0,7.703216251751538,,
13.0,548.0,319.091,298.273,8.455,319.2644,298.39703,15.780656,13.0,1.0,1.0,1.0,9.04,26.0,49.0,7.328757523020939,,
13.0,548.0,318.182,298.636,8.455,317.94205,298.51968,16.366251,14.0,1.0,1.0,1.0,9.92,26.0,49.0,7.915743725633176,,
13.0,548.0,318.636,298.182,8.545,318.72202,298.1121,16.41318,15.0,1.0,1.0,1.0,9.57,26.0,49.0,7.868960665983787,,
13.0,548.0,318.273,298.182,8.364,318.35248,298.35452,15.932172,16.0,1.0,1.0,1.0,9.86,26.0,49.0,7.570555306077882,,
13.0,548.0,318.182,298.455,8.182,318.1265,298.5767,15.911133,17.0,1.0,1.0,1.0,10.05,26.0,49.0,7.730290296728125,,
13.0,548.0,318.091,298.091,8.182,318.05502,298.1298,15.95214,18.0,1.0,1.0,1.0,9.914,26.0,49.0,7.770320174870531,,
13.0,548.0,318.091,298.455,8.091,318.06754,298.49167,15.952502,19.0,1.0,1.0,1.0,9.51,26.0,49.0,7.861622526966302,,
13.0,548.0,317.909,298.364,8.182,318.09387,298.34818,15.859613,20.0,1.0,1.0,1.0,10.086,26.0,49.0,7.679854723044505,,
13.0,548.0,310.727,300.182,7.727,310.6679,300.19534,15.19324,21.0,1.0,1.0,1.0,10.45,26.0,49.0,7.466485820196807,,
13.0,548.0,311.273,300.182,7.818,311.37558,300.2432,15.396423,22.0,1.0,1.0,1.0,11.16,26.0,49.0,7.579364304697921,,
13.0,548.0,312.091,300.455,7.818,312.11453,300.53275,15.508397,23.0,1.0,1.0,1.0,10.016,26.0,49.0,7.690826011619884,,
13.0,548.0,310.909,299.364,7.909,310.83215,299.36768,15.615366,24.0,1.0,1.0,1.0,10.52,26.0,49.0,7.706750053742239,,
13.0,548.0,310.182,299.727,8.0,310.2732,299.61017,15.525966,25.0,1.0,1.0,1.0,9.27,26.0,49.0,7.527425251841163,,
13.0,548.0,306.0,302.727,8.364,305.75824,302.93,15.890163,26.0,1.0,1.0,1.0,9.266,26.0,49.0,7.532780788007108,,
14.0,326.0,299.727,436.273,5.727,299.69458,436.24634,11.906479,0.0,0.0,0.0,1.0,8.85,31.0,7.0,6.179621551797569,,
14.0,326.0,299.545,436.0,6.0,299.5007,436.12802,13.053715,1.0,0.0,0.0,1.0,8.7,31.0,7.0,7.055015727241507,,
14.0,326.0,298.727,436.909,5.727,298.66464,437.07254,12.569822,2.0,0.0,0.0,1.0,9.26,31.0,7.0,6.845060045381925,,
14.0,326.0,300.182,436.909,5.818,300.24838,436.8654,11.276508,3.0,0.0,0.0,1.0,10.09,31.0,7.0,5.459085715617954,,
14.0,326.0,300.455,435.364,5.636,300.38565,435.3959,10.4083185,4.0,0.0,0.0,1.0,7.51,31.0,7.0,4.772928964267355,,
14.0,326.0,301.182,434.818,5.818,301.12448,434.75388,11.684628,5.0,0.0,0.0,1.0,7.797,31.0,7.0,5.867260350042771,,
14.0,775.0,301.091,434.727,5.727,300.95233,434.6367,11.296334,6.0,0.0,4.0,1.0,8.91,31.0,16.0,5.571791871782002,,
14.0,852.0,300.909,435.727,5.636,301.14352,438.52856,3.4200294,7.0,0.0,7.0,1.0,2.438,31.0,24.0,3.579701630592229,,
14.0,775.0,300.364,434.364,5.636,300.14438,434.28503,11.054418,8.0,0.0,4.0,1.0,8.45,31.0,16.0,5.423441972403133,,
14.0,775.0,294.727,435.818,5.273,294.67487,436.03015,10.237689,9.0,0.0,4.0,1.0,9.125,31.0,16.0,4.969493135735374,,
14.0,775.0,290.0,437.455,5.273,289.89755,437.5176,10.176874,10.0,0.0,4.0,1.0,8.92,31.0,16.0,4.905343511964886,,
14.0,775.0,286.273,438.818,5.0,286.13904,438.83078,10.125556,11.0,0.0,4.0,1.0,9.68,31.0,16.0,5.127322197710614,,
14.0,852.0,286.364,439.818,4.636,286.12692,440.55624,2.4548101,12.0,0.0,7.0,1.0,2.676,31.0,24.0,2.314907040004422,852,2.31
14.0,775.0,286.182,440.273,4.545,286.26697,440.3894,9.33821,13.0,0.0,4.0,1.0,8.65,31.0,16.0,4.7953759982925215,,
14.0,775.0,287.455,440.273,4.455,287.4766,440.1998,8.427107,14.0,0.0,4.0,1.0,8.99,31.0,16.0,3.972840145217147,,
14.0,775.0,287.455,440.364,4.455,287.38458,440.4307,8.118798,15.0,0.0,4.0,1.0,8.56,31.0,16.0,3.665081670468476,,
14.0,852.0,280.909,442.091,4.273,280.84213,442.2229,7.932886,16.0,0.0,7.0,1.0,7.562,31.0,24.0,3.6628724711482916,,
14.0,852.0,274.818,443.545,4.273,274.6375,443.60275,7.1908345,17.0,0.0,7.0,1.0,9.3,31.0,24.0,2.9239824694909258,852,2.92
14.0,1208.0,269.0,447.182,4.091,265.12244,448.91025,4.2242136,18.0,0.0,16.0,1.0,12.26,31.0,23.0,4.247359824564561,,
14.0,852.0,269.636,447.455,4.182,265.50668,448.96863,5.0469713,19.0,0.0,7.0,1.0,12.35,31.0,24.0,4.482246622969764,,
14.0,1208.0,270.182,447.636,4.0,270.51956,446.8771,2.7568336,20.0,0.0,16.0,1.0,4.746,31.0,23.0,1.4951048998946586,1208,1.50
14.0,852.0,270.818,447.455,4.091,266.46567,449.16528,5.1248326,21.0,0.0,7.0,1.0,10.04,31.0,24.0,4.789221643662231,,
14.0,679.0,271.545,448.182,4.273,271.55023,448.07257,7.4717064,22.0,0.0,3.0,1.0,10.97,31.0,25.0,3.200581964455991,679,3.20
14.0,1208.0,270.818,447.818,4.364,272.0749,448.1886,3.2702148,23.0,0.0,16.0,1.0,5.492,31.0,23.0,1.7069001241253494,1208,1.71
14.0,679.0,270.364,448.091,4.182,270.3084,448.02203,8.194057,24.0,0.0,3.0,1.0,8.88,31.0,25.0,4.013034960245052,,
14.0,679.0,270.636,449.091,3.909,270.61728,449.12296,7.666258,25.0,0.0,3.0,1.0,8.89,31.0,25.0,3.757440559551674,,
14.0,679.0,261.909,450.909,3.636,261.77985,451.05856,7.2318745,26.0,0.0,3.0,1.0,8.984,31.0,25.0,3.6012999508302896,,
14.0,679.0,253.727,451.091,3.455,253.65884,451.23325,7.7796426,27.0,0.0,3.0,1.0,8.695,31.0,25.0,4.327518280242702,,
14.0,679.0,245.545,452.545,3.364,245.6413,452.74084,6.5960474,28.0,0.0,3.0,1.0,9.99,31.0,25.0,3.239406950577027,679,3.24
14.0,679.0,236.818,454.636,2.909,236.80371,454.64975,5.7934713,29.0,0.0,3.0,1.0,10.26,31.0,25.0,2.8845394688101758,679,2.88
14.0,679.0,229.636,457.364,2.545,229.2538,457.34955,5.74381,30.0,0.0,3.0,1.0,8.8,31.0,25.0,3.221594490093374,679,3.22
15.0,593.0,461.818,15.273,9.545,462.077,15.255655,17.415497,2.0,2.0,2.0,1.0,8.125,10.0,28.0,7.87477649689399,,
15.0,593.0,460.818,15.364,9.545,461.5758,15.260659,16.82047,3.0,2.0,2.0,1.0,6.152,10.0,28.0,7.3155590301207365,,
15.0,112.0,460.909,15.182,9.636,465.5612,14.363551,7.8843813,4.0,2.0,0.0,1.0,9.164,10.0,8.0,5.03795510855254,,
15.0,112.0,460.727,16.273,9.727,461.54376,18.34594,8.305603,5.0,2.0,0.0,1.0,8.09,10.0,8.0,2.642829274245514,112,2.64
15.0,503.0,461.182,17.364,9.727,457.50525,21.124771,9.867358,6.0,2.0,1.0,1.0,10.98,10.0,15.0,5.2613296271099745,,
15.0,593.0,461.545,18.0,9.636,461.44507,18.115047,17.172716,7.0,2.0,2.0,1.0,7.28,10.0,28.0,7.538256421863417,,
15.0,593.0,461.545,19.818,9.727,461.53516,19.858238,17.480036,8.0,2.0,2.0,1.0,7.94,10.0,28.0,7.753146660520486,,
15.0,593.0,460.909,20.0,9.727,460.83066,20.209074,17.664852,9.0,2.0,2.0,1.0,7.56,10.0,28.0,7.940991340316396,,
15.0,854.0,460.091,20.818,9.727,460.1292,20.383764,17.695337,10.0,2.0,7.0,1.0,6.848,10.0,17.0,7.9802515429818985,,
15.0,856.0,460.182,20.545,9.545,458.3585,15.407996,7.527895,11.0,2.0,7.0,1.0,9.03,10.0,21.0,5.812286548944494,,
16.0,127.0,21.909,9.909,2.364,21.952398,10.049402,5.307809,0.0,0.0,0.0,1.0,10.17,8.0,15.0,2.9474747728333486,127,2.95
16.0,127.0,22.091,8.364,2.364,22.112024,8.25665,4.924501,1.0,0.0,0.0,1.0,11.12,8.0,15.0,2.562836592933112,127,2.56
16.0,127.0,20.545,8.091,2.455,20.552046,8.018171,5.144997,2.0,0.0,0.0,1.0,12.41,8.0,15.0,2.690991930379205,127,2.69
16.0,127.0,20.364,8.636,2.364,20.39637,8.548038,4.93719,3.0,0.0,0.0,1.0,10.0,8.0,15.0,2.574896484607488,127,2.57
16.0,127.0,20.091,9.091,2.455,20.093174,9.113186,5.53085,4.0,0.0,0.0,1.0,10.07,8.0,15.0,3.0759307806535565,127,3.08
16.0,127.0,20.182,9.455,2.364,20.400005,9.445657,4.867635,5.0,0.0,0.0,1.0,10.68,8.0,15.0,2.513125879238643,127,2.51
16.0,127.0,20.182,9.818,2.455,20.282446,9.737582,4.879753,6.0,0.0,0.0,1.0,11.305,8.0,15.0,2.4281646494109497,127,2.43
16.0,127.0,21.182,10.091,2.364,21.70141,10.03234,4.621525,7.0,0.0,0.0,1.0,10.28,8.0,15.0,2.3172498504315415,127,2.32
17.0,134.0,255.455,178.091,2.455,255.7495,178.22787,5.742525,0.0,0.0,0.0,1.0,9.43,40.0,32.0,3.3035260363019683,134,3.30
17.0,134.0,256.727,178.909,2.545,256.69333,178.99162,5.470873,1.0,0.0,0.0,1.0,11.22,40.0,32.0,2.927232916156315,134,2.93
17.0,134.0,256.273,179.273,2.545,256.9791,178.99017,6.562206,2.0,0.0,0.0,1.0,8.586,40.0,32.0,4.088583381238052,,
17.0,134.0,256.182,179.818,2.455,255.99731,179.69339,3.8420703,3.0,0.0,0.0,1.0,14.4,40.0,32.0,1.4048494813830061,134,1.40
17.0,134.0,256.818,181.091,2.727,257.45605,180.9549,7.172144,4.0,0.0,0.0,1.0,7.754,40.0,32.0,4.492764871795099,,
17.0,134.0,257.273,180.727,2.455,257.7616,180.55678,7.1545763,5.0,0.0,0.0,1.0,8.62,40.0,32.0,4.72797231463147,,
17.0,134.0,257.364,181.091,2.455,257.45074,181.0833,5.377764,6.0,0.0,0.0,1.0,11.33,40.0,32.0,2.9240609633343837,134,2.92
17.0,134.0,257.909,181.455,2.364,258.73904,180.7632,6.17669,7.0,0.0,0.0,1.0,8.79,40.0,32.0,3.962847294269613,,
17.0,134.0,257.909,181.727,2.182,258.2812,181.48492,5.8524656,8.0,0.0,0.0,1.0,9.15,40.0,32.0,3.6972223745919566,,
17.0,134.0,257.818,181.455,2.364,257.99777,181.3484,5.92728,9.0,0.0,0.0,1.0,9.39,40.0,32.0,3.5694040358720964,,
17.0,134.0,257.636,180.818,2.455,257.56058,180.89583,4.498689,10.0,0.0,0.0,1.0,13.81,40.0,32.0,2.046560630428768,134,2.05
17.0,1001.0,257.909,181.0,2.636,258.05078,180.74028,6.5334187,11.0,0.0,10.0,1.0,9.664,40.0,8.0,3.908635128777011,,
17.0,1001.0,252.091,183.909,2.727,252.19315,183.70346,5.9755692,12.0,0.0,10.0,1.0,9.55,40.0,8.0,3.2566674932035404,1001,3.26
17.0,1001.0,248.364,187.545,2.636,248.25461,187.54268,4.127532,13.0,0.0,10.0,1.0,12.43,40.0,8.0,1.4955397893483138,1001,1.50
17.0,1001.0,246.0,191.273,2.455,245.88687,190.97008,4.2137723,14.0,0.0,10.0,1.0,10.87,40.0,8.0,1.788250241590167,1001,1.79
17.0,1001.0,245.636,191.273,2.545,245.74506,191.25508,4.7308207,15.0,0.0,10.0,1.0,11.445,40.0,8.0,2.1886131093796566,1001,2.19
17.0,1001.0,245.545,192.0,2.545,245.62108,192.0603,5.313897,16.0,0.0,10.0,1.0,11.38,40.0,8.0,2.770598284307742,1001,2.77
17.0,1003.0,241.727,196.727,2.636,241.7578,196.82768,5.3448944,17.0,0.0,10.0,1.0,10.18,40.0,26.0,2.7109396844547016,1003,2.71
17.0,1003.0,237.182,200.455,2.909,237.29613,200.39055,5.765659,18.0,0.0,10.0,1.0,10.4,40.0,26.0,2.859664333742862,1003,2.86
17.0,1003.0,234.364,203.455,3.091,234.46248,203.30565,6.0644784,19.0,0.0,10.0,1.0,9.55,40.0,26.0,2.9788550700170955,1003,2.98
17.0,1003.0,233.273,205.273,3.273,233.43192,205.42664,6.682829,20.0,0.0,10.0,1.0,8.51,40.0,26.0,3.41698619037903,1003,3.42
17.0,1003.0,230.273,208.455,3.545,230.32635,208.47244,6.611213,21.0,0.0,10.0,1.0,9.695,40.0,26.0,3.066726681246472,1003,3.07
17.0,1003.0,231.273,209.364,3.545,231.19493,209.4476,6.934747,22.0,0.0,10.0,1.0,9.695,40.0,26.0,3.3916763714878515,1003,3.39
17.0,1003.0,231.545,210.0,3.545,231.52206,210.04553,6.9443846,23.0,0.0,10.0,1.0,9.945,40.0,26.0,3.3997668865993096,1003,3.40
17.0,1003.0,232.0,209.182,3.545,231.8681,209.26,7.075522,24.0,0.0,10.0,1.0,9.87,40.0,26.0,3.533845950587547,,
17.0,1003.0,231.727,209.636,3.727,231.77339,209.61592,7.1650014,25.0,0.0,10.0,1.0,8.9,40.0,26.0,3.4383729967677974,1003,3.44
17.0,1003.0,231.636,209.636,3.545,231.71617,209.55598,6.739473,26.0,0.0,10.0,1.0,9.38,40.0,26.0,3.19648059231227,1003,3.20
17.0,1003.0,231.091,210.091,3.182,231.12025,210.20897,6.1808596,27.0,0.0,10.0,1.0,10.03,40.0,26.0,3.0013216062115293,1003,3.00
17.0,1003.0,231.818,209.818,3.091,231.81566,209.80913,6.309074,28.0,0.0,10.0,1.0,9.984,40.0,26.0,3.218087074952447,1003,3.22
17.0,1003.0,232.182,209.545,2.909,232.27328,209.55174,5.722582,29.0,0.0,10.0,1.0,10.04,40.0,26.0,2.815070360883366,1003,2.82
17.0,1003.0,231.273,209.364,3.0,231.40233,209.19044,6.4986978,30.0,0.0,10.0,1.0,9.516,40.0,26.0,3.5053866574494816,,
17.0,1003.0,230.909,209.636,3.091,230.83905,209.68887,6.2109275,31.0,0.0,10.0,1.0,9.9,40.0,26.0,3.1211593750810374,1003,3.12
17.0,1003.0,231.818,210.545,3.091,231.88843,210.55568,6.4322186,32.0,0.0,10.0,1.0,9.414,40.0,26.0,3.341977884469907,1003,3.34
17.0,1003.0,232.545,210.818,3.0,232.52881,210.82372,5.8999457,33.0,0.0,10.0,1.0,10.28,40.0,26.0,2.899996534040772,1003,2.90
17.0,1003.0,232.091,210.182,2.727,232.1379,210.17604,4.5003715,34.0,0.0,10.0,1.0,14.625,40.0,26.0,1.7740015807806513,1003,1.77
17.0,2021.0,232.0,210.273,2.727,233.06223,214.9197,3.5461156,35.0,0.0,34.0,1.0,15.59,40.0,6.0,4.836435033065517,,
17.0,1003.0,231.727,210.0,2.818,231.82513,210.07571,4.774504,36.0,0.0,10.0,1.0,12.73,40.0,26.0,1.9604258218601383,1003,1.96
17.0,1003.0,231.818,209.727,2.818,231.79697,210.17645,7.043537,37.0,0.0,10.0,1.0,9.21,40.0,26.0,4.249424725979857,,
17.0,1003.0,233.182,209.0,2.636,233.21582,208.9658,5.076574,38.0,0.0,10.0,1.0,12.79,40.0,26.0,2.441047906509825,1003,2.44
17.0,1003.0,233.0,208.636,2.636,233.04257,208.598,4.624712,39.0,0.0,10.0,1.0,12.88,40.0,26.0,1.9895305033710837,1003,1.99
18.0,276.0,146.818,371.818,5.455,146.86061,371.7422,11.580982,0.0,0.0,0.0,1.0,8.35,33.0,27.0,6.126599115041231,,
18.0,276.0,140.545,373.455,5.273,140.32924,373.39413,11.117568,1.0,0.0,0.0,1.0,8.48,33.0,27.0,5.848865927778136,,
18.0,276.0,133.636,375.273,4.909,133.4088,375.30228,10.530065,2.0,0.0,0.0,1.0,8.39,33.0,27.0,5.625730965183546,,
18.0,276.0,127.091,376.636,4.636,127.02847,376.2249,9.938734,3.0,0.0,0.0,1.0,8.24,33.0,27.0,5.319013168404082,,
18.0,276.0,120.364,376.273,4.545,120.51598,375.9617,9.917597,4.0,0.0,0.0,1.0,8.27,33.0,27.0,5.383753721596951,,
18.0,79.0,119.455,374.909,4.545,117.563446,373.3697,1.8829719,5.0,0.0,0.0,1.0,12.516,33.0,12.0,3.610237475583221,,
18.0,79.0,113.182,374.727,4.455,116.61831,372.87042,2.0596137,6.0,0.0,0.0,1.0,9.664,33.0,12.0,4.581810912589852,,
18.0,234.0,107.273,374.455,4.909,107.574585,374.47162,10.398559,7.0,0.0,0.0,1.0,8.25,33.0,31.0,5.497862107320081,,
18.0,79.0,100.545,375.636,5.0,99.13403,375.36563,3.0347588,8.0,0.0,0.0,1.0,1.355,33.0,12.0,2.434360131939698,79,2.43
18.0,79.0,101.273,376.727,4.909,101.69572,375.50848,2.6154094,9.0,0.0,0.0,1.0,3.635,33.0,12.0,2.631357259896164,79,2.63
18.0,1009.0,100.727,375.909,5.0,101.308266,376.67172,3.5726428,10.0,0.0,10.0,1.0,2.615,33.0,11.0,1.71958150069947,1009,1.72
18.0,234.0,94.364,378.455,5.182,94.44628,378.46698,10.705971,11.0,0.0,0.0,1.0,9.07,33.0,31.0,5.524596738915972,,
18.0,234.0,88.909,381.818,5.182,89.026115,381.7609,10.666787,12.0,0.0,0.0,1.0,9.51,33.0,31.0,5.486334365365821,,
18.0,234.0,83.091,385.455,5.0,83.2189,385.421,9.881516,13.0,0.0,0.0,1.0,8.45,33.0,31.0,4.883309622403233,,
18.0,234.0,77.727,388.273,4.909,77.66628,388.31207,9.928772,14.0,0.0,0.0,1.0,9.08,33.0,31.0,5.020291258013224,,
18.0,234.0,73.909,390.273,4.818,73.835396,390.3683,9.805245,15.0,0.0,0.0,1.0,8.875,33.0,31.0,4.988698460404375,,
18.0,234.0,71.0,391.455,4.818,71.01944,391.3762,10.062748,16.0,0.0,0.0,1.0,8.74,33.0,31.0,5.245375957651081,,
18.0,234.0,67.364,393.273,4.909,67.4232,393.52084,9.624808,17.0,0.0,0.0,1.0,8.805,33.0,31.0,4.72268720099733,,
18.0,234.0,62.545,395.636,5.182,62.545982,395.65134,10.23528,18.0,0.0,0.0,1.0,9.35,33.0,31.0,5.053303378813109,,
18.0,234.0,58.364,397.455,5.364,58.51654,397.47415,11.277222,19.0,0.0,0.0,1.0,8.68,33.0,31.0,5.915220164574096,,
18.0,234.0,54.0,399.091,5.455,54.04944,398.9273,11.664674,20.0,0.0,0.0,1.0,8.34,33.0,31.0,6.2120281060114335,,
18.0,234.0,50.273,400.0,5.364,50.2393,399.96274,10.609527,21.0,0.0,0.0,1.0,8.25,33.0,31.0,5.245767580185858,,
18.0,234.0,47.091,401.909,5.182,47.044903,401.9772,10.213746,22.0,0.0,0.0,1.0,8.7,33.0,31.0,5.032419297109989,,
18.0,234.0,43.727,403.909,5.182,43.828335,404.01062,10.075364,23.0,0.0,0.0,1.0,9.234,33.0,31.0,4.895467969777864,,
18.0,234.0,39.091,405.455,5.273,39.397488,405.58664,10.633967,24.0,0.0,0.0,1.0,11.266,33.0,31.0,5.37133420658527,,
18.0,234.0,34.909,407.0,5.182,35.533115,406.99817,10.966326,25.0,0.0,0.0,1.0,11.05,33.0,31.0,5.817899118788586,,
18.0,1501.0,31.364,406.818,5.0,32.135593,403.598,2.0470421,26.0,0.0,22.0,1.0,2.693,33.0,12.0,4.436633421505682,,
18.0,1501.0,27.091,405.818,5.182,27.549877,402.79855,2.8486853,27.0,0.0,22.0,1.0,2.783,33.0,12.0,3.8434364692115213,,
18.0,234.0,27.909,407.455,5.273,25.282738,406.62955,9.966282,28.0,0.0,0.0,1.0,19.56,33.0,31.0,5.441095085244145,,
18.0,1191.0,27.909,407.364,5.182,23.293358,405.98892,2.3755903,29.0,0.0,15.0,1.0,4.875,33.0,36.0,5.574130558465417,,
18.0,1191.0,28.091,408.727,5.091,23.440495,405.9035,6.1521993,30.0,0.0,15.0,1.0,11.6,33.0,36.0,5.543058087314739,,
18.0,1416.0,28.091,408.727,5.273,23.807556,406.63043,6.2128515,31.0,0.0,20.0,1.0,12.28,33.0,61.0,4.8607426498517885,,
18.0,1501.0,28.182,409.091,5.273,24.292803,406.63995,6.753572,32.0,0.0,22.0,1.0,14.664,33.0,12.0,4.829657633258598,,
19.0,372.0,87.0,114.182,7.455,87.06505,114.37964,14.706599,0.0,0.0,0.0,1.0,9.484,7.0,7.0,7.254583456608726,,
19.0,372.0,87.545,115.0,7.455,87.57702,114.93942,14.86412,1.0,0.0,0.0,1.0,11.29,7.0,7.0,7.409436847102484,,
19.0,372.0,88.0,115.182,7.545,87.97369,115.393936,15.1381645,2.0,0.0,0.0,1.0,10.51,7.0,7.0,7.596167205127613,,
19.0,131.0,88.273,115.545,7.545,86.81415,120.21886,3.992924,3.0,0.0,0.0,1.0,10.72,7.0,22.0,6.0490044248517485,,
19.0,131.0,88.182,115.091,7.727,87.088295,119.958786,4.107044,4.0,0.0,0.0,1.0,9.17,7.0,22.0,6.164058128437555,,
19.0,372.0,89.0,115.0,7.455,88.81727,114.97407,14.796557,5.0,0.0,0.0,1.0,10.62,7.0,7.0,7.343876483305598,,
19.0,719.0,88.455,115.909,7.364,90.612816,120.91849,9.943951,6.0,0.0,4.0,1.0,10.24,7.0,12.0,6.033846792250943,,
20.0,322.0,293.545,344.091,6.091,293.5166,344.05893,12.683308,0.0,0.0,0.0,1.0,9.83,11.0,11.0,6.592447179292679,,
20.0,322.0,288.636,346.727,6.182,288.62674,346.77548,12.995834,1.0,0.0,0.0,1.0,9.29,11.0,11.0,6.814012755899126,,
20.0,322.0,284.273,349.091,6.182,284.30743,349.05743,13.110105,2.0,0.0,0.0,1.0,10.0,11.0,11.0,6.928271881272054,,
20.0,322.0,281.455,352.0,6.273,281.5065,352.00342,13.347096,3.0,0.0,0.0,1.0,8.79,11.0,11.0,7.074284286315897,,
20.0,322.0,279.364,354.545,6.273,279.45554,354.46976,13.216478,4.0,0.0,0.0,1.0,8.61,11.0,11.0,6.944488992408586,,
20.0,322.0,278.182,357.0,6.636,278.12766,356.9771,13.673969,5.0,0.0,0.0,1.0,8.65,11.0,11.0,7.038216030398683,,
20.0,322.0,276.364,359.909,7.273,276.39587,359.92264,15.049826,6.0,0.0,0.0,1.0,11.14,11.0,11.0,7.776903264203304,,
20.0,322.0,274.545,363.0,8.182,274.59906,362.8962,15.984416,7.0,0.0,0.0,1.0,11.734,11.0,11.0,7.803293686684872,,
20.0,322.0,274.727,363.455,8.091,274.68076,363.48486,15.76316,8.0,0.0,0.0,1.0,10.19,11.0,11.0,7.672357448841914,,
20.0,322.0,274.0,366.091,8.909,274.06805,366.03815,16.927746,9.0,0.0,0.0,1.0,9.98,11.0,11.0,8.019208897236433,,
20.0,322.0,271.273,368.727,9.545,271.22382,368.59076,17.412468,10.0,0.0,0.0,1.0,8.516,11.0,11.0,7.868801226427315,,
21.0,120.0,289.818,65.909,1.909,289.78085,66.05539,4.5021644,0.0,0.0,0.0,1.0,10.61,22.0,20.0,2.5975588078092398,120,2.60
21.0,120.0,290.364,65.364,2.091,290.42307,65.506035,4.6760144,1.0,0.0,0.0,1.0,10.23,22.0,20.0,2.5895873521339956,120,2.59
21.0,120.0,291.0,64.909,2.182,290.95004,65.07249,4.5305862,2.0,0.0,0.0,1.0,11.24,22.0,20.0,2.3547998047669445,120,2.35
21.0,633.0,290.455,64.636,2.091,290.47995,64.395775,0.5577551,3.0,0.0,3.0,1.0,13.71,22.0,2.0,1.5521502751025777,"120,633","2.65,1.55"
21.0,120.0,291.273,64.455,2.273,291.028,64.53201,3.8050654,4.0,0.0,0.0,1.0,11.81,22.0,20.0,1.5534413184852405,120,1.55
21.0,120.0,291.545,65.091,2.182,291.54935,65.13539,4.8894734,5.0,0.0,0.0,1.0,10.5,22.0,20.0,2.707840764577482,120,2.71
21.0,120.0,291.909,64.909,2.091,291.6262,65.276794,3.961999,6.0,0.0,0.0,1.0,11.375,22.0,20.0,1.9276632289995566,120,1.93
21.0,120.0,290.727,64.909,2.091,290.76404,64.882416,4.9315453,7.0,0.0,0.0,1.0,9.71,22.0,20.0,2.8409111693272093,120,2.84
21.0,706.0,284.0,67.818,2.0,284.13858,67.94079,4.6135287,8.0,0.0,4.0,1.0,9.9,22.0,5.0,2.6200790190800904,706,2.62
21.0,706.0,277.273,70.636,2.0,277.35278,70.76632,4.609921,9.0,0.0,4.0,1.0,10.18,22.0,5.0,2.614390134819399,706,2.61
21.0,120.0,271.0,72.818,2.091,270.92944,72.77047,4.680661,10.0,0.0,0.0,1.0,10.695,22.0,20.0,2.591058067550976,120,2.59
21.0,120.0,264.091,75.091,2.091,264.2002,75.14949,4.513843,11.0,0.0,0.0,1.0,11.26,22.0,20.0,2.426007815887862,120,2.43
21.0,120.0,256.545,76.455,1.909,256.50058,76.45362,4.457976,12.0,0.0,0.0,1.0,11.18,22.0,20.0,2.5493633890397036,120,2.55
21.0,120.0,257.545,75.818,1.909,257.47168,75.8162,4.5425167,13.0,0.0,0.0,1.0,10.945,22.0,20.0,2.6345377719021026,120,2.63
21.0,120.0,257.273,75.273,1.818,257.24918,75.1983,4.376095,14.0,0.0,0.0,1.0,10.61,22.0,20.0,2.5592962922305422,120,2.56
21.0,120.0,256.818,75.364,1.818,257.01566,75.32685,4.316129,15.0,0.0,0.0,1.0,11.72,22.0,20.0,2.506211902202409,120,2.51
21.0,1212.0,256.182,75.0,2.0,256.08514,75.04465,0.0,16.0,0.0,16.0,1.0,21.33,22.0,1.0,2.00284185149502,"120,1212","2.97,2.00"
21.0,120.0,257.0,76.182,1.909,257.26883,76.28456,5.0224223,17.0,0.0,0.0,1.0,8.56,22.0,20.0,3.1266893898558705,120,3.13
21.0,120.0,251.455,80.909,2.182,251.64015,80.77893,5.0346165,18.0,0.0,0.0,1.0,11.15,22.0,20.0,2.8615764227908103,120,2.86
21.0,120.0,251.545,80.455,2.273,251.57314,80.48368,5.0720024,19.0,0.0,0.0,1.0,9.836,22.0,20.0,2.799290773965034,120,2.80
21.0,120.0,251.0,79.818,2.182,251.15128,79.682465,5.5214105,20.0,0.0,0.0,1.0,9.56,22.0,20.0,3.3455818420919337,120,3.35
21.0,120.0,251.182,80.0,2.182,251.44472,79.94264,5.4396505,21.0,0.0,0.0,1.0,9.13,22.0,20.0,3.2687304489893703,120,3.27
