ID (GT),t,x (GT),y (GT),z (GT),ID (Dino),x (Dino),y (Dino),z (Dino),Distance,Multi ID (Dino),Multi Distance (Dino)
4317.0,81.0,140.182,27.0,9.273,1108.0,140.55406,27.395098,7.1683583,2.173487464556189,81,2.17
4317.0,82.0,140.455,26.364,9.273,1111.0,140.39038,28.148726,6.5656767,3.243304193287902,82,3.24
4317.0,83.0,141.364,27.0,9.273,1139.0,141.50372,27.398424,7.159524,2.155236452167602,83,2.16
4317.0,84.0,141.727,27.818,9.364,1130.0,141.82277,28.176306,7.069412,2.324368553452744,84,2.32
4317.0,85.0,141.545,27.182,9.545,1113.0,141.47208,27.307312,7.008717,2.540423563076244,85,2.54
4317.0,86.0,141.818,26.909,9.455,1130.0,141.5588,26.82512,7.2280726,2.2435298391754834,86,2.24
4317.0,87.0,143.273,27.545,9.364,1032.0,143.31126,28.954172,6.8614836,2.8722496210205968,87,2.87
4317.0,88.0,144.273,27.909,9.364,1114.0,143.79915,28.024784,7.0206823,2.393549163959097,88,2.39
4317.0,89.0,143.818,27.455,9.364,1112.0,143.95322,27.53098,6.956524,2.4124672224459336,89,2.41
4317.0,90.0,143.545,27.545,9.273,1074.0,143.53403,27.487606,6.8325057,2.4411937326784394,90,2.44
4317.0,91.0,143.364,28.182,9.182,1086.0,143.45381,28.307722,6.6799264,2.506839475754473,91,2.51
4317.0,92.0,139.455,33.273,9.364,1057.0,139.69817,33.043118,7.1520696,2.2370993445236538,92,2.24
4317.0,93.0,135.273,37.818,9.273,1068.0,135.32973,37.646458,7.1590695,2.1216378365532247,93,2.12
4318.0,77.0,391.364,245.727,9.636,1312.0,389.89655,244.72655,6.577443,3.536817867412592,,
4318.0,78.0,388.545,248.364,8.818,1432.0,385.9728,248.19362,6.222658,3.6580107000067734,,
4318.0,79.0,385.091,250.455,8.182,1398.0,384.90347,250.1209,6.276092,1.94403590896979,79,1.94
4318.0,80.0,382.455,253.0,7.545,1372.0,384.04922,254.8891,6.012083,2.9086200761338827,80,2.91
4318.0,81.0,379.545,254.909,7.0,999.0,379.35635,254.63826,5.5125203,1.523641961883461,81,1.52
4318.0,82.0,377.364,256.545,6.364,1010.0,377.0834,257.00668,5.4688654,1.0455384902131324,82,1.05
4318.0,83.0,374.091,258.091,5.818,971.0,374.2227,258.2408,4.5565977,1.2770750535678281,83,1.28
4318.0,84.0,370.636,259.182,5.273,871.0,370.90585,259.21964,4.3660564,0.9469860007840352,84,0.95
4318.0,85.0,366.909,260.182,4.455,769.0,366.7509,260.40814,3.3218844,1.1662271959456918,85,1.17
4318.0,86.0,363.273,261.636,3.636,706.0,362.1275,263.4314,3.1511972,2.184185240515969,86,2.18
4318.0,87.0,359.727,262.909,2.636,632.0,360.51892,264.21658,2.8991573,1.5511784253732308,87,1.55
4318.0,88.0,356.273,263.273,1.455,323.0,356.11682,263.1869,1.3679801,0.1984385683178036,88,0.20
4318.0,89.0,352.455,262.909,0.727,319.0,352.12924,263.26672,0.81848,0.4923939138535552,89,0.49
4318.0,90.0,348.364,263.0,0.273,303.0,348.57108,262.77686,0.94053483,0.733673180144359,90,0.73
4318.0,91.0,348.182,262.818,0.273,307.0,348.43896,263.04984,0.90495497,0.7205173913985092,91,0.72
4318.0,92.0,348.182,262.727,0.364,311.0,348.1351,263.25864,0.8487413,0.7209818496506901,92,0.72
4318.0,93.0,347.455,263.818,0.273,304.0,347.36118,263.954,0.91812044,0.6659418702152606,93,0.67
4318.0,94.0,346.909,263.364,0.273,298.0,347.4419,262.89197,1.0988152,1.0903052212343962,94,1.09
4318.0,95.0,347.0,262.818,0.364,295.0,348.03592,262.0657,0.9533714,1.4094127087329305,95,1.41
4318.0,96.0,346.455,262.818,0.364,288.0,346.471,262.43048,0.96244276,0.7131349713738727,96,0.71
4318.0,97.0,347.273,264.182,0.273,291.0,347.17322,263.733,0.9968955,0.8576606224610426,97,0.86
4318.0,98.0,347.364,264.273,0.091,296.0,348.0377,264.01514,1.2760841,1.3873672165914948,98,1.39
4318.0,99.0,347.273,264.909,0.0,273.0,347.2546,264.74252,0.74988467,0.7683626544158711,99,0.77
4319.0,66.0,230.818,486.273,3.636,769.0,230.59387,486.11438,2.1360664,1.5248591297916587,66,1.52
4319.0,67.0,230.182,486.273,3.727,815.0,230.65556,486.7809,3.9080858,0.7176444457818985,67,0.72
4319.0,68.0,230.0,486.0,3.909,777.0,230.85097,486.02817,3.1441736,1.1445099003228159,68,1.14
4319.0,69.0,229.0,486.545,3.818,848.0,230.64957,484.75195,3.0261574,2.5618595181185824,69,2.56
4319.0,70.0,228.818,486.818,3.909,515.0,229.09938,485.69788,2.7841601,1.612175027542596,70,1.61
4319.0,71.0,229.909,486.273,3.727,865.0,231.30168,483.96283,3.0758812,2.774959225468656,71,2.77
4319.0,72.0,230.727,485.455,3.727,756.0,231.83293,483.95905,3.323014,1.9037206348611084,72,1.90
4319.0,73.0,231.182,484.909,3.636,786.0,232.149,483.8166,3.2515697,1.508712502618743,73,1.51
4319.0,74.0,231.364,485.182,3.636,806.0,232.06775,483.7108,3.462482,1.6400615838510484,74,1.64
4319.0,75.0,231.545,484.818,3.727,761.0,231.88507,483.5379,3.1042562,1.4635960697331996,75,1.46
4319.0,76.0,232.0,485.0,3.818,742.0,231.9298,484.0718,3.2760131,1.07714116055957,76,1.08
4319.0,77.0,226.091,487.818,3.818,771.0,226.41275,487.4706,3.5229175,0.5579278665797511,77,0.56
4319.0,78.0,221.091,490.455,3.818,861.0,221.20062,490.3265,2.8775115,0.9555351448441016,78,0.96
4319.0,79.0,215.545,491.818,3.545,740.0,215.32697,491.7875,2.681128,0.8914831256305398,79,0.89
4319.0,80.0,211.636,492.636,3.455,728.0,211.70186,492.62537,2.6019394,0.8556651937366409,80,0.86
4320.0,66.0,379.909,34.091,3.636,651.0,379.8965,33.91361,2.6453156,1.0065182772823158,66,1.01
4320.0,67.0,379.182,35.0,3.818,743.0,379.35126,35.233433,2.9589825,0.9061186337313963,67,0.91
4320.0,68.0,378.727,34.818,3.727,719.0,378.6411,34.610775,3.1017735,0.6642508463880545,68,0.66
4320.0,69.0,379.455,34.818,3.727,783.0,379.46063,34.728367,3.0049076,0.7276559665987488,69,0.73
4320.0,70.0,380.091,34.182,3.727,647.0,380.2132,34.028942,2.7276301,1.0183809642712307,70,1.02
4320.0,71.0,381.636,34.273,3.909,795.0,381.31967,34.14893,3.1616623,0.8209577770149462,71,0.82
4320.0,72.0,382.0,34.0,3.818,695.0,382.2252,33.761322,2.6827662,1.1817097817765696,72,1.18
4320.0,73.0,381.455,34.545,3.636,727.0,381.49948,34.407116,2.5559888,1.0896855784956694,73,1.09
4320.0,74.0,381.909,35.091,3.545,681.0,382.08572,35.090607,2.6879332,0.8750963447022484,74,0.88
4320.0,75.0,381.727,34.909,3.636,773.0,383.11652,33.7154,4.1041765,1.8906707871949189,75,1.89
4320.0,76.0,381.727,35.455,3.727,856.0,381.27628,35.790764,4.3840055,0.8646052331129183,76,0.86
4320.0,77.0,380.909,36.545,3.636,637.0,380.9739,36.791344,2.8102076,0.8641935340152479,77,0.86
4320.0,78.0,380.909,36.273,3.636,795.0,380.81876,36.27728,2.983663,0.6585629336433984,78,0.66
4320.0,79.0,376.182,38.636,3.545,691.0,375.91678,38.62922,2.8005676,0.7902956503548275,79,0.79
4320.0,80.0,371.545,42.182,3.727,739.0,371.5616,42.277325,3.0072339,0.7262407688461232,80,0.73
4320.0,81.0,367.727,44.364,3.727,713.0,367.85098,43.810482,2.7052007,1.168686025502355,81,1.17
4320.0,82.0,367.455,44.727,3.818,799.0,367.38092,44.439114,3.0549505,0.8189082578935492,82,0.82
4320.0,83.0,363.182,46.818,3.455,769.0,362.8712,46.719227,2.980122,0.576074526787132,83,0.58
4320.0,84.0,359.273,48.455,3.091,682.0,359.0725,48.58518,2.4628165,0.6721321239698815,84,0.67
4320.0,85.0,354.727,49.182,2.545,77.0,354.33487,51.215305,1.6471034,2.257058586793111,85,2.26
4320.0,86.0,351.636,48.727,2.091,76.0,351.55453,48.801247,1.5620016,0.5403603289579686,86,0.54
4320.0,87.0,350.091,47.545,1.636,65.0,350.00186,47.417477,1.5669652,0.17021709297258733,87,0.17
4320.0,88.0,349.0,46.0,1.091,67.0,349.14685,45.87638,1.4869785,0.44005204165216916,88,0.44
4320.0,89.0,348.364,45.545,0.545,69.0,348.75024,45.272213,1.0638237,0.7019772906944526,89,0.70
4320.0,90.0,348.818,46.727,-0.182,60.0,349.1627,46.068554,0.6869573,1.1434404287671829,90,1.14
4320.0,91.0,350.818,48.818,-0.636,65.0,351.11813,47.697247,0.2949083,1.4875333834633446,91,1.49
4320.0,92.0,353.727,50.727,-0.909,71.0,353.69336,50.80602,0.0,0.9130480874521338,92,0.91
4321.0,79.0,31.091,453.818,9.455,1651.0,30.570457,453.78174,7.0209074,2.489394823611506,79,2.49
4321.0,80.0,23.182,454.727,8.818,1589.0,23.324703,454.70035,6.599659,2.223085954476344,80,2.22
4321.0,81.0,15.818,454.0,8.182,1590.0,15.572059,453.92072,6.188351,2.0103255032660754,81,2.01
4321.0,82.0,8.364,453.364,7.636,1064.0,8.411043,453.50278,5.705056,1.9364962337647342,82,1.94
4321.0,83.0,0.182,454.091,7.273,1685.0,0.97372705,454.0811,5.862989,1.6171149470036763,83,1.62
4321.0,84.0,0.636,454.727,7.364,1638.0,1.2402455,454.7865,6.1499343,1.3574271244478435,84,1.36
4322.0,66.0,87.0,418.273,6.455,954.0,87.131714,418.23538,4.978048,1.483290616332484,66,1.48
4322.0,67.0,88.182,417.545,6.364,990.0,88.39159,418.0062,5.265053,1.210090044959036,67,1.21
4322.0,68.0,88.636,418.545,6.364,1007.0,88.3898,418.49365,5.247708,1.1442722979098994,68,1.14
4322.0,69.0,88.273,419.091,6.455,1006.0,88.13364,419.4991,5.1189823,1.4038910621245801,69,1.40
4322.0,70.0,89.182,418.636,6.455,794.0,89.39128,420.3083,4.190716,2.8226525540802627,70,2.82
4322.0,71.0,89.818,419.273,6.455,944.0,89.61091,421.157,4.1302886,2.999437507498664,71,3.00
4322.0,72.0,89.182,420.0,6.455,859.0,89.496185,420.34296,4.2479224,2.2555543239405162,72,2.26
4322.0,73.0,89.545,419.455,6.273,888.0,90.174706,420.11987,3.9946473,2.455498480743431,73,2.46
4322.0,74.0,89.727,419.545,6.545,984.0,89.64029,420.14612,4.2213254,2.4017342744744137,74,2.40
4322.0,75.0,85.182,423.727,6.545,998.0,85.31332,423.7498,5.3302493,1.2220409344823482,75,1.22
4322.0,76.0,80.0,428.0,6.636,976.0,79.72191,428.03992,5.835838,0.8480488669552029,76,0.85
4322.0,77.0,74.636,432.727,7.091,1003.0,74.44552,432.69098,5.8684015,1.237872030139725,77,1.24
4322.0,78.0,69.909,436.818,7.091,1668.0,69.94092,436.7698,5.993749,1.0987728989199728,78,1.10
4322.0,79.0,66.0,441.0,6.909,1059.0,66.03972,441.12134,5.429138,1.4853594221749808,79,1.49
4323.0,77.0,509.364,43.545,3.727,700.0,509.2898,42.3308,4.0192404,1.2510762292491013,77,1.25
4323.0,78.0,502.455,43.727,3.545,732.0,502.233,44.00395,2.455215,1.1461311655848971,78,1.15
4323.0,79.0,495.091,44.0,3.0,656.0,494.8962,43.993195,1.9219224,1.0955567806584718,79,1.10
4323.0,80.0,487.273,45.0,2.455,63.0,486.9446,45.242157,2.0405853,0.5815721075026886,80,0.58
4323.0,81.0,479.727,46.182,1.909,65.0,480.0267,45.85562,1.6884153,0.4949763673895029,81,0.49
4323.0,82.0,473.182,45.727,1.091,60.0,472.78336,45.578915,1.636559,0.6917207813171431,82,0.69
4323.0,83.0,465.727,45.636,0.818,71.0,465.5241,45.128323,1.2762234,0.7133533701024765,83,0.71
4323.0,84.0,458.545,45.364,0.273,61.0,458.52463,44.748947,0.77684367,0.7953386533471541,84,0.80
4323.0,85.0,458.727,45.182,0.182,70.0,458.33542,44.8968,0.9851806,0.9379621594799777,85,0.94
4323.0,86.0,459.091,44.636,0.182,70.0,459.58682,44.38178,0.8160858,0.8441149699902394,86,0.84
4323.0,87.0,458.636,44.909,0.364,58.0,458.39554,44.689632,0.6537026,0.4357418128557071,87,0.44
4324.0,66.0,268.364,224.0,8.545,1323.0,268.4679,224.02455,6.8492026,1.6991547117160233,66,1.70
4324.0,67.0,268.273,224.455,8.364,1372.0,268.3561,224.33424,6.8402267,1.530808171324186,67,1.53
4324.0,68.0,267.455,223.0,8.182,1298.0,267.34998,222.83934,6.4802237,1.7125663231658177,68,1.71
4324.0,69.0,266.909,223.636,8.182,1429.0,266.6508,223.6467,6.4074063,1.7933110522382016,69,1.79
4324.0,70.0,266.545,222.909,8.091,1214.0,266.42093,223.1286,6.5615253,1.5501323759086187,70,1.55
4324.0,71.0,266.273,222.0,8.091,1400.0,265.84503,222.05116,7.0618944,1.1157212924612372,71,1.12
4324.0,72.0,266.727,221.545,8.273,1270.0,265.7422,220.94972,4.5838637,3.86444251585886,,
4324.0,73.0,261.909,224.273,8.545,1321.0,261.76187,224.23811,6.6267023,1.9242480647840836,73,1.92
4324.0,74.0,255.182,226.818,8.818,1321.0,254.96799,226.70976,7.012488,1.8213702972882817,74,1.82
4324.0,75.0,250.182,229.0,9.182,1289.0,250.17369,228.83536,6.885136,2.302772159853423,75,2.30
4325.0,82.0,509.091,38.273,0.545,54.0,508.94702,38.309093,0.6861253,0.20481527127899743,82,0.20
4325.0,83.0,504.909,38.545,0.364,61.0,504.61966,38.341652,0.9927611,0.721393488726644,83,0.72
4325.0,84.0,499.909,36.727,0.091,50.0,499.91,36.392548,0.68424064,0.6810239329506775,84,0.68
4325.0,85.0,494.727,36.0,-0.273,53.0,494.96555,36.66179,0.5597736,1.0901302561882134,85,1.09
4325.0,86.0,488.727,34.636,-0.636,59.0,488.4188,34.775856,0.2853118,0.9815102513755208,86,0.98
4325.0,87.0,488.545,34.636,-0.545,47.0,489.0049,34.564346,0.56435865,1.2030456849371212,87,1.20
4325.0,88.0,488.0,35.455,-0.364,56.0,488.27078,35.32822,0.3325575,0.7580153874468842,88,0.76
4325.0,89.0,487.636,35.636,-0.545,60.0,488.41727,35.069145,0.2787426,1.268959918586748,89,1.27
4325.0,90.0,482.273,38.273,-0.364,56.0,481.2726,38.535034,0.3543455,1.2591593364329536,90,1.26
4325.0,91.0,482.364,39.455,-0.273,54.0,482.28207,39.224022,0.48719457,0.798723447534555,91,0.80
4326.0,76.0,489.909,410.364,9.818,1470.0,490.40555,410.43802,7.373369,2.495648530755285,76,2.50
4326.0,77.0,484.636,411.364,9.182,1498.0,484.40894,411.47324,7.039768,2.156999666904014,77,2.16
4326.0,78.0,479.091,412.909,8.545,1635.0,479.1897,412.77295,6.504032,2.0478773570514437,78,2.05
4326.0,79.0,472.909,413.545,8.0,1605.0,472.9761,413.3038,6.2655587,1.7524173227703739,79,1.75
4326.0,80.0,467.818,414.818,7.818,1541.0,468.07397,415.18906,6.500484,1.39249939847599,80,1.39
4326.0,81.0,462.909,416.182,7.636,1057.0,462.59543,416.37683,5.6850567,1.985564059307798,81,1.99
4326.0,82.0,456.818,416.727,7.364,1059.0,456.97964,417.0298,5.969924,1.4357100067130688,82,1.44
4326.0,83.0,450.636,417.818,7.091,1642.0,450.56622,418.11353,6.024177,1.109197251452162,83,1.11
4326.0,84.0,443.545,419.455,7.182,1089.0,443.51212,419.092,5.796746,1.4324031342174603,84,1.43
4326.0,85.0,444.091,419.727,7.091,1033.0,444.3589,419.1876,5.850014,1.379408939436018,85,1.38
4326.0,86.0,443.545,419.455,7.273,1077.0,443.85107,419.35077,5.773544,1.533920152333875,86,1.53
4327.0,66.0,142.0,89.818,8.727,1160.0,140.92136,87.17483,6.584618,3.5692593814997537,,
4327.0,67.0,142.818,89.545,8.727,1214.0,140.72025,86.41246,6.384325,4.438635834321748,,
4327.0,68.0,143.636,89.364,8.636,1161.0,143.52376,88.92726,6.562567,2.121901046394246,68,2.12
4327.0,69.0,143.818,89.364,8.455,1252.0,144.22827,89.0026,6.4896393,2.039993655383391,69,2.04
4327.0,70.0,144.818,88.727,8.455,1091.0,142.75688,87.206955,6.3356094,3.324239608059783,70,3.32
4327.0,71.0,138.636,89.727,8.364,1265.0,139.73228,87.318115,6.327575,3.3393986827346636,71,3.34
4327.0,72.0,138.909,89.636,8.364,1146.0,140.26741,87.45027,6.3353424,3.2769108958038187,72,3.28
4327.0,73.0,138.182,90.455,8.455,1181.0,138.52864,89.39577,6.1609898,2.550413746866191,73,2.55
4327.0,74.0,139.091,90.545,8.545,1178.0,137.92712,89.78448,6.606937,2.38518249129265,74,2.39
4327.0,75.0,139.0,90.818,8.455,1141.0,137.90277,90.17269,6.9165206,1.9968118422185763,75,2.00
4327.0,76.0,133.455,94.273,8.182,1133.0,133.19228,94.27074,6.1562257,2.0427404192751686,76,2.04
4327.0,77.0,127.091,98.182,7.727,1142.0,127.175674,98.052666,6.247831,1.4872248990630177,77,1.49
4327.0,78.0,122.091,101.818,7.455,1264.0,121.9227,101.66257,6.2983522,1.1791172580133134,78,1.18
4327.0,79.0,115.909,104.455,7.364,1214.0,115.949875,104.6198,5.9776945,1.3966648649390623,79,1.40
4327.0,80.0,110.727,108.545,7.182,1211.0,110.86582,108.61143,5.9223313,1.269034739894732,80,1.27
4328.0,67.0,329.455,374.364,9.818,1529.0,329.54694,374.62482,7.162969,2.6693949964291557,67,2.67
4328.0,68.0,323.455,376.545,9.818,1464.0,323.3912,376.48154,7.2516365,2.567940658530147,68,2.57
4328.0,69.0,318.364,379.0,9.727,1630.0,318.39066,379.04718,7.039007,2.688539208575729,69,2.69
4328.0,70.0,313.182,382.545,9.636,1381.0,313.44177,382.38086,7.273703,2.382198461234707,70,2.38
4328.0,71.0,309.0,385.818,9.182,1601.0,308.8,385.65826,6.928653,2.267838082846524,71,2.27
4328.0,72.0,305.636,389.909,8.727,1445.0,305.53027,389.84018,6.4071875,2.3232402072227196,72,2.32
4328.0,73.0,303.273,395.0,7.909,1519.0,303.2523,394.8476,6.352917,1.5636651025360262,73,1.56
4329.0,66.0,437.909,15.818,7.455,1022.0,438.0708,15.626011,6.1280346,1.3505096034157507,66,1.35
4329.0,67.0,437.455,16.182,7.455,1068.0,437.7943,16.178026,5.956486,1.5364519162251793,67,1.54
4329.0,68.0,437.545,16.182,7.636,1080.0,437.9228,15.92287,5.8928704,1.802326829211657,68,1.80
4329.0,69.0,437.182,15.273,7.727,1092.0,437.50623,15.232211,5.998874,1.7587519174963253,69,1.76
4329.0,70.0,430.636,18.0,7.364,964.0,430.44785,17.850288,6.049635,1.3361771808667449,70,1.34
4329.0,71.0,423.818,19.909,7.182,1124.0,423.57944,19.963545,6.1911907,1.0205827255012179,71,1.02
4329.0,72.0,419.273,22.818,7.091,953.0,419.64456,22.942076,5.7974296,1.3515828006941162,72,1.35
4329.0,73.0,417.273,27.818,7.182,1048.0,417.2448,27.806211,6.214581,0.9679017212930259,73,0.97
4329.0,74.0,417.364,27.909,7.0,1050.0,417.56522,27.89527,6.0481796,0.9729543027070561,74,0.97
4329.0,75.0,416.545,28.455,7.091,1067.0,416.85245,28.542715,6.21375,0.9336953390828168,75,0.93
4329.0,76.0,414.909,28.818,7.091,928.0,415.12518,28.877535,5.975611,1.1377041926379654,76,1.14
4329.0,77.0,414.636,28.636,7.182,1018.0,414.62622,28.51475,5.992368,1.1958350665221362,77,1.20
4329.0,78.0,414.636,29.273,7.091,1050.0,414.565,29.392027,5.7274084,1.3706168240319994,78,1.37
4329.0,79.0,410.909,34.909,7.455,1140.0,410.85907,34.549953,6.37077,1.1432245824898093,79,1.14
4329.0,80.0,408.182,40.545,7.545,1049.0,407.8011,40.679977,5.743015,1.8467413302230495,80,1.85
4329.0,81.0,404.091,44.545,7.727,1130.0,404.0712,44.46725,6.256427,1.4727600112812003,81,1.47
4329.0,82.0,399.455,49.091,8.0,1037.0,399.74393,49.004925,6.1409926,1.883294444259781,82,1.88
4329.0,83.0,395.909,52.909,8.0,1166.0,396.15494,52.750366,6.3276563,1.6977587226946291,83,1.70
4329.0,84.0,391.818,56.273,8.182,1163.0,392.0933,56.309532,6.7494106,1.459259081183451,84,1.46
4329.0,85.0,387.182,57.636,8.273,1149.0,386.71625,57.673344,6.866402,1.4821725845663225,85,1.48
4329.0,86.0,382.364,56.818,8.273,1160.0,382.58206,57.214622,6.5930643,1.7398399727039568,86,1.74
4329.0,87.0,377.727,55.909,8.636,1065.0,377.69852,55.663307,7.011243,1.6434754241235232,87,1.64
4329.0,88.0,372.727,55.0,8.818,1149.0,372.78354,54.954887,6.7844186,2.034867382606287,88,2.03
4329.0,89.0,368.636,53.636,9.545,1136.0,368.73813,53.98085,7.207648,2.3648607636188634,89,2.36
4330.0,66.0,323.273,319.636,8.091,1436.0,322.90994,319.63184,6.3669696,1.7618486567591924,66,1.76
4330.0,67.0,323.364,319.545,8.0,1468.0,323.30893,319.4114,6.511787,1.495212225160362,67,1.50
4330.0,68.0,323.182,318.909,8.0,1402.0,323.1622,319.15933,6.2999535,1.7184921446030126,68,1.72
4330.0,69.0,322.545,318.091,7.727,1553.0,322.5956,318.34326,6.26707,1.4824274257109473,69,1.48
4330.0,70.0,323.0,318.182,7.636,1312.0,322.87613,318.3641,6.3457704,1.3088913658574417,70,1.31
4330.0,71.0,323.273,318.364,7.636,1517.0,323.23895,318.34644,6.336402,1.3001625735668612,71,1.30
4330.0,72.0,323.909,317.909,7.818,1355.0,323.74652,318.06442,6.0596786,1.7726390700021148,72,1.77
4330.0,73.0,324.182,317.818,7.636,1424.0,324.23126,318.0204,6.1814537,1.4693866905766149,73,1.47
4330.0,74.0,324.182,318.0,7.636,1417.0,324.14053,318.30283,6.4136734,1.2599635260068216,74,1.26
4330.0,75.0,324.364,318.0,7.364,1025.0,324.1439,317.78638,5.8723164,1.5228911572758432,75,1.52
4330.0,76.0,325.182,318.091,7.182,964.0,325.177,318.26376,5.5541925,1.6369570167405878,76,1.64
4330.0,77.0,324.909,319.364,7.273,992.0,324.70148,319.45914,5.8456173,1.4455232762772405,77,1.45
4330.0,78.0,324.818,319.364,7.273,1085.0,325.07907,319.30182,5.852584,1.4455467859450286,78,1.45
4330.0,79.0,324.545,319.636,7.091,1048.0,324.69324,319.4807,5.903657,1.2065971105754398,79,1.21
4330.0,80.0,324.273,319.818,7.364,784.0,321.65314,320.1121,3.9860983,4.284901530311168,,
4330.0,81.0,325.273,320.0,7.545,1435.0,325.72223,319.40482,6.4944415,1.2883012020572997,81,1.29
4330.0,82.0,325.273,319.636,7.636,1432.0,325.4065,319.74588,6.3973107,1.250698623303982,82,1.25
4330.0,83.0,320.909,323.818,7.727,1093.0,320.55804,323.77383,6.2970896,1.4730131236781814,83,1.47
4330.0,84.0,315.909,327.636,7.818,1497.0,315.95663,327.7929,6.430873,1.3967847153477109,84,1.40
4330.0,85.0,315.273,327.0,7.636,1065.0,315.24884,327.2118,6.25838,1.3940157136847475,85,1.39
4330.0,86.0,311.545,329.364,7.727,1495.0,311.72012,329.18353,6.367655,1.3824092246238024,86,1.38
4330.0,87.0,307.455,330.091,7.727,1349.0,308.08914,329.91907,6.0204644,1.8286490145917491,87,1.83
4330.0,88.0,303.636,331.0,7.727,1495.0,304.06888,330.8113,6.5031333,1.3118088594642305,88,1.31
4330.0,89.0,304.273,331.273,7.818,1426.0,304.6397,331.41568,6.532768,1.3441159794541468,89,1.34
4330.0,90.0,300.0,331.545,7.636,1026.0,299.99762,331.59692,5.8965907,1.7401856405931209,90,1.74
4330.0,91.0,295.273,332.091,7.545,1435.0,295.6461,332.29324,6.1960535,1.4141291622274932,91,1.41
4330.0,92.0,295.364,331.364,7.545,1426.0,295.49158,331.0074,6.304082,1.297427338668326,92,1.30
4330.0,93.0,295.182,331.0,7.273,1003.0,295.19962,331.01273,5.9064794,1.366693479725559,93,1.37
4330.0,94.0,296.273,330.545,7.0,980.0,296.13007,330.49234,5.7474723,1.2617558003699845,94,1.26
4330.0,95.0,296.545,329.909,6.909,926.0,296.20242,330.13135,5.8539085,1.1313790930860665,95,1.13
4330.0,96.0,296.455,328.636,6.727,946.0,294.98187,327.82385,5.3624854,2.166010090699746,96,2.17
4330.0,97.0,295.909,328.727,6.727,701.0,294.2873,327.82785,3.7640712,3.495329553328169,97,3.50
4330.0,98.0,296.727,329.0,6.727,901.0,296.52612,328.61215,5.429584,1.3689662793348873,98,1.37
4330.0,99.0,296.727,328.818,6.455,832.0,296.64572,328.68777,4.9542084,1.5086224570549636,99,1.51
4331.0,66.0,445.727,175.273,5.182,817.0,445.58298,175.27054,4.1822305,1.010092503254151,66,1.01
4331.0,67.0,445.818,175.182,5.273,862.0,446.04056,174.9461,4.024682,1.2897595096466674,67,1.29
4331.0,68.0,440.727,178.091,5.545,902.0,440.3078,178.10204,4.6786146,0.9625352891884794,68,0.96
4331.0,69.0,436.364,181.909,5.545,966.0,436.7466,181.66214,4.992818,0.715700761997651,69,0.72
4331.0,70.0,436.091,182.909,5.727,842.0,436.12308,183.06268,4.565871,1.1716941680494124,70,1.17
