ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),t_start (Dino).1,FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
8680.0,59,812.0,723.99304,157.99847,139.99866,689.31,176.5,110.622,59.0,59.0,59.0,201.4,114.22,1.0,26.0,49.07349619436239,,
8681.0,59,176.0,517.571,114.135315,142.11021,518.22,116.63,137.75,59.0,59.0,59.0,213.8,33.344,9.0,58.0,5.0651836584002465,,
8681.0,71,2316.0,529.6286,131.7111,127.16914,527.69,133.83,131.011,71.0,59.0,59.0,232.2,62.217,9.0,11.0,4.796644184177089,,
8681.0,73,2316.0,536.02313,132.99982,128.74452,533.33,134.48,131.66899999999998,73.0,59.0,59.0,232.2,54.698,9.0,11.0,4.24222409824138,,
8681.0,80,891.0,536.54803,136.62872,127.348175,536.21,138.89,130.577,80.0,59.0,59.0,242.1,58.974,9.0,25.0,3.956382489083304,,
8681.0,81,891.0,537.0967,136.51344,125.88034,538.22,139.47,131.211,81.0,59.0,59.0,243.9,53.951,9.0,25.0,6.198305087618712,,
8681.0,87,891.0,534.45544,138.9994,127.99945,537.12,140.39,130.507,87.0,59.0,59.0,256.5,46.992,9.0,25.0,3.914263066798175,,
8683.0,59,176.0,527.5077,110.02425,146.77705,518.22,116.63,137.75,59.0,59.0,59.0,215.5,33.344,30.0,58.0,14.539083054133764,,
8683.0,61,4109.0,529.3,109.845985,146.7527,530.02,112.42,151.216,61.0,59.0,59.0,216.2,40.558,30.0,5.0,5.202403301381496,,
8683.0,62,4109.0,527.51117,110.47786,146.5105,529.11,112.49,151.725,62.0,59.0,59.0,240.2,25.451,30.0,5.0,5.813430570540933,,
8683.0,63,4109.0,528.9016,110.17624,148.6505,528.96,114.17,151.471,63.0,59.0,59.0,229.6,27.074,30.0,5.0,4.88965742640525,,
8683.0,64,4109.0,528.92645,110.872795,146.91568,529.4,112.79,151.431,64.0,59.0,59.0,224.5,45.83,30.0,5.0,4.928289694906844,,
8683.0,66,1794.0,528.907,111.523895,147.00417,529.25,115.07,149.023,66.0,59.0,59.0,229.4,39.582,30.0,14.0,4.094897341805407,,
8683.0,67,1794.0,528.3487,111.375626,146.18211,529.09,114.73,148.769,67.0,59.0,59.0,219.0,48.615,30.0,14.0,4.300389574675315,,
8683.0,68,1794.0,529.7233,112.09033,146.41658,530.29,115.41,149.566,68.0,59.0,59.0,213.9,46.926,30.0,14.0,4.610878889680354,,
8683.0,69,1794.0,530.13196,111.935,146.43234,529.78,116.25,148.975,69.0,59.0,59.0,211.5,37.904,30.0,14.0,5.020778895470299,,
8683.0,70,1794.0,529.8523,112.962975,146.22429,530.51,115.94,149.063,70.0,59.0,59.0,223.0,36.264,30.0,14.0,4.165755826344712,,
8683.0,71,1794.0,528.9912,113.156944,144.89343,530.15,115.54,148.778,71.0,59.0,59.0,210.2,42.795,30.0,14.0,4.70230341684114,,
8683.0,72,1794.0,530.88135,114.78825,145.13057,531.46,118.01,147.986,72.0,59.0,59.0,226.0,41.976,30.0,14.0,4.343729891452731,,
8683.0,73,1794.0,530.71716,114.441284,144.29361,532.21,117.13,146.434,73.0,59.0,59.0,227.9,48.017,30.0,14.0,3.7468699398772816,,
8683.0,75,1794.0,530.45355,116.27137,144.29132,531.9,118.79,146.745,75.0,59.0,59.0,230.9,52.383,30.0,14.0,3.802138900908283,,
8683.0,76,1794.0,531.1969,117.40621,145.10532,532.37,120.21,147.105,76.0,59.0,59.0,233.6,36.997,30.0,14.0,3.638148165825553,,
8683.0,77,4180.0,530.9152,118.22725,145.06517,521.2,123.7,136.757,77.0,59.0,59.0,221.5,27.068,30.0,5.0,13.905459084525024,,
8683.0,80,1975.0,534.78595,113.29221,147.20128,536.76,115.56,149.81,80.0,59.0,59.0,215.8,39.29,30.0,13.0,3.980598563658509,,
8683.0,91,1975.0,535.72235,118.20593,146.16418,537.46,121.07,147.593,91.0,59.0,59.0,235.1,51.709,30.0,13.0,3.641957039807046,,
8683.0,93,2573.0,534.7194,119.51711,145.24442,539.87,128.33,141.903,93.0,59.0,59.0,229.9,49.157,30.0,10.0,10.740614420437067,,
8684.0,59,3297.0,627.3222,207.77382,163.54704,641.69,231.7,146.882,59.0,59.0,59.0,237.9,71.066,1.0,7.0,32.50568141777684,,
8685.0,59,2300.0,672.15857,222.504,122.61761,679.57,229.83,118.587,59.0,59.0,59.0,231.5,23.182,2.0,11.0,11.173423272077374,,
8685.0,61,2499.0,666.996,212.99872,116.99929,672.62,217.01,107.508,61.0,59.0,59.0,262.0,39.776,2.0,10.0,11.739008863720144,,
8686.0,59,205.0,719.8438,56.17124,146.9343,717.17,58.794,139.616,59.0,59.0,59.0,224.2,63.982,9.0,54.0,8.221045635903042,,
8686.0,60,205.0,719.20355,54.90347,146.40195,717.44,57.657,140.141,60.0,59.0,59.0,234.4,72.954,9.0,54.0,7.063393728647704,,
8686.0,61,205.0,718.22644,55.49553,143.63626,717.2,57.479,139.909,61.0,59.0,59.0,235.0,71.563,9.0,54.0,4.345135144284923,,
8686.0,62,205.0,718.4071,55.859028,145.52402,717.03,58.257,140.095,62.0,59.0,59.0,233.9,78.36,9.0,54.0,6.092694993447824,,
8686.0,63,205.0,718.2993,55.889088,146.79135,716.22,58.157,140.418,63.0,59.0,59.0,223.1,76.532,9.0,54.0,7.077181893398232,,
8686.0,67,205.0,717.23663,55.98134,146.5589,715.78,58.406,141.708,67.0,59.0,59.0,227.6,77.712,9.0,54.0,5.6153341737157545,,
8686.0,71,205.0,721.98914,35.690643,151.21382,716.65,59.21,140.102,71.0,59.0,59.0,216.2,60.078,9.0,54.0,26.554455621334988,,
8686.0,73,2534.0,719.1048,35.733788,150.94368,700.88,49.388,141.051,73.0,59.0,59.0,227.4,60.389,9.0,10.0,24.828329745742924,,
8686.0,75,2534.0,718.6831,36.078213,151.33023,702.07,51.097,142.22,75.0,59.0,59.0,226.1,55.137,9.0,10.0,24.17757939112736,,
8687.0,59,880.0,710.4512,60.996258,145.30374,707.45,65.289,141.321,59.0,59.0,59.0,264.0,69.843,19.0,25.0,6.580049637059256,,
8687.0,62,2099.0,709.34503,66.34927,129.84094,708.17,57.023,133.97899999999998,62.0,59.0,59.0,240.5,58.26,19.0,12.0,10.270518398669074,,
8687.0,63,880.0,708.91754,66.84594,130.38744,707.72,66.278,139.286,63.0,59.0,59.0,234.5,81.745,19.0,25.0,8.996723179513754,,
8687.0,64,880.0,708.54346,67.35424,130.25626,706.79,64.42,142.608,64.0,59.0,59.0,236.1,57.508,19.0,25.0,12.816000443851438,,
8687.0,66,880.0,708.5893,67.04745,128.30826,707.47,68.154,137.462,66.0,59.0,59.0,237.6,65.855,19.0,25.0,9.288069841474057,,
8687.0,67,880.0,707.60767,68.16899,131.44843,707.55,67.714,136.578,67.0,59.0,59.0,242.0,69.252,19.0,25.0,5.150032049793478,,
8687.0,68,880.0,708.4853,68.83151,132.51622,707.63,68.571,137.344,68.0,59.0,59.0,234.5,77.629,19.0,25.0,4.909874059331868,,
8687.0,71,880.0,704.36615,67.701065,141.83058,707.7,67.348,140.678,71.0,59.0,59.0,239.2,71.227,19.0,25.0,3.5450883448971555,,
8687.0,72,880.0,703.3728,67.655174,141.04916,708.64,68.752,138.436,72.0,59.0,59.0,242.9,79.496,19.0,25.0,5.981222976940082,,
8687.0,73,880.0,701.3172,66.94872,140.23814,708.89,68.743,138.447,73.0,59.0,59.0,236.4,92.083,19.0,25.0,7.985920301255228,,
8687.0,76,649.0,679.1303,60.041157,128.08199,681.52,68.149,137.56,76.0,59.0,59.0,247.5,91.002,19.0,30.0,12.699624315811432,,
8687.0,92,1470.0,682.678,70.99983,134.32909,684.58,73.704,131.951,92.0,59.0,59.0,262.2,58.192,19.0,17.0,4.072523963956527,,
8687.0,93,1470.0,683.797,76.99986,127.9829,685.29,74.577,131.785,93.0,59.0,59.0,255.9,65.34,19.0,17.0,4.749238253614972,,
8687.0,98,1470.0,686.4187,77.121254,128.92589,689.07,76.254,133.993,98.0,59.0,59.0,242.6,70.421,19.0,17.0,5.784213424711816,,
8688.0,59,5272.0,755.6379,56.440468,144.61336,724.66,46.841,142.789,59.0,59.0,59.0,211.5,39.448,9.0,3.0,32.482431616223295,,
8688.0,70,205.0,759.2135,48.67083,155.608,717.1,59.074,140.777,70.0,59.0,59.0,211.0,70.122,9.0,54.0,45.84464406338972,,
8688.0,77,5359.0,748.4689,54.936947,139.85225,740.54,55.373,140.678,77.0,59.0,59.0,199.0,61.702,9.0,3.0,7.983699674418432,,
8688.0,91,1470.0,683.9987,68.49589,141.51366,683.8,70.909,133.53300000000002,91.0,59.0,59.0,246.9,44.599,9.0,17.0,8.33987503489708,,
8689.0,68,3322.0,521.4319,271.96536,115.639244,511.79,284.72,108.061,68.0,59.0,59.0,213.1,59.656,2.0,7.0,17.69397805082672,,
8690.0,59,2111.0,537.0104,253.91089,163.93684,546.15,248.58,150.56,59.0,59.0,59.0,243.1,27.875,8.0,12.0,17.055513030621476,,
8690.0,61,2111.0,545.77905,250.51364,163.10825,545.31,248.79,152.848,61.0,59.0,59.0,182.6,31.649,8.0,12.0,10.414589421316608,,
8690.0,63,2111.0,544.00006,246.34195,166.33629,544.09,248.97,152.478,63.0,59.0,59.0,249.2,54.04,8.0,12.0,14.105564069905164,,
8690.0,64,2111.0,543.31494,247.23515,165.56743,543.77,249.14,151.775,64.0,59.0,59.0,257.8,26.162,8.0,12.0,13.930780969888222,,
8690.0,65,2111.0,541.17395,246.45737,164.62419,545.02,250.6,147.834,65.0,59.0,59.0,261.5,37.42,8.0,12.0,17.716206257421472,,
8690.0,66,2111.0,539.4471,243.81097,163.99376,543.14,249.48,150.368,66.0,59.0,59.0,248.1,43.794,8.0,12.0,15.213045294368262,,
8690.0,67,4130.0,537.9987,245.34193,161.34273,542.24,250.59,147.223,67.0,59.0,59.0,236.1,51.798,8.0,5.0,15.64920572066837,,
8690.0,71,2537.0,543.285,248.54463,155.56186,556.48,254.47,148.98,71.0,59.0,59.0,222.4,82.786,8.0,10.0,15.891473049925272,,
8691.0,59,1430.0,496.78317,266.50027,118.07592,496.1,257.26,120.902,59.0,59.0,59.0,266.5,57.172,3.0,17.0,9.68690038599552,,
8691.0,61,2500.0,499.34302,271.02557,112.56805,510.85,281.35,110.912,61.0,59.0,59.0,242.1,43.152,3.0,10.0,15.548213567731828,,
8691.0,80,1809.0,512.24194,265.7516,97.2411,516.98,276.95,99.771,80.0,59.0,59.0,247.8,35.775,3.0,14.0,12.419894087052434,,
8692.0,59,2988.0,492.80618,236.8324,114.256004,485.32,222.13,116.844,59.0,59.0,59.0,252.4,38.81,5.0,8.0,16.70033472863392,,
8692.0,60,2997.0,490.6151,235.6634,111.57299,500.48,239.82,107.329,60.0,59.0,59.0,250.1,70.876,5.0,8.0,11.51542559743671,,
8692.0,61,2997.0,489.54782,235.64899,108.80768,498.38,239.95,109.37,61.0,59.0,59.0,253.0,76.777,5.0,8.0,9.839832028794994,,
8692.0,68,1193.0,504.21707,231.60202,108.3924,494.48,243.2,111.846,68.0,59.0,59.0,221.5,54.07,5.0,20.0,15.532257570144104,,
8692.0,71,2132.0,510.2457,266.59622,109.129425,514.6,250.8,95.709,71.0,59.0,59.0,217.5,43.386,5.0,12.0,21.179903256602124,,
8693.0,59,183.0,518.081,298.99133,111.96628,518.33,300.75,116.186,59.0,59.0,59.0,275.8,126.17,8.0,57.0,4.578313886934804,,
8693.0,62,183.0,518.2008,299.80002,111.47994,516.7,301.67,117.518,62.0,59.0,59.0,254.5,88.142,8.0,57.0,6.496721819810338,,
8693.0,66,419.0,529.41156,307.80753,109.5037,538.65,308.28,105.228,66.0,59.0,59.0,242.5,63.384,8.0,39.0,10.1908592387737,,
8693.0,67,2763.0,530.65045,306.5982,105.81785,528.83,308.18,110.149,67.0,59.0,59.0,242.1,49.586,8.0,9.0,4.957316790865768,,
8694.0,59,5993.0,503.23727,249.99959,109.21686,505.36,247.84,105.144,59.0,59.0,59.0,259.5,51.102,5.0,2.0,5.075234004516434,,
8694.0,60,5993.0,504.41476,249.6439,106.82885,506.61,248.71,104.224,60.0,59.0,59.0,248.9,45.964,5.0,2.0,3.5322077218221524,,
8694.0,61,2997.0,504.84348,250.58057,107.28239,498.38,239.95,109.37,61.0,59.0,59.0,253.1,76.777,5.0,8.0,12.615217308766432,,
8694.0,69,2132.0,505.84247,248.13594,99.5866,514.91,250.59,98.095,69.0,59.0,59.0,236.8,32.785,5.0,12.0,9.511434242242313,,
8694.0,71,2132.0,509.46393,266.61026,99.30314,514.6,250.8,95.709,71.0,59.0,59.0,215.4,43.386,5.0,12.0,17.007685869985348,,
8695.0,59,2291.0,550.9975,328.99854,108.55024,556.44,333.9,113.672,59.0,59.0,59.0,218.9,56.212,1.0,11.0,8.937423671237758,,
8696.0,59,1525.0,564.32227,363.99185,166.99985,574.37,369.61,149.416,59.0,59.0,59.0,234.5,74.822,7.0,16.0,21.016951929285575,,
8696.0,60,1525.0,565.47235,361.49286,163.9996,574.0,369.27,148.809,60.0,59.0,59.0,211.1,71.534,7.0,16.0,19.077710802454764,,
8696.0,62,4111.0,569.6386,363.50153,164.1655,597.13,370.29,152.041,62.0,59.0,59.0,230.8,109.94,7.0,5.0,30.80363451203284,,
8696.0,63,4111.0,567.99805,367.48477,166.99944,597.15,370.98,152.765,63.0,59.0,59.0,252.2,123.58,7.0,5.0,32.62931356417105,,
8696.0,68,1267.0,571.85175,369.2205,150.97366,572.27,369.07,147.2,68.0,59.0,59.0,235.4,76.443,7.0,19.0,3.799749084887055,,
8697.0,59,276.0,579.61035,359.75894,137.1106,575.05,356.77,132.666,59.0,59.0,59.0,234.1,105.73,8.0,47.0,7.034559233249865,,
8697.0,60,276.0,579.41675,359.71924,137.19733,574.13,356.37,132.338,60.0,59.0,59.0,230.4,99.08,8.0,47.0,7.923397136897777,,
8697.0,62,276.0,577.99493,359.99683,137.99878,570.77,356.65,132.865,62.0,59.0,59.0,256.8,88.056,8.0,47.0,9.473995020169667,,
8697.0,65,1267.0,573.8103,363.1953,143.00322,571.56,369.91,148.691,65.0,59.0,59.0,257.0,68.528,8.0,19.0,9.083054965615968,,
8697.0,66,1267.0,572.6367,363.70477,141.78778,571.12,369.47,147.943,66.0,59.0,59.0,247.4,72.239,8.0,19.0,8.568838257972931,,
8697.0,67,6060.0,572.36475,363.27795,141.38998,571.41,367.0,144.216,67.0,59.0,59.0,237.5,70.992,8.0,2.0,4.769862975537155,,
8697.0,68,6060.0,572.0785,363.5299,139.93414,572.48,367.44,144.787,68.0,59.0,59.0,231.0,75.066,8.0,2.0,6.2450247749388454,,
8697.0,70,5330.0,570.1106,362.47266,136.89528,557.91,360.95,140.064,70.0,59.0,59.0,232.9,85.024,8.0,3.0,12.697004381900488,,
8698.0,59,1525.0,576.99316,377.9955,166.99802,574.37,369.61,149.416,59.0,59.0,59.0,184.0,74.822,6.0,16.0,19.655152146854512,,
8698.0,65,1267.0,562.9744,382.7374,166.76605,571.56,369.91,148.691,65.0,59.0,59.0,232.5,68.528,6.0,19.0,23.7689324670356,,
8698.0,66,6050.0,563.6317,383.82687,166.73135,562.98,368.4,148.489,66.0,59.0,59.0,241.1,70.715,6.0,2.0,23.89971473489589,,
8698.0,67,6050.0,564.8508,385.1049,166.25204,563.19,368.26,147.664,67.0,59.0,59.0,235.4,77.117,6.0,2.0,25.14009036761006,,
8698.0,68,1267.0,560.9437,386.93637,166.72276,572.27,369.07,147.2,68.0,59.0,59.0,216.8,76.443,6.0,19.0,28.78594112903901,,
8698.0,71,1267.0,555.8328,385.1106,166.41132,570.98,369.74,147.506,71.0,59.0,59.0,238.2,48.655,6.0,19.0,28.68979150329257,,
8699.0,59,2111.0,540.6297,246.74997,157.11519,546.15,248.58,150.56,59.0,59.0,59.0,252.6,27.875,14.0,12.0,8.763175099642847,,
8699.0,69,4130.0,542.9504,249.21375,153.32483,544.9,251.06,147.29,69.0,59.0,59.0,241.9,36.305,14.0,5.0,6.60520645789366,,
8699.0,72,2537.0,541.2341,250.89357,149.5361,557.24,254.81,149.581,72.0,59.0,59.0,236.8,77.962,14.0,10.0,16.478145367877413,,
8699.0,73,2537.0,542.18677,249.54384,149.27153,556.4,254.08,148.281,73.0,59.0,59.0,238.1,77.698,14.0,10.0,14.952384567666757,,
8699.0,74,2537.0,543.15076,253.26088,146.98485,554.83,253.63,150.577,74.0,59.0,59.0,245.8,74.003,14.0,10.0,12.224746957483465,,
8699.0,77,2537.0,538.9979,260.999,145.4873,555.27,257.59,151.27,77.0,59.0,59.0,233.2,73.125,14.0,10.0,17.602333331124065,,
8699.0,84,1280.0,554.62787,255.49443,150.62198,557.31,257.7,154.65,84.0,59.0,59.0,260.8,66.085,14.0,19.0,5.318205099674091,,
8699.0,85,1280.0,552.51685,255.7322,154.17267,555.55,257.54,153.878,85.0,59.0,59.0,261.2,73.118,14.0,19.0,3.5432993341517074,,
8699.0,88,1280.0,547.4959,254.99953,146.515,553.59,258.28,152.891,88.0,59.0,59.0,270.2,60.941,14.0,19.0,9.410255800502991,,
8699.0,89,6202.0,551.10486,258.7119,144.78593,554.8,260.21,148.792,89.0,59.0,59.0,254.8,58.597,14.0,2.0,5.6521641938729354,,
8699.0,92,1280.0,550.6347,260.30472,148.07536,552.63,260.73,152.154,92.0,59.0,59.0,257.5,68.187,14.0,19.0,4.560415487430971,,
8699.0,93,1280.0,549.9069,260.73615,148.27478,551.24,259.96,151.813,93.0,59.0,59.0,255.1,67.971,14.0,19.0,3.8598659563384023,,
8699.0,94,1280.0,547.38745,260.8691,149.74968,550.22,261.01,152.117,94.0,59.0,59.0,257.0,74.664,14.0,19.0,3.69423825637984,,
8700.0,60,2111.0,540.39215,248.09392,153.68063,543.65,248.48,152.284,60.0,59.0,59.0,236.4,39.831,5.0,12.0,3.565560228884066,,
8700.0,61,2111.0,533.19073,249.49527,163.74007,545.31,248.79,152.848,61.0,59.0,59.0,232.6,31.649,5.0,12.0,16.30985285006268,,
8700.0,70,4677.0,536.2939,235.42511,153.63199,544.29,247.07,135.042,70.0,59.0,59.0,218.6,36.313,5.0,4.0,23.34799362947916,,
8700.0,77,3734.0,536.4341,236.50957,149.76004,550.41,243.43,142.15,77.0,59.0,59.0,215.0,46.182,5.0,6.0,17.353121938040452,,
8701.0,59,2111.0,554.399,260.94177,160.25569,546.15,248.58,150.56,59.0,59.0,59.0,239.8,27.875,16.0,12.0,17.744457250335955,,
8701.0,61,2111.0,555.02905,258.68405,162.72107,545.31,248.79,152.848,61.0,59.0,59.0,241.1,31.649,16.0,12.0,17.0243845565677,,
8701.0,63,2111.0,561.14716,253.88933,162.1245,544.09,248.97,152.478,63.0,59.0,59.0,255.4,54.04,16.0,12.0,20.20399656415776,,
8701.0,66,2111.0,540.54114,252.4864,163.84883,543.14,249.48,150.368,66.0,59.0,59.0,243.5,43.794,16.0,12.0,14.054369133778282,,
8701.0,70,2537.0,547.30396,245.97623,163.31711,555.37,253.37,149.462,70.0,59.0,59.0,236.9,83.943,16.0,10.0,17.654826796278734,,
8701.0,71,2537.0,548.4981,245.33308,162.81932,556.48,254.47,148.98,71.0,59.0,59.0,234.9,82.786,16.0,10.0,18.404369393130548,,
8701.0,72,2537.0,547.46796,244.30753,162.51317,557.24,254.81,149.581,72.0,59.0,59.0,248.0,77.962,16.0,10.0,19.31413116791437,,
8701.0,73,2537.0,546.8038,242.19664,163.03186,556.4,254.08,148.281,73.0,59.0,59.0,247.6,77.698,16.0,10.0,21.234151032457103,,
8701.0,74,2537.0,545.90265,242.61073,163.85172,554.83,253.63,150.577,74.0,59.0,59.0,245.0,74.003,16.0,10.0,19.42524338158472,,
8701.0,78,5376.0,551.3766,248.26569,161.78227,555.71,257.03,154.392,78.0,59.0,59.0,236.5,66.464,16.0,3.0,12.255920039270798,,
8701.0,79,5376.0,547.183,247.66006,162.23878,555.59,257.57,154.955,79.0,59.0,59.0,245.1,68.759,16.0,3.0,14.897584062256554,,
8701.0,80,5376.0,548.1236,247.468,162.16974,557.77,256.9,155.673,80.0,59.0,59.0,239.6,75.619,16.0,3.0,14.974087203819774,,
8701.0,81,1280.0,547.3761,246.24358,162.75055,555.51,258.01,152.069,81.0,59.0,59.0,233.1,92.527,16.0,19.0,17.852296189255338,,
8701.0,82,1280.0,546.078,245.11324,160.81165,558.13,257.82,152.512,82.0,59.0,59.0,250.5,81.853,16.0,19.0,19.380315885457087,,
8701.0,83,1280.0,544.1724,243.69426,162.7268,557.22,257.16,152.886,83.0,59.0,59.0,241.2,92.536,16.0,19.0,21.175631375418305,,
8701.0,84,5423.0,542.46075,244.54512,161.89828,541.5,249.99,147.753,84.0,59.0,59.0,244.6,32.887,16.0,3.0,15.187452223967668,,
8702.0,59,4090.0,573.8418,248.44513,163.1823,568.37,235.11,152.248,59.0,59.0,59.0,249.5,94.633,10.0,5.0,18.092130992420444,,
8702.0,60,4090.0,572.0416,249.83806,162.83786,567.55,236.27,151.488,60.0,59.0,59.0,247.6,73.758,10.0,5.0,18.25064505005784,,
8702.0,61,4090.0,569.9458,245.88368,163.32732,571.93,232.86,152.35399999999998,61.0,59.0,59.0,234.4,58.022,10.0,5.0,17.1454671037216,,
8702.0,63,464.0,572.1856,246.18062,163.05058,566.55,235.65,149.516,63.0,59.0,59.0,240.6,94.041,10.0,37.0,18.051005532124822,,
8702.0,73,2322.0,554.41284,279.2359,166.62796,550.64,288.2,148.429,73.0,59.0,59.0,240.0,80.233,10.0,11.0,20.634717239574652,,
8702.0,75,3728.0,571.49005,288.2233,155.99513,546.82,288.73,145.152,75.0,59.0,59.0,239.5,46.484,10.0,6.0,26.952580212094677,,
8702.0,76,5369.0,572.0114,287.5164,157.50456,548.33,293.11,151.991,76.0,59.0,59.0,234.2,53.736,10.0,3.0,24.94987797151717,,
8702.0,77,5369.0,571.8773,288.39877,152.82188,549.62,290.46,147.255,77.0,59.0,59.0,223.2,58.873,10.0,3.0,23.035325596511527,,
8702.0,80,3728.0,576.61633,286.97705,159.91675,551.35,288.53,150.495,80.0,59.0,59.0,245.1,60.975,10.0,6.0,27.01052495665155,,
8702.0,83,4769.0,575.9127,290.70776,156.76923,544.74,292.22,149.284,83.0,59.0,59.0,232.5,47.241,10.0,4.0,32.094435082432874,,
8703.0,59,4090.0,567.6765,259.68344,163.57039,568.37,235.11,152.248,59.0,59.0,59.0,250.8,94.633,10.0,5.0,27.065317492977993,,
8703.0,60,4090.0,576.99554,259.998,162.99875,567.55,236.27,151.488,60.0,59.0,59.0,243.5,73.758,10.0,5.0,28.013096498853887,,
8703.0,61,4090.0,584.275,265.49698,160.61317,571.93,232.86,152.35399999999998,61.0,59.0,59.0,240.6,58.022,10.0,5.0,35.85784959544145,,
8703.0,68,2537.0,565.5919,269.63626,161.56073,562.59,252.47,148.264,68.0,59.0,59.0,215.9,80.062,10.0,10.0,21.920194221094384,,
8703.0,69,2537.0,562.2389,270.3496,159.37263,557.39,254.03,148.72899999999998,69.0,59.0,59.0,214.2,89.663,10.0,10.0,20.07804858413536,,
8703.0,77,2537.0,557.24066,269.79733,156.4521,555.27,257.59,151.27,77.0,59.0,59.0,214.1,73.125,10.0,10.0,13.407332582378215,,
8703.0,79,5376.0,555.3524,268.36206,155.99033,555.59,257.57,154.955,79.0,59.0,59.0,233.4,68.759,10.0,3.0,10.844211405745456,,
8703.0,80,5376.0,553.0954,261.2122,162.45256,557.77,256.9,155.673,80.0,59.0,59.0,246.5,75.619,10.0,3.0,9.29566500007394,,
8703.0,85,1280.0,548.3735,263.1939,159.81465,555.55,257.54,153.878,85.0,59.0,59.0,237.6,73.118,10.0,19.0,10.89552893082748,,
8703.0,93,1280.0,530.4745,255.45406,153.91663,551.24,259.96,151.813,93.0,59.0,59.0,242.1,67.971,10.0,19.0,21.352628519938683,,
8704.0,59,2111.0,546.04254,244.6494,150.83919,546.15,248.58,150.56,59.0,59.0,59.0,230.2,27.875,10.0,12.0,3.941967918146972,,
8704.0,61,2111.0,540.4732,238.0686,163.9644,545.31,248.79,152.848,61.0,59.0,59.0,208.6,31.649,10.0,12.0,16.183862368421174,,
8704.0,63,1657.0,543.2974,233.96132,163.70764,545.88,236.7,149.161,63.0,59.0,59.0,220.8,45.174,10.0,15.0,15.025808670151488,,
8704.0,64,1657.0,545.1919,234.7344,164.59293,549.46,240.1,148.938,64.0,59.0,59.0,231.9,54.347,10.0,15.0,17.09044102049155,,
8704.0,65,6042.0,545.9405,232.18231,165.15416,547.62,239.14,143.186,65.0,59.0,59.0,244.6,56.455,10.0,2.0,23.10476626524707,,
8704.0,67,6061.0,549.2047,231.61272,163.56873,552.96,234.7,141.755,67.0,59.0,59.0,239.4,52.896,10.0,2.0,22.348878996524633,,
8704.0,68,6061.0,545.3758,231.24898,165.77687,551.19,237.54,142.659,68.0,59.0,59.0,232.0,37.615,10.0,2.0,24.653960485433185,,
8704.0,69,4130.0,544.7162,233.63356,165.70166,544.9,251.06,147.29,69.0,59.0,59.0,234.2,36.305,10.0,5.0,25.351603844120017,,
8704.0,71,464.0,543.0745,229.62732,164.5484,564.19,234.22,147.40800000000002,71.0,59.0,59.0,217.2,80.939,10.0,37.0,27.58170339178499,,
8704.0,74,464.0,537.01807,219.99846,163.91063,568.02,235.83,149.204,74.0,59.0,59.0,235.5,95.56,10.0,37.0,37.78944678681339,,
8705.0,59,5990.0,567.53156,282.99887,148.9994,554.6,288.39,154.792,59.0,59.0,59.0,223.9,64.392,2.0,2.0,15.160598321652724,,
8706.0,59,4090.0,576.8618,251.54933,145.60332,568.37,235.11,152.248,59.0,59.0,59.0,236.1,94.633,6.0,5.0,19.65995957247368,,
8706.0,60,4090.0,572.9955,250.99802,148.99883,567.55,236.27,151.488,60.0,59.0,59.0,248.2,73.758,6.0,5.0,15.898553728540843,,
8706.0,63,464.0,577.2648,248.43134,148.34181,566.55,235.65,149.516,63.0,59.0,59.0,240.6,94.041,6.0,37.0,16.71969836425591,,
8706.0,64,4655.0,578.15857,250.98772,148.3956,561.81,250.48,153.723,64.0,59.0,59.0,246.6,119.66,6.0,4.0,17.202171706017346,,
8706.0,74,4699.0,576.6403,257.9993,148.70335,568.63,252.36,130.65800000000002,74.0,59.0,59.0,240.0,49.713,6.0,4.0,20.532931286168076,,
8706.0,77,2537.0,577.7151,259.67657,151.99966,555.27,257.59,151.27,77.0,59.0,59.0,255.1,73.125,6.0,10.0,22.553684667710098,,
8707.0,59,4627.0,581.25775,224.6217,164.26215,591.94,220.64,153.368,59.0,59.0,59.0,233.4,39.883,1.0,4.0,15.76854159949491,,
8708.0,59,4090.0,575.7281,255.64865,144.55957,568.37,235.11,152.248,59.0,59.0,59.0,236.6,94.633,6.0,5.0,23.132006728716817,,
8708.0,60,4090.0,579.15314,255.57797,153.43266,567.55,236.27,151.488,60.0,59.0,59.0,255.8,73.758,6.0,5.0,22.61000366864412,,
8708.0,66,2111.0,546.9957,259.99796,154.9988,543.14,249.48,150.368,66.0,59.0,59.0,239.9,43.794,6.0,12.0,12.121807360769276,,
8708.0,68,4130.0,546.2665,251.80222,151.02197,544.09,250.1,145.075,68.0,59.0,59.0,235.0,43.964,6.0,5.0,6.557526771527505,,
8708.0,70,2537.0,569.6163,254.4846,147.30777,555.37,253.37,149.462,70.0,59.0,59.0,253.2,83.943,6.0,10.0,14.451301108997088,,
8708.0,71,4699.0,572.16705,250.1912,140.3504,569.19,251.02,131.72899999999998,71.0,59.0,59.0,228.8,47.805,6.0,4.0,9.158508290245752,,
