ID (Dino),Track Length (Dino),Track Coverage,Missing Time Points,CME Data
48.0,6.0,5,"[1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 15.0, 16.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 38.0, 39.0, 40.0, 41.0, 45.0, 52.0, 53.0, 55.0, 56.0, 57.0, 59.0, 60.0, 61.0, 63.0]","5940.0,1,22.030831300939298;9524.0,3,19.582068111067844;4012.0,4,7.098961723603244;3164.0,13,17.835714177345896;3167.0,14,18.850181641614217;793.0,21,20.18557915435927;1186.0,22,20.26893846169706;793.0,23,20.07140683726039;1186.0,24,20.38299545524884;793.0,28,19.818651483656613;7801.0,33,18.035965363434705;5617.0,34,19.282206516179016;10171.0,35,20.23842753899744;793.0,36,20.94414472520873;5617.0,37,20.58537877239188;7905.0,38,11.88893417059478;7908.0,41,17.240767157482505;1280.0,42,24.257008459497307"
49.0,83.0,27,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0]","78.0,1,16.779005317516777;7638.0,28,9.867539342034991;176.0,32,8.851958980871197;78.0,34,1.6808001269219888;176.0,35,1.3445684292251554"
50.0,3.0,5,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 42.0, 44.0, 45.0, 46.0, 49.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 98.0, 99.0]","8421.0,1,20.51560214838698;396.0,4,23.070052079546656;6033.0,17,10.84205395876027;396.0,23,19.639341997314343;8797.0,33,6.872060946057808;396.0,36,18.64423510837601;6894.0,39,17.17626523366068;396.0,42,16.73728704582977;8964.0,43,16.60073560882759;1355.0,45,16.604575461020755;328.0,60,16.224873989466186;1355.0,61,15.247370330512634;328.0,62,15.855139305844371;1355.0,63,16.20271190318761;1221.0,64,11.2773613614668;1160.0,65,11.62537758476685"
51.0,45.0,43,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0]","462.0,1,19.532788606632064;1808.0,21,5.432653813193313;582.0,37,2.9858422104533897;2865.0,62,1.387093749279068"
52.0,31.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 46.0, 56.0, 57.0, 58.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0]","972.0,1,20.22920405752852;7487.0,13,15.45472289312026;8600.0,17,14.539573934463286;3180.0,20,12.402508424897285;4955.0,24,14.900862311144396;9983.0,30,7.142829180766694;1005.0,32,7.834870209342052"
53.0,4.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 57.0, 58.0, 59.0, 73.0, 75.0, 76.0, 80.0, 84.0, 87.0, 89.0, 90.0, 93.0, 94.0, 95.0]","7351.0,1,22.53132836586715;377.0,5,30.119206598133932;1095.0,18,28.968304191240723;762.0,22,18.26066613333744;3301.0,25,18.32397805066454;282.0,29,22.38181813735029;4713.0,30,17.06925616039113;2881.0,35,26.829702712871462"
54.0,14.0,73,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 26.0]","2903.0,1,16.735508290824182;38.0,2,15.697804518431036;1107.0,4,14.113070724735614;38.0,5,14.409178386204262;6744.0,21,2.7411944904541445;38.0,26,7.681198892019656"
55.0,3.0,3,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 85.0]","8357.0,1,11.89325585252836;1107.0,4,13.12969826638846;1399.0,5,19.888794851718515;8584.0,14,9.129891260190336;1399.0,17,18.790211435342407;6744.0,20,16.803997615329642;1506.0,21,7.310190266106367;2386.0,40,12.995982884170056;87.0,51,12.36058960076744;482.0,53,9.740919847321615;7040.0,64,7.485836724550542;482.0,68,10.152065516064017;9138.0,72,6.29559109976974;2105.0,75,11.962151422169194;2444.0,76,11.02442379072252;3328.0,78,10.69811111902119;2444.0,79,10.6987583336444;1295.0,80,12.40192110957071"
56.0,73.0,27,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 41.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 62.0, 63.0, 70.0, 71.0, 72.0, 73.0, 74.0]","126.0,1,11.06839277459488;1793.0,7,2.39384698470891;126.0,27,0.4617558529450326;1980.0,45,13.00821983719046;5145.0,50,1.701889819616994"
57.0,19.0,1,"[1.0, 2.0, 3.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0]","2016.0,1,8.673104134552963;2040.0,14,12.838135091384148;1930.0,18,12.288220720138831"
58.0,19.0,11,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 14.0, 15.0, 17.0]","2016.0,1,10.839737790742111;3149.0,6,11.989420275927008;2016.0,7,12.062433953325874;2040.0,9,10.743355038158448;1930.0,15,1.3135180037688965;2040.0,17,2.920902181481063;8705.0,21,0.7542199205967732;1750.0,23,2.253660519895605"
59.0,12.0,0,"[1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0]","3407.0,1,13.343674953179104;2490.0,12,8.219613794753363;1781.0,14,7.7180291304493265;2191.0,21,9.037940533755544;440.0,27,10.099873099976357;793.0,44,13.75935859636638;5617.0,48,12.25461659000809;793.0,51,14.35540290559118;5617.0,53,14.147694872089565;7905.0,54,13.35138839741022;4596.0,58,13.74009638590468"
60.0,6.0,0,"[1.0, 2.0]","5897.0,1,9.729909205241167"
61.0,7.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 38.0]","5303.0,1,28.141033473605344;5898.0,3,27.63568640235324;5303.0,4,27.41714759654677;5898.0,5,27.53574242217972;5303.0,6,27.53925048457285;5985.0,8,25.906279857480968;8546.0,10,19.101226136345844;5985.0,13,21.522948370011928;2338.0,14,25.381174445868997;1474.0,16,25.42910843067438;2338.0,18,25.285357277210245;92.0,22,24.93594709386631;5475.0,23,18.32254281861005;880.0,30,20.12826986486672;6129.0,31,14.111838842067474"
62.0,50.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 86.0, 87.0, 89.0, 91.0, 92.0, 93.0]","361.0,1,24.756050463552207;7487.0,13,18.8668448834765;8600.0,17,18.38375116709504;3180.0,20,15.7044162441857;361.0,23,30.786193191278063;1005.0,31,26.58651697182711;3849.0,59,31.43807136545301;236.0,60,37.94630211973822;2133.0,65,33.05493759903347"
63.0,50.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 19.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 30.0, 34.0, 35.0, 36.0, 37.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 74.0, 75.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","361.0,1,14.596712846368623;7764.0,30,25.89957100363487;361.0,31,25.66596390528049;208.0,37,28.123240179357964;1384.0,44,13.423307416018606"
64.0,10.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 25.0, 26.0, 27.0, 28.0, 37.0, 38.0, 39.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","3991.0,1,24.77790225838423;1095.0,11,27.434874898735757;569.0,16,47.03770848154299;910.0,18,46.76812059453573;1095.0,19,49.44760693730301;2542.0,20,36.10515711129259;282.0,23,22.94662000595691;4713.0,37,22.405651189550223;282.0,46,27.74680634378449"
65.0,32.0,0,"[1.0, 2.0, 34.0, 42.0, 43.0, 49.0, 56.0, 57.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0]","910.0,1,13.460557937135206;2542.0,3,14.70209323672801;282.0,6,18.12548151256812;445.0,7,24.073906668686355;282.0,8,23.057760485442373"
66.0,32.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 53.0, 54.0, 55.0, 56.0, 61.0, 62.0, 63.0, 64.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0]","910.0,1,12.686637974150209;342.0,33,32.231326290565505;2542.0,43,35.01139266907095;342.0,46,34.361675772275255;445.0,50,40.10846740118985;1636.0,54,19.32437325524744;2136.0,73,10.598098921422231"
67.0,10.0,22,"[1.0, 2.0, 4.0, 5.0, 6.0, 53.0, 55.0, 56.0, 70.0, 71.0]","3986.0,1,16.60129660554218;2904.0,6,1.657055290493625;285.0,7,15.220076763117657;2798.0,9,20.821815534756563;1027.0,10,3.190329602618056"
68.0,7.0,11,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 61.0, 62.0, 63.0]","5295.0,1,14.081011246600877;6530.0,2,13.996051387232614;1325.0,6,12.450708322196018;258.0,9,1.9021786479584644;2423.0,11,7.01006722353646"
69.0,23.0,33,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 63.0]","1572.0,1,18.084598016740216;9806.0,18,18.59891040601203;1705.0,20,31.238390016947587;2753.0,23,17.835120203298548;2555.0,37,22.690368893149905;2408.0,40,5.740843219111992;814.0,41,2.171937401722229"
70.0,3.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 85.0, 87.0, 88.0, 89.0]","8357.0,1,22.163644656221614;1107.0,4,25.91776149197804;38.0,5,26.48443508171252;8584.0,15,20.632472899741423;38.0,18,26.05046252207744;6744.0,21,22.781671769783827;1506.0,22,21.881130165073937;2386.0,46,26.19779765022146;38.0,48,27.482866319943074;10217.0,56,23.88523693260718;2584.0,58,28.11735574122752;1980.0,64,25.768389866063984;2584.0,66,26.4846852709386;814.0,68,29.370000335093675;3345.0,69,27.001889219357864"
71.0,6.0,21,"[1.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0]","5940.0,1,15.055939604024395;1781.0,2,2.940071194724521;2191.0,8,2.3839119898318404;560.0,23,9.13053769013392"
72.0,24.0,12,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 53.0, 54.0, 56.0, 57.0, 58.0, 59.0, 61.0, 63.0, 77.0, 78.0, 79.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0]","1474.0,1,12.998327873530515;2714.0,10,1.430530551372132;2084.0,16,2.459980938482258;1361.0,26,8.771060109312646;957.0,28,5.267891499384174;1385.0,40,1.838039777289916"
73.0,15.0,0,"[1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 36.0, 37.0, 39.0, 40.0, 41.0, 48.0, 49.0, 51.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0]","2688.0,1,13.780159514004197;1237.0,15,24.839490348296547;742.0,24,27.195214861846488;1237.0,25,27.41063876050408;9843.0,27,27.740482382381693;7638.0,28,25.715305307888947;6102.0,30,27.256420429016643;176.0,33,27.255257730921105;9997.0,36,27.569346511916077;209.0,37,26.342034579817305;2223.0,38,21.400190956722422;1966.0,46,28.189290364308857;4608.0,47,27.007109169718653;9051.0,48,20.34607327833607;1966.0,51,30.300539045175743;5716.0,53,25.470158939762825;4632.0,57,26.94190464798282"
74.0,30.0,37,[],"1030.0,1,1.7575361913872694;1620.0,31,1.1366153239372696"
75.0,45.0,34,"[18.0, 34.0]","462.0,1,2.2087796576030443;4107.0,19,7.565889435698916;1958.0,22,2.2777486342484314"
76.0,4.0,0,"[1.0, 2.0, 3.0, 4.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 38.0, 40.0]","7351.0,1,28.075641296912487;8451.0,2,18.11631810147807;4003.0,5,24.200828435866924;377.0,9,32.353386578656604;6039.0,14,27.480011786202947;377.0,18,28.823101750375308;6757.0,22,32.70425453155766;4922.0,24,33.64970057403476;377.0,27,34.68438585396982;762.0,33,30.73808456928708"
77.0,4.0,19,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 37.0, 38.0, 39.0, 47.0, 52.0, 53.0, 67.0, 70.0]","7351.0,1,17.324418510577043;4003.0,5,29.16995417054939;377.0,6,28.93625312656047;4003.0,7,30.396712772524456;377.0,8,17.55072263208286;6842.0,26,9.003042097209219;762.0,28,6.234850111328681"
78.0,2.0,2,"[1.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 39.0, 42.0, 47.0, 57.0, 58.0, 59.0, 60.0, 62.0, 64.0, 65.0, 71.0, 72.0, 78.0, 79.0, 80.0]","9429.0,1,14.155779130172464;7351.0,2,14.398178518064384;377.0,3,17.281617634082266;1095.0,17,16.612132803014816;377.0,22,19.13133218660625;1095.0,24,19.8844832052476;377.0,28,20.352942951130604;6842.0,34,19.8982467102615;762.0,36,15.971482238884564;6189.0,40,2.117319216438504;762.0,41,12.115955667284334;1228.0,50,20.412227362441747"
79.0,51.0,5,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 14.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 40.0, 42.0, 43.0, 44.0, 45.0, 57.0, 59.0, 60.0, 61.0, 66.0, 67.0, 68.0, 69.0, 71.0]","342.0,1,18.064830842392286;4865.0,12,18.61796076964564;569.0,13,18.1820320176088;1095.0,16,22.973014327906533;8830.0,17,3.331930306958029;4526.0,20,14.377337606302476;8906.0,24,2.18251988823218;762.0,27,15.222038985324636;282.0,28,21.84851260125248;762.0,30,21.20195619856825"
80.0,3.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 41.0]","8357.0,1,24.248966305532587;38.0,4,24.221991678302693;8584.0,15,23.153799324630437;38.0,16,22.9837746867281;8584.0,17,23.57917642256786;38.0,18,24.177694330476022;6744.0,21,22.16359757494223;1506.0,25,19.930867529426877"
81.0,73.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0]","126.0,1,18.87691799714204;5896.0,2,18.690105628951525;126.0,3,18.913265843640296;5896.0,4,18.736882324632013;126.0,6,18.259549905191708;390.0,72,24.009448895341567"
82.0,10.0,32,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 53.0, 62.0, 64.0, 66.0]","3985.0,1,5.3955742446495085;1559.0,11,17.814664255878675;105.0,13,14.317100473018234;1559.0,14,13.916689175403906;105.0,15,14.288834741509508;4565.0,45,1.196986285855023;7014.0,53,5.680669805282094;854.0,54,3.6116408471862185"
83.0,11.0,2,"[1.0, 2.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 34.0, 35.0, 36.0, 37.0]","3655.0,1,16.706504019127006;1237.0,5,16.5349453502464;3757.0,17,17.769010150827462;314.0,20,32.68467431031662;9036.0,21,2.1876306921482285"
84.0,3.0,37,[1.0],"8421.0,1,17.310563551146913;396.0,2,2.442760347783653"
85.0,2.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 75.0, 76.0, 77.0]","9429.0,1,25.340625889758428;377.0,3,23.252796426237484;1095.0,9,23.556374015698367;8734.0,30,27.94929272683345;2542.0,33,34.45335902497684;762.0,38,29.604344815525167;8830.0,41,29.782788147883988;8858.0,42,20.003952633308653;282.0,44,17.750501579211896"
86.0,10.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 30.0, 33.0, 34.0]","3991.0,1,10.280618277721643;910.0,11,20.57440774789782;445.0,19,18.794068499138355;342.0,20,19.15260919845373;910.0,22,17.971173957538834;2542.0,29,7.29004837181044"
87.0,55.0,1,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 71.0, 72.0, 73.0, 76.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0]","285.0,1,15.150870268465145;986.0,6,13.545090084118732;4046.0,13,10.375175738087725;986.0,23,11.86843136498276;2209.0,34,9.74682061985527;3015.0,48,19.08671585688704;4192.0,61,10.57715186331537;1446.0,68,23.970009738858604;1150.0,69,8.77046801791067;5215.0,85,7.894590855853482"
88.0,5.0,10,"[6.0, 16.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0]","6530.0,1,2.1798085019700477;258.0,6,5.613678511557382;987.0,7,4.3222328079075085;6769.0,11,0.6322938602619913;987.0,13,5.803641309686562;1514.0,19,4.430115379077716;987.0,21,3.785998756695;1514.0,22,5.140511897067844;7848.0,33,4.430442492629823;1514.0,37,5.892829371487361"
89.0,34.0,43,"[1.0, 2.0, 19.0, 58.0, 59.0, 60.0, 62.0, 63.0, 79.0, 90.0, 91.0, 92.0, 93.0]","823.0,1,13.885228181171732;3695.0,3,2.3564764487013368;823.0,6,1.6558228763258476;753.0,29,2.006335827290409;1268.0,33,9.014895857103683;9008.0,34,6.675418680127536;1268.0,37,5.697886838560489;3559.0,38,8.89440089265288;369.0,39,3.0668371317735126;2002.0,52,10.528309162878722;7232.0,56,2.075749090449011"
90.0,46.0,48,[71.0],"440.0,1,2.36620339654056;793.0,21,2.004963955081497;560.0,49,19.35219612203665"
91.0,35.0,10,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 13.0, 55.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0]","780.0,1,11.317856925125923;131.0,21,16.471722074696412;1849.0,22,12.21523313342305;728.0,25,11.137031557069514;7956.0,26,6.171330340757088;728.0,30,10.714861885363522"
92.0,24.0,18,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 12.0]","1474.0,1,11.114106616387115;2247.0,12,2.484991574311643;2878.0,21,1.2237290507232623;5271.0,29,1.5236383266789224"
93.0,14.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 9.0, 10.0, 12.0, 13.0, 14.0]","2902.0,1,12.643387663611156;2721.0,10,12.16800020712444"
94.0,6.0,6,"[61.0, 64.0, 71.0]","5894.0,1,2.1244337772519546;7942.0,7,21.567228228346853;2426.0,8,14.259543558098196"
