ID (Dino),Missing Time Points,ID (CME),x (Dino),y (Dino),z (Dino),x (CME),y (CME),z (CME),t,t_start (Dino),FI (Dino),FI (CME),Track Length (Dino),Track Length (CME),Distance,Multi ID (CME),Multi Distance (CME)
6648.0,47,6170.0,577.8467,554.41284,155.51604,554.2,570.52,158.59,47.0,47.0,276.8,107.26,2.0,6.0,28.77596660821668,,
6648.0,57,5059.0,578.6672,575.23895,155.19026,573.83,608.74,152.98,57.0,47.0,257.0,25.643,2.0,8.0,33.92055577684565,,
6649.0,47,6918.0,584.18695,581.81354,153.52591,577.39,596.53,152.138,47.0,47.0,298.5,32.088,8.0,5.0,16.269573393368372,,
6649.0,48,6918.0,587.3986,585.62274,153.63405,575.61,594.99,151.585,48.0,47.0,314.0,69.166,8.0,5.0,15.195896017349522,,
6649.0,49,6918.0,587.99817,588.99817,152.5184,575.64,596.79,152.529,49.0,47.0,330.2,57.254,8.0,5.0,14.609486399521352,,
6649.0,50,503.0,585.708,596.77356,154.2917,561.04,598.8,151.13,50.0,47.0,327.2,405.04,8.0,44.0,24.952214931015646,,
6649.0,52,503.0,580.0189,597.9616,152.38416,560.78,602.29,150.762,52.0,47.0,349.8,531.41,8.0,44.0,19.7864024733048,,
6649.0,64,9044.0,597.1328,610.84436,166.62112,577.98,625.36,153.027,64.0,47.0,316.2,261.08,8.0,3.0,27.61039027293887,,
6649.0,67,10373.0,600.3071,604.0464,166.83322,635.85,605.71,159.2737,67.0,47.0,296.2,41.311,8.0,2.0,36.37597624807344,,
6649.0,69,503.0,602.7753,606.84357,166.66338,559.56,627.39,154.723,69.0,47.0,256.2,462.54,8.0,44.0,49.31825842808426,,
6650.0,47,6170.0,567.7993,544.4183,166.12675,554.2,570.52,158.59,47.0,47.0,323.5,107.26,3.0,6.0,30.381611279563423,,
6650.0,48,4527.0,570.3688,547.3984,166.48203,538.44,536.87,152.245,48.0,47.0,261.0,19.107,3.0,9.0,36.51011502612523,,
6650.0,61,10281.0,612.2139,602.4813,166.54965,615.44,591.03,153.77100000000002,61.0,47.0,268.2,47.746,3.0,2.0,17.459492796828375,,
6651.0,47,6918.0,592.6073,583.2912,154.99962,577.39,596.53,152.138,47.0,47.0,288.5,32.088,6.0,5.0,20.372062088909896,,
6651.0,48,6918.0,594.45233,584.24054,155.89671,575.61,594.99,151.585,48.0,47.0,270.5,69.166,6.0,5.0,22.11730393254562,,
6651.0,49,6918.0,594.31085,586.3626,156.29443,575.64,596.79,152.529,49.0,47.0,300.0,57.254,6.0,5.0,21.71427580112672,,
6651.0,50,503.0,595.1995,587.7392,158.1959,561.04,598.8,151.13,50.0,47.0,328.0,405.04,6.0,44.0,36.594257468898014,,
6651.0,52,8969.0,588.7664,590.21783,155.7222,613.97,599.14,148.597,52.0,47.0,291.5,45.701,6.0,3.0,27.669388238790194,,
6651.0,59,6990.0,572.7995,609.3203,132.33804,581.59,620.77,146.077,59.0,47.0,263.0,187.42,6.0,5.0,19.928059168458955,,
6652.0,47,6918.0,602.9975,570.4864,166.99931,577.39,596.53,152.138,47.0,47.0,284.0,32.088,4.0,5.0,39.431861382974255,,
6652.0,52,503.0,585.9687,571.5622,165.83951,560.78,602.29,150.762,52.0,47.0,339.0,531.41,4.0,44.0,42.49705411355124,,
6652.0,56,10214.0,586.6187,572.6666,166.99968,574.15,558.46,146.25,56.0,47.0,312.8,123.17,4.0,2.0,28.06858000242264,,
6652.0,69,9090.0,574.48285,570.7017,166.01102,561.2,559.61,146.679,69.0,47.0,252.1,12.142,4.0,3.0,25.945845723215445,,
6653.0,47,6918.0,597.12555,564.58246,154.22641,577.39,596.53,152.138,47.0,47.0,280.0,32.088,6.0,5.0,37.60982188447853,,
6653.0,57,5059.0,594.90454,587.4999,155.322,573.83,608.74,152.98,57.0,47.0,277.5,25.643,6.0,8.0,30.01271477593451,,
6653.0,59,5059.0,595.283,589.53314,153.64879,573.56,610.34,153.788,59.0,47.0,270.8,59.81,6.0,8.0,30.0804509853776,,
6653.0,61,10281.0,599.3942,594.41077,149.20943,615.44,591.03,153.77100000000002,61.0,47.0,246.0,47.746,6.0,2.0,17.020729252820022,,
6653.0,63,10307.0,600.9397,594.56226,151.9997,582.44,625.95,153.014,63.0,47.0,233.4,177.96,6.0,2.0,36.44801677578081,,
6653.0,68,503.0,576.34985,613.4681,149.26071,560.19,627.13,154.636,68.0,47.0,294.5,606.39,6.0,44.0,21.83304848656264,,
6654.0,47,6170.0,560.86804,552.0678,166.6774,554.2,570.52,158.59,47.0,47.0,340.5,107.26,8.0,6.0,21.221509867151227,,
6654.0,48,4527.0,562.2849,552.83136,166.99995,538.44,536.87,152.245,48.0,47.0,314.2,19.107,8.0,9.0,32.26535012303597,,
6654.0,49,4527.0,565.5888,553.93604,166.92242,538.53,533.86,151.812,49.0,47.0,320.2,14.725,8.0,9.0,36.9262891731352,,
6654.0,51,2225.0,578.70416,550.6114,161.94829,529.07,562.13,158.963,51.0,47.0,241.8,62.042,8.0,18.0,51.04057152158168,,
6654.0,56,10214.0,598.8201,580.4743,166.99988,574.15,558.46,146.25,56.0,47.0,282.0,123.17,8.0,2.0,39.03589064584538,,
6654.0,58,5059.0,593.4435,587.4171,166.99992,572.49,609.19,154.169,58.0,47.0,339.8,87.187,8.0,8.0,32.8289635033822,,
6654.0,59,5059.0,602.0131,589.7464,166.71996,573.56,610.34,153.788,59.0,47.0,268.5,59.81,8.0,8.0,37.42874363389192,,
6654.0,60,10281.0,610.7843,588.2437,163.9445,619.52,589.44,155.189,60.0,47.0,264.8,37.428,8.0,2.0,12.425874956315932,,
6655.0,47,6918.0,576.4703,580.50977,150.74814,577.39,596.53,152.138,47.0,47.0,306.5,32.088,8.0,5.0,16.106685821810117,,
6655.0,48,6918.0,571.236,583.29407,152.42308,575.61,594.99,151.585,48.0,47.0,319.2,69.166,8.0,5.0,12.51515212257924,,
6655.0,49,6918.0,569.10724,583.5956,148.99289,575.64,596.79,152.529,49.0,47.0,305.2,57.254,8.0,5.0,15.14177065305437,,
6655.0,50,503.0,566.721,587.3512,144.97946,561.04,598.8,151.13,50.0,47.0,349.2,405.04,8.0,44.0,14.183720412204996,,
6655.0,52,503.0,569.434,589.727,140.7098,560.78,602.29,150.762,52.0,47.0,285.2,531.41,8.0,44.0,18.269302390622357,,
6655.0,53,5059.0,575.29285,593.40906,139.86597,579.31,601.94,153.839,53.0,47.0,291.8,78.573,8.0,8.0,16.857045968585386,,
6655.0,57,6990.0,582.0115,610.64636,141.63512,585.55,617.62,146.644,57.0,47.0,298.5,117.69,8.0,5.0,9.286631033588051,,
6655.0,99,9403.0,563.7595,615.2466,120.67562,547.48,606.12,148.946,99.0,47.0,227.8,122.56,8.0,3.0,33.87523185388402,,
6656.0,47,2790.0,531.32935,628.1069,164.56627,541.41,631.3,147.742,47.0,47.0,362.5,219.38,7.0,15.0,19.871372702090813,,
6656.0,67,503.0,587.71655,621.66907,145.18182,560.1,626.26,154.508,67.0,47.0,254.9,637.07,7.0,44.0,29.508102371379252,,
6656.0,68,503.0,584.3182,621.97394,144.19846,560.19,627.13,154.636,68.0,47.0,260.0,606.39,7.0,44.0,26.789871802888484,,
6656.0,69,503.0,582.1533,623.5355,143.62099,559.56,627.39,154.723,69.0,47.0,249.1,462.54,7.0,44.0,25.46701790905445,,
6656.0,72,503.0,586.6215,616.3827,147.12074,559.63,630.12,155.52,72.0,47.0,230.8,610.56,7.0,44.0,31.429318352258274,,
6656.0,89,325.0,537.5588,634.9457,152.9621,536.64,643.04,145.719,89.0,47.0,330.8,312.67,7.0,53.0,10.90065977544477,,
6656.0,90,1886.0,546.53284,636.99884,154.75317,554.67,633.01,155.407,90.0,47.0,323.2,132.8,7.0,21.0,9.085797217641376,,
6657.0,47,8910.0,548.51544,608.16833,166.99992,562.05,610.24,156.269,47.0,47.0,340.8,22.979,11.0,3.0,17.39622875881145,,
6657.0,48,8910.0,548.22235,604.6508,166.68085,561.2,609.52,155.988,48.0,47.0,344.8,59.217,11.0,3.0,17.506157467731192,,
6657.0,52,503.0,566.19543,593.98584,166.34984,560.78,602.29,150.762,52.0,47.0,347.8,531.41,11.0,44.0,18.47340551322627,,
6657.0,53,503.0,564.846,591.68494,166.71344,560.58,604.03,150.833,53.0,47.0,326.5,524.06,11.0,44.0,20.56180043180069,,
6657.0,56,5059.0,585.14465,601.811,166.9999,575.17,608.29,151.79,56.0,47.0,321.8,74.074,11.0,8.0,19.308343834531723,,
6657.0,57,5059.0,589.576,602.5029,165.98088,573.83,608.74,152.98,57.0,47.0,347.0,25.643,11.0,8.0,21.350897245418064,,
6657.0,58,5059.0,592.5747,602.309,160.65732,572.49,609.19,154.169,58.0,47.0,324.0,87.187,11.0,8.0,22.200036745744384,,
6657.0,60,10281.0,603.1898,609.09174,163.19725,619.52,589.44,155.189,60.0,47.0,291.5,37.428,11.0,2.0,26.77682552376394,,
6657.0,61,10281.0,610.24567,610.7899,166.99968,615.44,591.03,153.77100000000002,61.0,47.0,227.2,47.746,11.0,2.0,24.33994015402053,,
6657.0,83,2298.0,562.3896,597.9839,166.05301,571.25,590.36,154.268,83.0,47.0,330.2,29.925,11.0,18.0,16.59870477085786,,
6657.0,98,7283.0,545.9986,641.43164,166.99957,555.91,647.07,158.012,98.0,47.0,293.8,119.22,11.0,5.0,14.519069114598896,,
6658.0,47,8910.0,559.92316,610.1085,166.86777,562.05,610.24,156.269,47.0,47.0,361.2,22.979,5.0,3.0,10.81085871466738,,
6658.0,49,5032.0,558.739,615.5455,166.60223,560.98,617.32,154.713,49.0,47.0,378.0,276.07,5.0,8.0,12.22803014564898,,
6658.0,51,5032.0,556.8736,609.2169,166.782,560.63,621.47,153.665,51.0,47.0,345.0,369.63,5.0,8.0,18.338611985916515,,
6658.0,52,503.0,554.27246,601.33527,166.64816,560.78,602.29,150.762,52.0,47.0,349.8,531.41,5.0,44.0,17.19388454567783,,
6658.0,54,7864.0,545.90533,586.7348,164.46445,528.26,571.56,158.85,54.0,47.0,363.8,61.528,5.0,4.0,23.940640648307685,,
6659.0,47,3794.0,531.9982,609.5939,161.99945,520.27,593.58,157.761,47.0,47.0,305.2,85.074,8.0,11.0,20.296800901927817,,
6659.0,49,3794.0,529.85876,603.0997,161.95375,521.88,591.8,155.455,49.0,47.0,346.5,73.242,8.0,11.0,15.28324516554322,,
6659.0,50,325.0,532.1052,602.26013,163.22476,531.79,596.23,145.473,50.0,47.0,342.8,254.97,8.0,53.0,18.75064804092113,,
6659.0,68,971.0,521.71436,612.0319,159.83415,530.89,609.62,143.242,68.0,47.0,331.5,160.25,8.0,32.0,19.113060263654763,,
6659.0,71,971.0,518.392,609.19635,161.0042,533.31,608.14,144.864,71.0,47.0,340.0,87.052,8.0,32.0,22.003832742558664,,
6659.0,73,971.0,519.3329,609.13763,158.7509,534.83,610.31,146.968,73.0,47.0,353.2,69.519,8.0,32.0,19.503109809384288,,
6659.0,92,4284.0,521.4772,605.50037,165.81255,530.21,601.81,143.921,92.0,47.0,414.5,110.36,8.0,10.0,23.85624840538428,,
6659.0,95,4324.0,518.35236,603.5974,165.85562,530.59,617.81,143.12,95.0,47.0,373.0,217.46,8.0,10.0,29.473144527077515,,
6660.0,47,6170.0,544.5717,578.5064,150.76384,554.2,570.52,158.59,47.0,47.0,380.0,107.26,20.0,6.0,14.755864129070918,,
6660.0,48,4139.0,542.79517,580.9387,149.51294,538.25,594.44,147.062,48.0,47.0,344.0,180.54,20.0,10.0,14.455129847306807,,
6660.0,49,4139.0,538.4679,584.09595,143.93318,537.26,591.74,147.399,49.0,47.0,330.5,14.643,20.0,10.0,8.479530121704853,,
6660.0,50,4139.0,536.9455,586.7744,141.78038,536.26,589.05,147.735,50.0,47.0,359.2,108.64,20.0,10.0,6.411377773489865,,
6660.0,52,1128.0,538.99615,590.99585,133.99905,527.36,587.71,145.57999999999998,52.0,47.0,303.0,175.42,20.0,29.0,16.74261628143874,,
6660.0,54,1128.0,537.9595,587.76825,129.14551,524.69,586.63,144.282,54.0,47.0,269.8,69.775,20.0,29.0,20.161561765711507,,
6660.0,56,1128.0,532.4128,580.50116,127.69941,527.29,586.35,143.735,56.0,47.0,244.8,17.437,20.0,29.0,17.821115448638455,,
6660.0,57,5661.0,521.6003,576.95807,131.32452,522.39,579.11,136.925,57.0,47.0,270.5,140.95,20.0,7.0,6.051430000033057,,
6660.0,58,10250.0,513.87463,570.82544,134.95125,514.2,570.4,141.368,58.0,47.0,296.5,61.531,20.0,2.0,6.439064015289807,,
6660.0,59,2588.0,506.82068,564.36505,135.52795,502.67,561.84,128.18099999999998,59.0,47.0,271.2,139.18,20.0,16.0,8.808047244843765,,
6660.0,61,2588.0,512.7448,565.9313,139.60637,507.15,567.84,131.227,61.0,47.0,310.2,187.25,20.0,16.0,10.25469474567142,,
6660.0,63,2588.0,503.38867,558.47894,133.554,508.76,572.57,132.586,63.0,47.0,299.8,234.98,20.0,16.0,15.111127750518898,,
6660.0,68,4620.0,469.815,557.23944,133.3529,476.01,553.33,133.35,68.0,47.0,242.6,71.297,20.0,9.0,7.325418385566736,,
6660.0,75,3890.0,474.9709,544.31036,128.45024,467.79,543.92,125.849,75.0,47.0,255.9,59.609,20.0,11.0,7.647493398310285,,
6660.0,77,205.0,483.7291,528.99866,126.374,491.76,521.79,108.288,77.0,47.0,235.4,142.42,20.0,63.0,21.06094797974677,,
6660.0,79,3327.0,488.41064,529.9848,128.48253,492.08,530.42,130.202,79.0,47.0,246.8,45.081,20.0,13.0,4.07555872617484,,
6660.0,80,3327.0,491.7756,528.12317,130.78271,492.7,532.92,131.161,80.0,47.0,232.8,41.982,20.0,13.0,4.899713943997137,,
6660.0,85,2899.0,494.72598,528.0426,139.16568,496.96,532.22,138.337,85.0,47.0,278.5,93.04,20.0,15.0,4.809181496138429,,
6660.0,93,3361.0,515.4474,525.0773,163.42857,524.71,530.97,151.511,93.0,47.0,253.6,157.01,20.0,13.0,16.203337519008254,,
6661.0,47,5560.0,503.05707,663.9988,145.99973,508.91,657.82,137.47899999999998,47.0,47.0,369.5,147.35,1.0,7.0,12.043139074086929,,
6662.0,47,6918.0,580.3734,598.55585,165.62462,577.39,596.53,152.138,47.0,47.0,343.2,32.088,7.0,5.0,13.960432042272169,,
6662.0,48,6918.0,580.485,597.99817,166.9995,575.61,594.99,151.585,48.0,47.0,336.5,69.166,7.0,5.0,16.444498228857572,,
6662.0,50,503.0,559.0182,600.9995,165.38278,561.04,598.8,151.13,50.0,47.0,353.2,405.04,7.0,44.0,14.56252770704318,,
6662.0,52,325.0,539.2299,606.48785,166.666,531.18,601.47,144.549,52.0,47.0,306.8,215.27,7.0,53.0,24.06535679420732,,
6662.0,54,7864.0,527.988,591.65607,166.82501,528.26,571.56,158.85,54.0,47.0,353.8,61.528,7.0,4.0,21.62236800040648,,
6662.0,55,2225.0,522.2427,582.10297,166.73883,528.52,564.62,159.511,55.0,47.0,367.2,60.905,7.0,18.0,19.932392275384323,,
6662.0,56,2225.0,517.416,571.02435,165.97473,530.1,564.61,158.718,56.0,47.0,389.2,61.367,7.0,18.0,15.958943330164422,,
6663.0,47,6918.0,582.755,600.3135,166.47697,577.39,596.53,152.138,47.0,47.0,331.0,32.088,4.0,5.0,15.770356936699304,,
6663.0,49,6918.0,585.855,602.4674,166.25073,575.64,596.79,152.529,49.0,47.0,358.2,57.254,4.0,5.0,18.024010928561413,,
6663.0,60,325.0,538.3129,617.3194,166.8574,533.88,621.63,143.119,60.0,47.0,331.8,182.85,4.0,53.0,24.53046084626216,,
6663.0,61,325.0,540.6784,626.2813,166.44585,534.44,623.23,142.901,61.0,47.0,342.0,206.56,4.0,53.0,24.54766847935867,,
6664.0,47,10093.0,597.65796,605.47095,166.28929,581.75,621.87,153.838,47.0,47.0,332.0,159.74,9.0,2.0,26.019735873528766,,
6664.0,49,6918.0,597.9145,609.5578,164.54068,575.64,596.79,152.529,49.0,47.0,315.0,57.254,9.0,5.0,28.34520283068022,,
6664.0,50,5032.0,598.0535,608.6026,163.9782,560.56,619.39,154.192,50.0,47.0,309.5,325.73,9.0,8.0,40.22313080119449,,
6664.0,52,8969.0,597.7648,609.8123,163.447,613.97,599.14,148.597,52.0,47.0,302.2,45.701,9.0,3.0,24.43417676800266,,
6664.0,53,5059.0,594.9965,608.9964,162.99904,579.31,601.94,153.839,53.0,47.0,297.8,78.573,9.0,8.0,19.48757029523178,,
6664.0,55,5059.0,596.23157,617.93854,166.7052,576.55,606.17,152.473,55.0,47.0,336.2,5.0707,9.0,8.0,26.98922466905085,,
6664.0,88,5797.0,517.0123,591.9463,139.25145,509.84,595.69,136.202,88.0,47.0,342.2,154.49,9.0,7.0,8.646173852201962,,
6664.0,91,5797.0,507.69025,603.2835,142.11627,509.57,597.66,135.624,91.0,47.0,309.0,151.41,9.0,7.0,8.792427541094682,,
6664.0,99,8331.0,510.99802,607.9977,144.99945,520.56,603.41,137.877,99.0,47.0,418.8,84.186,9.0,4.0,12.77527873719001,,
6665.0,47,10093.0,595.94965,610.45074,164.68825,581.75,621.87,153.838,47.0,47.0,344.5,159.74,1.0,2.0,21.20748651143273,,
6666.0,47,6918.0,605.25415,595.14844,159.8282,577.39,596.53,152.138,47.0,47.0,302.0,32.088,2.0,5.0,28.938879371808778,,
6666.0,49,6918.0,618.2488,597.5986,163.1689,575.64,596.79,152.529,49.0,47.0,257.5,57.254,2.0,5.0,43.92460749295317,,
6667.0,47,6918.0,605.481,585.8015,154.79466,577.39,596.53,152.138,47.0,47.0,285.8,32.088,7.0,5.0,30.18713029762185,,
6667.0,50,503.0,600.9952,586.9953,160.99872,561.04,598.8,151.13,50.0,47.0,333.2,405.04,7.0,44.0,42.81542459871672,,
6667.0,52,8969.0,602.2918,588.04095,156.56859,613.97,599.14,148.597,52.0,47.0,276.2,45.701,7.0,3.0,17.975414133493615,,
6667.0,53,8969.0,600.6831,584.22516,156.14732,613.61,598.89,148.97,53.0,47.0,254.2,25.201,7.0,3.0,20.82489371444671,,
6667.0,54,8969.0,597.99817,577.506,155.99951,613.24,598.64,149.344,54.0,47.0,290.5,50.252,7.0,3.0,26.893403486896226,,
6667.0,55,10214.0,598.91077,573.3059,155.99402,573.12,556.49,144.25,55.0,47.0,241.8,75.014,7.0,2.0,32.95239468935901,,
6667.0,59,5059.0,603.8453,581.83246,154.96054,573.56,610.34,153.788,59.0,47.0,244.6,59.81,7.0,8.0,41.60834150736129,,
6668.0,47,6918.0,587.573,600.56354,152.54564,577.39,596.53,152.138,47.0,47.0,362.5,32.088,4.0,5.0,10.960342344160605,,
6668.0,48,6918.0,589.9198,604.6214,157.0627,575.61,594.99,151.585,48.0,47.0,320.2,69.166,4.0,5.0,18.09805070415042,,
6668.0,49,6918.0,591.11646,608.4543,164.89207,575.64,596.79,152.529,49.0,47.0,352.2,57.254,4.0,5.0,22.987435882379305,,
6668.0,88,3091.0,544.6807,615.07404,166.94904,554.69,608.33,156.695,88.0,47.0,320.5,288.74,4.0,14.0,15.837092483571602,,
6669.0,47,2225.0,529.0418,568.8748,157.8724,529.68,561.92,157.645,47.0,47.0,384.2,54.357,30.0,18.0,6.987721591477528,,
6669.0,55,2225.0,517.6174,567.2151,153.53232,528.52,564.62,159.511,55.0,47.0,332.5,60.905,30.0,18.0,12.702198444064717,,
6669.0,56,7903.0,522.33203,575.283,160.09215,530.82,583.32,158.182,56.0,47.0,375.5,58.254,30.0,4.0,11.844309888862284,,
6669.0,57,7903.0,527.9386,585.26526,166.99991,529.18,583.42,158.059,57.0,47.0,310.5,30.359,30.0,4.0,9.213356069082549,,
6669.0,61,2225.0,517.19147,572.58545,166.23013,530.02,571.93,158.562,61.0,47.0,366.2,65.755,30.0,18.0,14.95998042646781,,
6669.0,66,845.0,517.8098,569.9129,165.07295,535.96,562.95,148.907,66.0,47.0,408.0,390.05,30.0,34.0,25.28338734925565,,
6669.0,71,9099.0,523.2944,565.01697,166.19975,519.2,580.49,155.416,71.0,47.0,355.2,81.345,30.0,3.0,19.29943089325173,,
6669.0,73,10440.0,518.0994,568.4834,165.1508,522.2,577.42,143.112,73.0,47.0,405.0,101.43,30.0,2.0,24.13268417230046,,
6669.0,74,10440.0,518.5586,568.1805,165.47589,523.58,578.25,143.597,74.0,47.0,389.8,88.301,30.0,2.0,24.60274610367914,,
6669.0,75,9157.0,519.1752,567.56946,165.43724,524.66,576.39,145.95499999999998,75.0,47.0,412.5,106.16,30.0,3.0,22.078103006128018,,
6669.0,76,9157.0,519.2614,567.47546,165.46486,526.65,575.99,146.527,76.0,47.0,425.2,119.56,30.0,3.0,22.03931357259568,,
6669.0,77,9157.0,518.5562,567.7094,165.14948,526.82,576.85,147.322,77.0,47.0,428.0,130.21,30.0,3.0,21.671640499749955,,
6669.0,78,6357.0,518.45844,568.1618,165.20421,529.37,560.76,145.214,78.0,47.0,433.8,127.93,30.0,6.0,23.94696809029693,,
6669.0,79,6357.0,518.50745,567.77527,165.33931,529.86,560.12,147.252,79.0,47.0,394.5,116.1,30.0,6.0,22.685553405449497,,
6669.0,80,6357.0,519.07416,567.65857,165.19246,529.65,560.22,146.371,80.0,47.0,431.8,124.9,30.0,6.0,22.83479958051088,,
6669.0,81,6357.0,518.57513,567.7881,165.115,529.72,560.15,148.541,81.0,47.0,447.2,148.99,30.0,6.0,21.38331533993039,,
6669.0,82,1550.0,519.0627,567.4795,165.19708,538.7,558.03,154.155,82.0,47.0,444.2,192.8,30.0,24.0,24.430393616689944,,
6669.0,83,8146.0,518.6826,567.52704,165.2028,519.01,547.34,155.088,83.0,47.0,471.0,79.556,30.0,4.0,22.581695103813644,,
6669.0,84,8146.0,518.24756,567.1542,165.02937,518.82,546.67,154.613,84.0,47.0,454.2,14.178,30.0,4.0,22.987624957148128,,
6669.0,85,1550.0,518.46216,567.416,165.04642,539.61,560.48,156.856,85.0,47.0,472.2,133.3,30.0,24.0,23.715442488851007,,
6669.0,86,8157.0,518.9634,567.2888,165.04755,527.81,572.37,144.822,86.0,47.0,461.5,107.86,30.0,4.0,22.65289822081269,,
6669.0,87,8157.0,518.8311,566.7709,165.1753,527.67,573.2,144.648,87.0,47.0,423.2,85.591,30.0,4.0,23.255741770797165,,
6669.0,88,8157.0,519.4902,566.87195,165.26482,529.38,574.18,146.871,88.0,47.0,441.2,93.348,30.0,4.0,22.125739604245997,,
6669.0,89,1550.0,518.838,566.7453,165.33327,541.76,563.55,156.185,89.0,47.0,427.2,181.19,30.0,24.0,24.8861180195486,,
6669.0,90,1550.0,518.78296,566.7342,165.28044,541.94,564.36,155.899,90.0,47.0,449.5,199.12,30.0,24.0,25.09774379650893,,
6669.0,91,1550.0,519.1364,566.5875,164.85263,542.79,565.53,155.213,91.0,47.0,461.2,279.56,30.0,24.0,25.564302567191216,,
6669.0,92,1550.0,519.34814,566.83936,165.19266,542.94,566.54,154.315,92.0,47.0,424.5,311.45,30.0,24.0,25.980549681344407,,
6669.0,93,5863.0,520.3354,566.2931,165.04446,522.24,563.26,141.633,93.0,47.0,414.5,301.24,30.0,7.0,23.683826888862335,,
6669.0,94,9325.0,520.5793,566.0178,165.26926,520.53,545.41,154.986,94.0,47.0,392.5,54.699,30.0,3.0,23.031050509206047,,
6669.0,95,10684.0,518.82227,567.13007,165.89682,498.04,571.62,155.038,95.0,47.0,344.8,479.33,30.0,2.0,23.874174112421112,,
6670.0,47,6918.0,589.49,603.65,145.75891,577.39,596.53,152.138,47.0,47.0,304.2,32.088,1.0,5.0,15.420674084750669,,
6671.0,47,4542.0,498.7843,554.3831,152.38728,495.82,543.16,145.367,47.0,47.0,274.2,94.585,5.0,9.0,13.565742861281173,,
6671.0,59,10248.0,431.99823,517.99786,87.474754,435.44,512.02,111.208,59.0,47.0,222.8,76.271,5.0,2.0,24.71533039651737,,
6671.0,60,10274.0,428.86823,529.4203,86.54098,433.46,535.98,106.699,60.0,47.0,215.6,229.03,5.0,2.0,21.690084973169192,,
6671.0,63,1282.0,423.69095,541.99854,68.33557,440.55,567.15,64.01,63.0,47.0,234.4,140.82,5.0,27.0,30.5865013177218,,
6671.0,77,3051.0,447.8778,526.5691,87.57195,453.7,539.42,100.488,77.0,47.0,215.5,225.21,5.0,14.0,19.12767605467266,,
6672.0,47,4527.0,561.2147,522.584,154.09023,538.34,539.88,152.678,47.0,47.0,247.5,186.2,7.0,9.0,28.71233027225237,,
6672.0,73,10440.0,527.8224,578.14044,148.80434,522.2,577.42,143.112,73.0,47.0,327.2,101.43,7.0,2.0,8.033252780113406,,
6672.0,76,845.0,549.77094,581.9632,145.30008,544.74,570.92,152.304,76.0,47.0,289.8,470.81,7.0,34.0,14.011335371405586,,
6672.0,77,845.0,553.9974,585.9972,144.9993,545.01,571.43,152.883,77.0,47.0,311.5,399.09,7.0,34.0,18.84487729570033,,
6672.0,82,4696.0,548.86096,599.6433,133.55411,540.99,619.36,143.224,82.0,47.0,265.0,169.3,7.0,9.0,23.328245601066996,,
6672.0,93,4284.0,527.3126,600.53595,139.3823,529.9,601.43,143.051,93.0,47.0,345.5,135.69,7.0,10.0,4.5774800766906685,,
6673.0,47,4527.0,556.2089,527.94147,166.99974,538.34,539.88,152.678,47.0,47.0,336.2,186.2,7.0,9.0,25.8251490295506,,
6673.0,48,4527.0,559.51776,536.6563,164.09792,538.44,536.87,152.245,48.0,47.0,304.5,19.107,7.0,9.0,24.182831654584938,,
6673.0,61,10281.0,605.4993,592.75,163.70384,615.44,591.03,153.77100000000002,61.0,47.0,262.8,47.746,7.0,2.0,14.15758549172853,,
6673.0,63,10307.0,620.1944,593.54016,164.0314,582.44,625.95,153.014,63.0,47.0,229.2,177.96,7.0,2.0,50.96249160849178,,
6673.0,64,9044.0,618.9123,592.39185,164.72276,577.98,625.36,153.027,64.0,47.0,235.4,261.08,7.0,3.0,53.84368950666455,,
6673.0,65,503.0,616.19037,593.3266,164.25395,561.6,624.61,154.852,65.0,47.0,243.5,639.86,7.0,44.0,63.6172639784155,,
6673.0,66,503.0,614.52057,595.01685,165.84023,560.84,625.46,154.827,66.0,47.0,252.0,636.49,7.0,44.0,62.687161464531975,,
6674.0,47,10094.0,558.99426,507.9948,162.99832,538.21,505.28,157.367,47.0,47.0,242.4,73.252,18.0,2.0,21.704086429287944,,
6674.0,48,10094.0,559.9972,514.50574,157.99919,542.85,507.05,156.866,48.0,47.0,230.4,80.159,18.0,2.0,18.73228887145666,,
6674.0,49,4527.0,560.3193,522.11615,156.60251,538.53,533.86,151.812,49.0,47.0,249.0,14.725,18.0,9.0,25.21191371896633,,
6674.0,50,4527.0,559.7727,530.66235,156.33205,538.63,530.85,151.379,50.0,47.0,256.2,74.561,18.0,9.0,21.71593148163348,,
6674.0,59,4186.0,572.90826,564.5005,154.51999,540.35,553.82,153.975,59.0,47.0,308.0,240.35,18.0,10.0,34.26967155631492,,
6674.0,60,4186.0,572.6326,568.04364,156.14767,541.3,556.21,153.602,60.0,47.0,331.2,282.07,18.0,10.0,33.58939258394684,,
6674.0,69,9090.0,573.95013,570.72266,161.59334,561.2,559.61,146.679,69.0,47.0,243.0,12.142,18.0,3.0,22.549824055368987,,
