ID (Dino),Track Length (Dino),Track Coverage,Missing Time Points,CME Data
50.0,65.0,1,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 42.0, 44.0, 45.0, 46.0, 49.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 99.0]","4926.0,1,3.0;265.0,4,48.0;4561.0,41,4.0;164.0,43,60.0;430.0,51,39.0;3343.0,56,7.0;660.0,60,30.0;1045.0,63,22.0;4249.0,64,5.0"
51.0,64.0,6,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 31.0, 36.0, 37.0, 38.0, 40.0, 41.0, 45.0, 49.0, 53.0, 54.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 91.0, 92.0, 93.0]","3464.0,1,6.0;4975.0,7,3.0;2421.0,9,10.0;142.0,19,62.0;4444.0,23,4.0;1622.0,25,15.0;4545.0,37,4.0;142.0,38,62.0;1435.0,39,17.0;726.0,51,28.0;142.0,56,62.0;726.0,57,28.0;1143.0,60,21.0"
52.0,47.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 46.0, 56.0, 57.0, 58.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0]","72.0,1,78.0;5248.0,35,3.0;72.0,36,78.0"
53.0,35.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 57.0, 58.0, 59.0, 73.0, 75.0, 76.0, 80.0, 84.0, 87.0, 89.0, 90.0, 93.0, 94.0, 95.0]","2184.0,1,11.0;3872.0,4,5.0;4357.0,9,4.0;2184.0,11,11.0;2217.0,12,11.0;808.0,15,26.0;978.0,22,23.0;1779.0,23,14.0;3021.0,25,8.0;889.0,28,25.0"
54.0,94.0,46,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 33.0, 34.0, 62.0, 63.0, 64.0, 65.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 94.0]","4280.0,1,4.0;1157.0,2,20.0;3941.0,21,5.0;131.0,26,64.0;1981.0,90,13.0"
55.0,83.0,1,"[1.0, 2.0, 3.0, 4.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 85.0, 89.0, 90.0]","4883.0,1,3.0;900.0,4,24.0;3941.0,20,5.0;900.0,22,24.0;3941.0,24,5.0;152.0,25,61.0;116.0,40,67.0;867.0,41,25.0;116.0,46,67.0;867.0,58,25.0;116.0,63,67.0;583.0,65,32.0;2135.0,72,12.0;1457.0,76,17.0;2135.0,77,12.0;1457.0,78,17.0;2135.0,79,12.0;1688.0,80,15.0;1203.0,81,20.0"
56.0,50.0,8,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 41.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 55.0, 62.0, 63.0, 70.0, 71.0, 72.0, 73.0, 74.0, 81.0]","152.0,1,61.0;867.0,43,25.0;2323.0,45,11.0;1201.0,50,20.0"
57.0,19.0,0,"[1.0, 2.0, 3.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 30.0]","1375.0,1,17.0;390.0,2,40.0;68.0,4,79.0"
58.0,23.0,1,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 14.0, 15.0, 17.0, 18.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0]","1375.0,1,17.0;390.0,4,40.0;1375.0,6,17.0;68.0,8,79.0;1138.0,23,21.0"
59.0,60.0,0,"[1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0]","1702.0,1,14.0;4941.0,2,3.0;4951.0,4,3.0;1374.0,6,17.0;671.0,9,29.0;5705.0,14,2.0;671.0,16,29.0;5856.0,36,2.0;5871.0,37,2.0;2478.0,39,10.0;5905.0,43,2.0;177.0,45,58.0;3650.0,49,6.0;5980.0,55,2.0;2744.0,56,9.0"
60.0,2.0,0,"[1.0, 2.0]","4885.0,1,3.0"
61.0,34.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 38.0]","3109.0,1,7.0;2186.0,8,11.0;204.0,12,54.0;1873.0,15,13.0;2659.0,20,9.0;1873.0,21,13.0;2659.0,22,9.0;1873.0,23,13.0;2659.0,26,9.0;466.0,29,36.0;975.0,33,23.0"
62.0,76.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 86.0, 87.0, 89.0, 91.0, 92.0, 93.0]","1477.0,1,16.0;72.0,17,78.0;2451.0,21,10.0;72.0,23,78.0;5248.0,44,3.0;72.0,47,78.0;268.0,66,48.0;6179.0,71,2.0;2362.0,73,11.0"
63.0,55.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 19.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 30.0, 34.0, 35.0, 36.0, 37.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 74.0, 75.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0]","1477.0,1,16.0;1299.0,16,18.0;2451.0,18,10.0;1319.0,24,18.0;2702.0,32,9.0;122.0,38,66.0;1539.0,42,16.0;236.0,44,51.0"
64.0,50.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 25.0, 26.0, 27.0, 28.0, 37.0, 38.0, 39.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","837.0,1,25.0;369.0,17,41.0;5158.0,20,3.0;1172.0,22,20.0;889.0,23,25.0;4873.0,47,4.0"
65.0,20.0,0,"[1.0, 2.0, 34.0, 42.0, 43.0, 49.0, 56.0, 57.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0]","837.0,1,25.0;1172.0,3,20.0;978.0,5,23.0;1027.0,6,22.0;2733.0,7,9.0;978.0,9,23.0;5289.0,11,3.0;1779.0,14,14.0;877.0,19,25.0;889.0,20,25.0"
66.0,75.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 53.0, 54.0, 55.0, 56.0, 61.0, 62.0, 63.0, 64.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0]","231.0,1,51.0;860.0,30,25.0;877.0,52,25.0;2733.0,53,9.0;553.0,58,33.0;994.0,68,23.0;1058.0,70,22.0"
67.0,32.0,14,"[1.0, 2.0, 4.0, 5.0, 6.0, 53.0, 55.0, 56.0, 69.0, 70.0, 71.0, 73.0, 74.0, 75.0, 90.0, 91.0, 92.0, 93.0]","616.0,1,30.0;2856.0,3,8.0;532.0,7,34.0;939.0,16,24.0"
68.0,22.0,9,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 61.0, 62.0, 63.0, 64.0, 74.0]","368.0,1,41.0;4356.0,7,4.0;418.0,9,39.0;34.0,11,98.0;2757.0,15,9.0;399.0,22,40.0"
69.0,73.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 63.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 92.0, 93.0, 94.0, 95.0, 96.0, 97.0, 98.0, 99.0]","4280.0,1,4.0;1157.0,5,20.0;757.0,12,27.0;1157.0,14,20.0;3941.0,15,5.0;131.0,20,64.0;5168.0,33,3.0;418.0,35,39.0;3005.0,40,8.0;399.0,47,40.0;2365.0,66,11.0"
70.0,71.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 85.0, 87.0, 88.0, 89.0]","4883.0,1,3.0;1157.0,4,20.0;3941.0,21,5.0;131.0,26,64.0;152.0,54,61.0;131.0,62,64.0;5317.0,67,3.0;131.0,68,64.0;1981.0,69,13.0"
71.0,28.0,19,"[1.0, 15.0, 37.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0]","1702.0,1,14.0;671.0,2,29.0;3681.0,23,6.0;3346.0,24,7.0;2136.0,27,12.0"
72.0,42.0,5,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 16.0, 18.0, 19.0, 20.0, 22.0, 23.0, 48.0, 53.0, 54.0, 56.0, 57.0, 58.0, 59.0, 61.0, 62.0, 63.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 95.0, 96.0, 98.0]","2186.0,1,11.0;204.0,10,54.0;3632.0,16,6.0;4070.0,17,5.0;349.0,21,43.0;1670.0,25,15.0;349.0,26,43.0"
73.0,57.0,0,"[1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 36.0, 37.0, 39.0, 40.0, 41.0, 48.0, 49.0, 51.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0]","1061.0,1,21.0;751.0,21,27.0;332.0,31,44.0;137.0,34,63.0;4559.0,38,4.0;607.0,40,31.0;4076.0,41,5.0;2306.0,42,11.0;607.0,52,31.0;3709.0,53,6.0;3362.0,54,7.0;296.0,57,46.0"
74.0,37.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 49.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0]","3464.0,1,6.0;2635.0,7,9.0;2636.0,8,9.0;2421.0,10,10.0;2636.0,11,9.0;2421.0,13,10.0;2636.0,14,9.0;2421.0,15,10.0;2636.0,16,9.0;2421.0,17,10.0;142.0,19,62.0;4444.0,23,4.0;1414.0,26,17.0;1622.0,27,15.0;3983.0,29,5.0;338.0,31,44.0;1435.0,32,17.0"
75.0,36.0,8,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 34.0, 37.0, 56.0, 57.0, 59.0, 60.0, 65.0, 66.0, 67.0, 70.0]","2391.0,1,10.0;3492.0,4,6.0;2391.0,7,10.0;4975.0,8,3.0;2421.0,9,10.0;2647.0,13,9.0;142.0,14,62.0;2683.0,19,9.0;1435.0,22,17.0;142.0,36,62.0"
76.0,33.0,0,"[1.0, 2.0, 3.0, 4.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 38.0, 40.0]","2605.0,1,9.0;3887.0,5,5.0;2217.0,7,11.0;670.0,8,29.0;2217.0,9,11.0;670.0,10,29.0;2217.0,16,11.0;670.0,18,29.0;5080.0,20,3.0;670.0,23,29.0;813.0,32,26.0;1243.0,33,19.0"
77.0,52.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 52.0, 53.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 70.0]","2184.0,1,11.0;3872.0,4,5.0;3887.0,6,5.0;2217.0,8,11.0;670.0,15,29.0;437.0,16,38.0;1243.0,27,19.0;437.0,28,38.0;1243.0,29,19.0;4060.0,39,5.0;437.0,40,38.0;1779.0,45,14.0;236.0,52,51.0"
78.0,52.0,0,"[1.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 39.0, 42.0, 47.0, 48.0, 49.0, 57.0, 58.0, 59.0, 60.0, 62.0, 64.0, 65.0, 71.0, 72.0, 78.0, 79.0, 80.0]","2184.0,1,11.0;3872.0,2,5.0;4357.0,7,4.0;2184.0,9,11.0;2217.0,10,11.0;808.0,13,26.0;437.0,29,38.0;808.0,32,26.0;1243.0,33,19.0;808.0,36,26.0;1243.0,37,19.0;236.0,40,51.0"
79.0,35.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 14.0, 16.0, 17.0, 19.0, 20.0, 21.0, 22.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 57.0, 59.0, 60.0, 61.0, 66.0, 67.0, 68.0, 69.0, 71.0]","231.0,1,51.0;2408.0,2,10.0;231.0,3,51.0;837.0,11,25.0;808.0,17,26.0;1243.0,19,19.0;1779.0,27,14.0;978.0,28,23.0;1779.0,31,14.0;236.0,35,51.0"
80.0,26.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 41.0]","4883.0,1,3.0;1157.0,4,20.0;3941.0,21,5.0;131.0,26,64.0"
81.0,72.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0]","152.0,1,61.0;867.0,62,25.0;2323.0,65,11.0;5317.0,66,3.0;2135.0,68,12.0;2323.0,69,11.0"
82.0,79.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 61.0, 62.0, 64.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0, 74.0, 75.0, 76.0, 77.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0]","407.0,1,39.0;2262.0,34,11.0;68.0,36,79.0;4034.0,40,5.0;225.0,42,52.0;6130.0,68,2.0;225.0,70,52.0"
83.0,22.0,2,"[1.0, 2.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 34.0, 35.0, 36.0, 37.0]","2183.0,1,11.0;1061.0,6,21.0;2454.0,17,10.0;204.0,18,54.0;856.0,19,25.0;3239.0,20,7.0;6021.0,21,2.0"
84.0,38.0,31,"[1.0, 2.0, 8.0, 14.0, 15.0, 19.0, 26.0]","4926.0,1,3.0;265.0,2,48.0"
85.0,63.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 75.0, 76.0, 77.0]","837.0,1,25.0;3872.0,4,5.0;837.0,9,25.0;808.0,15,26.0;978.0,41,23.0;889.0,61,25.0"
86.0,30.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 30.0, 33.0, 34.0]","837.0,1,25.0;1172.0,26,20.0;231.0,27,51.0;1172.0,29,20.0;860.0,30,25.0"
87.0,88.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 50.0, 51.0, 52.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 71.0, 72.0, 73.0, 76.0, 78.0, 79.0, 80.0, 81.0, 82.0, 83.0, 84.0, 85.0, 86.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0]","368.0,1,41.0;4356.0,7,4.0;368.0,11,41.0;1080.0,14,21.0;480.0,27,36.0;418.0,30,39.0;480.0,38,36.0;2270.0,49,11.0;480.0,50,36.0;6020.0,63,2.0;2317.0,65,11.0;4685.0,68,4.0;2317.0,71,11.0;939.0,73,24.0;399.0,80,40.0;2365.0,85,11.0"
88.0,41.0,19,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 16.0, 17.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 37.0, 39.0, 54.0, 55.0, 56.0, 57.0, 58.0]","368.0,1,41.0;571.0,23,32.0"
89.0,56.0,40,"[1.0, 2.0, 4.0, 7.0, 8.0, 19.0, 46.0, 58.0, 59.0, 60.0, 61.0, 62.0, 63.0, 67.0, 79.0, 90.0]","538.0,1,33.0;760.0,29,27.0;293.0,33,46.0;1137.0,52,21.0"
90.0,49.0,0,"[1.0, 2.0, 10.0, 11.0, 12.0, 14.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0, 47.0, 48.0, 49.0, 53.0, 54.0, 55.0, 56.0, 57.0, 58.0, 59.0, 60.0, 71.0]","1374.0,1,17.0;4941.0,2,3.0;671.0,3,29.0;5856.0,30,2.0;5871.0,31,2.0;1519.0,33,16.0;3650.0,41,6.0;1336.0,46,18.0;2744.0,47,9.0;3346.0,49,7.0"
91.0,36.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 13.0, 14.0, 15.0, 16.0, 17.0, 18.0, 19.0, 20.0, 21.0, 22.0, 55.0, 59.0, 60.0, 61.0, 62.0, 63.0, 64.0, 65.0, 66.0, 67.0, 68.0, 69.0, 70.0, 71.0, 72.0, 73.0]","3109.0,1,7.0;3878.0,8,5.0;466.0,10,36.0;204.0,11,54.0;1873.0,13,13.0;2659.0,20,9.0;975.0,21,23.0;365.0,22,42.0;2136.0,36,12.0"
92.0,29.0,1,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 10.0, 11.0, 12.0, 67.0, 68.0, 69.0, 71.0, 72.0, 73.0, 74.0, 77.0, 87.0, 88.0, 89.0, 90.0, 91.0, 92.0, 93.0, 98.0, 99.0]","2186.0,1,11.0;204.0,11,54.0;3700.0,12,6.0;730.0,17,28.0;4795.0,21,4.0;5443.0,22,3.0;730.0,25,28.0;1689.0,27,15.0;730.0,28,28.0;1689.0,29,15.0"
93.0,10.0,0,"[1.0, 2.0, 3.0, 4.0, 5.0, 9.0, 10.0, 12.0, 13.0, 14.0]","232.0,1,51.0;1063.0,5,21.0;265.0,6,48.0"
94.0,9.0,5,"[4.0, 61.0, 64.0, 71.0]","3464.0,1,6.0;212.0,7,54.0;688.0,8,29.0;1948.0,9,13.0"
