ID (CME),Missing Time Points,ID (Dino),x (CME),y (CME),z (CME),x (Dino),y (Dino),z (Dino),t,t_start (CME),t_start (Dino),FI (CME),FI (Dino),Track Length (CME),Track Length (Dino),Distance
3841.0,4,1785.0,378.01,252.56,71.243,375.8399,251.93571,74.02854,4.0,1.0,2.0,100.56,214.14555,5.0,4.0,3.5858478921588444
3844.0,1,526.0,401.74,20.43,87.831,359.30634,56.50247,62.997185,1.0,1.0,1.0,51.879,178.78442,5.0,12.0,60.97997179690007
3844.0,2,1837.0,400.94,19.875,85.626,415.99814,18.999916,98.505135,2.0,1.0,2.0,43.808,178.54263,5.0,1.0,19.833947428963302
3844.0,3,526.0,401.26,19.966,86.088,359.30884,56.4004,62.14323,3.0,1.0,1.0,57.28,221.91647,5.0,12.0,60.503862182992094
3844.0,4,2414.0,401.44,19.559,84.258,368.99854,15.999937,63.499355,4.0,1.0,4.0,45.186,274.6873,5.0,4.0,38.678632325944434
3844.0,5,2414.0,402.04,19.589,85.046,368.5477,16.06744,63.08024,5.0,1.0,4.0,48.229,221.65211,5.0,4.0,40.2073395849713
3845.0,1,743.0,493.59,460.12,90.62,492.8472,456.94867,89.26031,1.0,1.0,1.0,103.18,238.09941,5.0,40.0,3.5295669288171965
3845.0,2,743.0,493.38,461.43,91.84,492.54767,457.54272,90.20197,2.0,1.0,1.0,100.78,321.60773,5.0,40.0,4.299635020347689
3846.0,2,817.0,415.61,246.5,94.823,413.66296,245.22635,97.65451,2.0,1.0,1.0,97.632,173.06535,5.0,5.0,3.66477802386449
3846.0,3,817.0,416.07,247.14,94.962,414.40768,245.9595,98.04886,3.0,1.0,1.0,88.202,537.75146,5.0,5.0,3.6994043698952246
3847.0,1,1009.0,676.7,87.539,104.02,688.14545,69.69753,119.81231,1.0,1.0,1.0,83.08,267.02216,5.0,5.0,26.43318808996559
3847.0,2,1009.0,677.24,86.966,104.259,689.279,68.59082,118.66017,2.0,1.0,1.0,85.176,205.13115,5.0,5.0,26.26744103260345
3847.0,3,2226.0,677.31,87.1,104.512,676.997,85.99961,98.455124,3.0,1.0,3.0,87.776,305.12643,5.0,1.0,6.163973883094899
3847.0,4,1009.0,678.19,86.958,105.079,689.8868,69.69717,121.81375,4.0,1.0,1.0,76.747,176.10397,5.0,5.0,26.735804459402345
3847.0,5,2747.0,678.55,87.778,106.017,689.6239,69.39169,119.793724,5.0,1.0,5.0,65.629,180.75627,5.0,4.0,25.504622733894312
3848.0,1,905.0,539.81,297.93,110.089,543.18835,295.46603,106.535126,1.0,1.0,1.0,81.658,219.61629,5.0,2.0,5.487660456995905
3850.0,1,1019.0,605.74,297.33,112.217,586.32935,326.23276,119.61788,1.0,1.0,1.0,28.052,220.73334,5.0,1.0,35.59376200704979
3850.0,2,1904.0,605.28,296.05,113.602,618.35297,295.82593,115.24622,2.0,1.0,2.0,35.155,250.5323,5.0,1.0,13.177868241646726
3850.0,3,1884.0,605.55,296.56,112.799,561.503,307.0787,109.44647,3.0,1.0,2.0,28.174,159.5395,5.0,3.0,45.40947826270296
3850.0,4,1884.0,605.02,295.88,113.188,561.1293,306.07867,106.360176,4.0,1.0,2.0,42.895,281.5419,5.0,3.0,45.57439628600558
3850.0,5,2739.0,605.15,295.54,112.351,617.22845,295.11627,112.79178,5.0,1.0,5.0,40.875,192.13855,5.0,8.0,12.093915351274765
3851.0,1,1019.0,606.96,315.24,117.778,586.32935,326.23276,119.61788,1.0,1.0,1.0,68.155,220.73334,5.0,1.0,23.448873112678612
3851.0,2,1904.0,606.64,314.3,116.654,618.35297,295.82593,115.24622,2.0,1.0,2.0,64.197,250.5323,5.0,1.0,21.919552301865117
3851.0,3,1182.0,606.04,314.16,116.683,588.25146,346.71466,133.39642,3.0,1.0,1.0,66.099,305.6905,5.0,5.0,40.68877549329296
3851.0,4,2260.0,605.42,313.07,115.478,573.29285,335.93817,123.13392,4.0,1.0,3.0,61.557,234.6261,5.0,4.0,40.17113487714525
3851.0,5,2739.0,605.83,312.43,114.713,617.22845,295.11627,112.79178,5.0,1.0,5.0,33.027,192.13855,5.0,8.0,20.817804764282872
3852.0,2,1154.0,709.92,46.515,134.358,709.28455,42.97305,133.39165,2.0,1.0,1.0,141.7,225.3422,5.0,3.0,3.7259950117384752
3852.0,3,2271.0,709.31,46.605,134.649,706.1647,49.590504,132.23201,3.0,1.0,3.0,154.99,221.14307,5.0,5.0,4.964673895042396
3852.0,4,1209.0,709.91,47.97,135.014,709.52057,43.55435,136.25996,4.0,1.0,1.0,136.84,239.13583,5.0,6.0,4.604566968673596
3855.0,1,1255.0,528.32,654.16,149.096,527.08325,652.92694,143.76453,1.0,1.0,1.0,225.76,229.18391,5.0,15.0,5.61021923698175
3855.0,2,1255.0,530.59,654.4,149.238,529.36743,653.26917,144.61563,2.0,1.0,1.0,243.02,202.89203,5.0,15.0,4.913222802875911
3855.0,3,1255.0,533.05,656.21,149.674,531.51636,654.88556,145.08318,3.0,1.0,1.0,278.44,212.81142,5.0,15.0,5.01814918427103
3855.0,4,1255.0,534.71,656.45,148.933,533.70953,655.3851,145.10007,4.0,1.0,1.0,247.23,224.12001,5.0,15.0,4.101987885867087
3855.0,5,1255.0,535.77,657.41,150.209,534.9187,656.41003,145.58359,5.0,1.0,1.0,227.35,180.70561,5.0,15.0,4.808229337188498
3856.0,1,418.0,324.77,583.83,49.31,319.39218,584.4839,46.313026,1.0,1.0,1.0,236.49,288.9267,5.0,19.0,6.191153876223376
3857.0,1,481.0,354.66,665.7,59.98,353.8697,666.4359,54.210213,1.0,1.0,1.0,156.05,222.0588,5.0,10.0,5.869971458650277
3857.0,2,481.0,355.26,663.73,59.870000000000005,354.83185,665.0458,54.3053,2.0,1.0,1.0,182.63,183.92064,5.0,10.0,5.734154528132281
3857.0,3,481.0,355.48,663.59,60.260000000000005,355.3617,665.492,54.64301,3.0,1.0,1.0,41.014,268.13638,5.0,10.0,5.931456444255478
3857.0,4,481.0,355.69,663.45,60.650000000000006,355.25192,665.1922,54.70779,4.0,1.0,1.0,162.97,218.50282,5.0,10.0,6.207820439614836
3857.0,5,481.0,356.48,664.14,60.379999999999995,355.60538,665.41394,55.01136,5.0,1.0,1.0,160.89,281.01053,5.0,10.0,5.586607084590789
3858.0,1,645.0,391.84,174.07,77.33,384.0145,163.14697,78.36479,1.0,1.0,1.0,91.962,247.11029,5.0,9.0,13.47671417575513
3858.0,2,645.0,391.47,175.31,76.347,383.24985,163.45285,77.887794,2.0,1.0,1.0,77.218,168.76907,5.0,9.0,14.509890361247962
3858.0,3,645.0,389.03,171.16,74.143,384.17285,163.90987,77.256256,3.0,1.0,1.0,37.939,287.13058,5.0,9.0,9.265454876094084
3858.0,4,645.0,390.06,171.8,74.573,384.3958,164.37169,77.450554,4.0,1.0,1.0,46.086,160.45447,5.0,9.0,9.774623681708473
3858.0,5,645.0,393.56,171.02,75.377,384.52917,164.44171,77.879036,5.0,1.0,1.0,46.47,176.03456,5.0,9.0,11.449452998213312
3859.0,1,1165.0,666.29,52.688,138.84,666.9987,50.512444,135.49998,1.0,1.0,1.0,58.1,211.57231,5.0,2.0,4.048584098118266
3859.0,2,1958.0,667.35,53.707,136.746,665.1373,55.030205,130.18265,2.0,1.0,2.0,70.604,175.15732,5.0,1.0,7.051558408219091
3859.0,3,1071.0,668.54,56.18,132.507,671.9989,60.747787,126.774796,3.0,1.0,1.0,48.641,215.88585,5.0,3.0,8.104741204072203
3859.0,5,2834.0,665.68,54.871,136.838,657.1783,54.686344,141.06567,5.0,1.0,5.0,57.78,244.316,5.0,2.0,9.496641214515511
3860.0,2,1932.0,471.7,419.64,125.804,465.59222,419.6705,122.47864,2.0,1.0,2.0,41.937,210.17671,5.0,2.0,6.9544177260213464
3860.0,3,1932.0,472.3,418.01,126.133,461.43875,419.1937,123.33276,3.0,1.0,2.0,56.054,173.69884,5.0,2.0,11.2787074308229
3860.0,4,1067.0,469.26,417.77,127.086,456.41293,405.2468,123.264725,4.0,1.0,1.0,51.878,234.68532,5.0,12.0,18.34338813988636
3860.0,5,1043.0,469.63,419.3,125.067,452.0344,422.05255,118.156685,5.0,1.0,1.0,59.401,165.87595,5.0,17.0,19.103249049879572
3861.0,1,1182.0,590.43,351.03,137.05,588.1289,347.85672,135.29117,1.0,1.0,1.0,191.61,200.6813,5.0,5.0,4.296306569287099
3861.0,2,1182.0,590.43,350.96,136.491,588.62177,346.8323,134.78677,2.0,1.0,1.0,143.7,222.94708,5.0,5.0,4.817883655278524
3861.0,3,1182.0,590.42,350.89,135.93099999999998,588.25146,346.71466,133.39642,3.0,1.0,1.0,176.82,305.6905,5.0,5.0,5.344167439704707
3861.0,4,1182.0,590.29,350.01,135.211,588.57465,346.5543,133.37604,4.0,1.0,1.0,147.82,426.7874,5.0,5.0,4.272161784635473
3861.0,5,1182.0,589.03,350.2,133.746,587.904,346.1336,131.77995,5.0,1.0,1.0,107.29,230.79597,5.0,5.0,4.654979867034854
3862.0,2,715.0,396.79,187.73,78.094,396.83173,194.74129,85.72196,2.0,2.0,1.0,55.686,259.7687,5.0,4.0,10.36077712426052
3862.0,3,2202.0,397.88,187.79,78.486,395.9987,182.99939,77.50871,3.0,2.0,3.0,71.179,243.6722,5.0,2.0,5.238733588015326
3862.0,4,715.0,396.01,191.1,79.946,395.60422,196.86566,85.21918,4.0,2.0,1.0,95.517,176.27177,5.0,4.0,7.823932512260054
3862.0,5,2211.0,396.13,189.33,79.538,398.68848,193.91872,86.096054,5.0,2.0,3.0,92.363,193.75806,5.0,9.0,8.402990147305665
3862.0,6,747.0,395.28,189.76,79.548,392.1174,185.52626,89.733086,6.0,2.0,1.0,92.883,267.33774,5.0,19.0,11.474431139494271
3863.0,2,861.0,422.04,394.89,106.714,405.78857,393.26273,101.03712,2.0,2.0,1.0,53.581,221.90546,5.0,53.0,17.291152397460408
3863.0,3,908.0,422.15,396.62,106.09,416.64755,413.14252,105.964386,3.0,2.0,1.0,54.285,162.19583,5.0,9.0,17.415119925797097
3863.0,5,908.0,422.43,397.06,107.139,416.6149,413.23618,105.1255,5.0,2.0,1.0,66.04,236.10687,5.0,9.0,17.30717682501684
3863.0,6,908.0,422.37,396.77,105.516,416.88818,412.90118,104.65735,6.0,2.0,1.0,57.226,221.73259,5.0,9.0,17.058798273246015
3864.0,2,1142.0,644.39,276.86,123.531,651.6277,301.2553,130.09833,2.0,2.0,1.0,20.905,337.31046,5.0,2.0,26.280121512445454
3864.0,3,2262.0,644.04,276.48,124.004,654.61664,241.98404,128.98363,3.0,2.0,3.0,27.269,459.32208,5.0,2.0,36.42297743112309
3864.0,4,2262.0,644.76,276.84,123.42,654.2838,242.53484,128.3754,4.0,2.0,3.0,26.192,169.3019,5.0,2.0,35.94583088795694
3864.0,5,2739.0,643.56,277.39,122.748,617.22845,295.11627,112.79178,5.0,2.0,5.0,24.967,192.13855,5.0,8.0,33.267063143653054
3864.0,6,2739.0,641.53,280.09,123.092,616.7581,294.99963,113.222786,6.0,2.0,5.0,24.894,199.91165,5.0,8.0,30.55070345057042
3865.0,2,1745.0,396.45,223.63,50.040000000000006,396.77914,221.69182,44.383812,2.0,2.0,2.0,59.553,165.3936,5.0,9.0,5.98809966043853
3865.0,3,1745.0,397.09,224.23,48.81999999999999,397.37686,221.99937,43.68895,3.0,2.0,2.0,25.859,201.29114,5.0,9.0,5.602291759539121
3865.0,4,1745.0,397.74,224.82,47.59,397.58066,223.19318,43.280598,4.0,2.0,2.0,79.066,181.26714,5.0,9.0,4.6089996903453985
3865.0,5,1745.0,397.46,225.89,46.629999999999995,397.4569,223.76024,43.54184,5.0,2.0,2.0,72.473,294.64322,5.0,9.0,3.7513490177801194
3866.0,3,1820.0,400.5,247.69,85.188,397.4869,245.75238,89.12294,3.0,3.0,2.0,97.59,185.09027,5.0,43.0,5.321362201354092
3866.0,4,1820.0,399.6,247.21,87.46,397.56213,245.97534,90.14161,4.0,3.0,2.0,104.66,252.21062,5.0,43.0,3.5872456905821313
3866.0,6,1820.0,399.87,247.31,86.054,397.72397,245.98549,90.259476,6.0,3.0,2.0,89.891,268.5685,5.0,43.0,4.903651689055415
3867.0,5,2752.0,584.74,163.82,115.431,584.81024,165.94817,118.42906,5.0,3.0,5.0,194.77,179.19633,5.0,3.0,3.677282280448444
3867.0,7,1830.0,583.64,163.79,115.125,580.34924,165.92287,113.227554,7.0,3.0,2.0,168.68,376.5748,5.0,14.0,4.356436288690086
3868.0,4,2516.0,738.01,242.32,152.305,737.0445,241.62785,148.05237,4.0,3.0,4.0,89.386,190.56635,5.0,3.0,4.415441516926719
3868.0,5,2516.0,737.5,242.68,153.005,736.7608,241.60307,147.41608,5.0,3.0,4.0,89.868,370.31757,5.0,3.0,5.739531481863306
3868.0,6,2020.0,737.76,243.01,153.746,735.4387,241.68828,150.99788,6.0,3.0,2.0,93.112,198.30542,5.0,5.0,3.8324327760314034
3868.0,7,2020.0,737.57,242.8,152.579,736.0066,241.9539,148.58145,7.0,3.0,2.0,92.066,132.2779,5.0,5.0,4.374986945409113
3869.0,3,958.0,647.0,100.35,106.137,640.68396,102.789116,114.861046,3.0,3.0,1.0,72.38,179.74443,5.0,4.0,11.043125769145828
3869.0,4,958.0,646.96,101.09,105.905,640.2731,102.98522,115.222565,4.0,3.0,1.0,55.062,363.21066,5.0,4.0,11.62426376110012
3869.0,5,876.0,646.93,101.83,105.673,628.51733,106.29453,106.97868,5.0,3.0,1.0,52.542,320.2734,5.0,11.0,18.9911359563402
3869.0,6,876.0,646.98,101.03,106.742,628.57825,105.82757,107.43661,6.0,3.0,1.0,41.549,172.57693,5.0,11.0,19.02954450373155
3869.0,7,876.0,645.92,101.44,106.22,627.99884,105.747734,108.02239,7.0,3.0,1.0,42.981,200.8357,5.0,11.0,18.51953448854629
3870.0,3,1241.0,614.82,346.26,138.189,620.03143,346.33862,142.1024,3.0,3.0,1.0,48.247,287.73044,5.0,6.0,6.5176593428392255
3870.0,4,1241.0,614.2,346.65,138.513,620.42596,346.2783,141.42947,4.0,3.0,1.0,35.479,305.47684,5.0,6.0,6.885240451320479
3870.0,5,1241.0,616.11,349.27,140.9,619.70996,345.23117,141.66023,5.0,3.0,1.0,56.521,232.79115,5.0,6.0,5.463497910990703
3870.0,6,1241.0,612.96,347.45,139.16,619.6297,344.5003,141.82748,6.0,3.0,1.0,46.027,209.688,5.0,6.0,7.765376856946419
3870.0,7,2080.0,612.84,348.1,139.47899999999998,618.0196,360.7852,153.83693,7.0,3.0,2.0,57.61,271.18784,5.0,65.0,19.846730438157778
3871.0,3,2309.0,529.67,531.56,150.934,532.1343,529.2709,152.06288,3.0,3.0,3.0,66.13,193.65,5.0,5.0,3.5478336142497313
3871.0,4,2531.0,530.49,530.69,150.145,533.01917,537.9953,151.64386,4.0,3.0,4.0,8.3414,247.72989,5.0,4.0,7.874686678116144
3871.0,5,2531.0,531.31,529.82,149.357,531.05505,540.787,152.52974,5.0,3.0,4.0,0.97356,281.60764,5.0,4.0,11.419560745059314
3871.0,6,2833.0,532.12,528.95,148.568,528.7877,525.20575,142.33484,6.0,3.0,5.0,136.64,370.557,5.0,9.0,7.998494541981059
3871.0,7,2833.0,531.37,533.98,148.509,528.8697,530.7375,144.67593,7.0,3.0,5.0,158.1,240.7555,5.0,9.0,5.608719280272527
3873.0,4,838.0,437.51,260.14,101.887,440.5829,244.3693,94.94458,4.0,4.0,1.0,97.046,167.48878,5.0,6.0,17.502996553630446
3873.0,5,741.0,439.84,259.96,100.868,445.99823,263.99896,96.513626,5.0,4.0,1.0,74.148,215.74464,5.0,34.0,8.555557699318978
3873.0,6,3046.0,440.37,260.54,102.041,440.08533,259.05933,105.35194,6.0,4.0,6.0,107.67,255.36316,5.0,3.0,3.638096252355085
3873.0,7,3046.0,439.68,260.92,103.212,437.82208,260.16736,107.00573,7.0,4.0,6.0,109.73,323.92865,5.0,3.0,4.290771609967135
3873.0,8,3046.0,441.29,261.9,104.778,439.93942,260.4146,107.71589,8.0,4.0,6.0,108.0,135.68448,5.0,3.0,3.558325048179267
3874.0,6,943.0,508.85,265.2,114.086,508.45694,263.71506,110.59941,6.0,4.0,1.0,118.06,212.5538,5.0,12.0,3.8099675583001975
3874.0,7,2245.0,507.75,266.01,115.836,504.23303,268.39554,114.89457,7.0,4.0,3.0,106.52,216.952,5.0,9.0,4.352719783928213
3874.0,8,3566.0,508.35,264.87,115.273,509.85092,262.6608,112.65304,8.0,4.0,8.0,86.768,237.73143,5.0,3.0,3.7413254186183607
3875.0,6,2832.0,683.29,249.69,146.913,681.18243,248.44034,141.75824,6.0,4.0,5.0,113.85,237.73766,5.0,8.0,5.707455832338973
3875.0,8,2526.0,681.35,249.16,147.611,678.7084,248.43355,151.86133,8.0,4.0,4.0,123.58,192.0442,5.0,6.0,5.056786061462397
3876.0,6,2194.0,454.26,496.15,65.0,458.96722,499.37775,62.68028,6.0,4.0,3.0,42.417,144.26776,5.0,4.0,6.160956992976021
3876.0,7,3227.0,454.92,500.75,60.42,458.22153,501.0212,58.87217,7.0,4.0,7.0,36.948,183.6172,5.0,9.0,3.656422772300783
3876.0,8,3227.0,457.77,501.31,63.349999999999994,459.45355,501.44214,60.028244,8.0,4.0,7.0,92.024,202.18666,5.0,9.0,3.7263741768153182
3877.0,5,2625.0,320.56,556.87,20.080000000000013,320.52844,556.9619,16.460453,5.0,5.0,5.0,75.05,182.98058,5.0,4.0,3.62085102273058
3877.0,6,2625.0,320.93,557.18,20.419999999999987,320.13007,557.1532,15.328632,6.0,5.0,5.0,89.498,195.75006,5.0,4.0,5.1538950664835905
3877.0,7,2625.0,319.98,557.53,19.610000000000017,319.13498,557.293,15.27793,7.0,5.0,5.0,95.249,182.4421,5.0,4.0,4.42007446603563
3877.0,9,3457.0,320.91,559.01,21.590000000000003,319.58405,557.54974,16.067093,9.0,5.0,8.0,69.829,191.95897,5.0,10.0,5.864554919237178
3878.0,5,295.0,302.9,325.52,20.580000000000013,302.45645,316.25415,27.488264,5.0,5.0,1.0,96.413,224.4336,5.0,32.0,11.566193164507318
3878.0,6,3000.0,303.51,326.32,21.080000000000013,300.38205,326.99954,24.198626,6.0,5.0,6.0,102.35,208.68669,5.0,4.0,4.468967883301016
3878.0,7,3000.0,303.88,327.4,21.210000000000008,300.50702,327.3572,23.660852,7.0,5.0,6.0,102.99,222.64807,5.0,4.0,4.169592479644005
3878.0,8,3000.0,304.96,327.63,22.00999999999999,302.1257,327.5777,24.720469,8.0,5.0,6.0,109.25,182.73994,5.0,4.0,3.922070114105684
3879.0,5,2414.0,369.92,30.693,66.49,368.5477,16.06744,63.08024,5.0,5.0,4.0,29.047,221.65211,5.0,4.0,15.080340707729382
3879.0,6,2414.0,369.38,31.494,66.66,368.1098,16.171368,64.16894,6.0,5.0,4.0,37.078,186.99435,5.0,4.0,15.575681024309144
3879.0,7,2414.0,368.71,32.022,66.93,367.2261,16.527512,62.831585,7.0,5.0,4.0,50.875,246.74538,5.0,4.0,16.09590392318397
3879.0,8,3234.0,368.57,33.118,66.43,367.0098,13.15373,67.031006,8.0,5.0,7.0,56.777,192.22482,5.0,4.0,20.034158551956608
3879.0,9,3499.0,367.17,33.433,64.95,357.1053,49.839424,61.548008,9.0,5.0,8.0,38.532,208.25851,5.0,5.0,19.545907093963184
3880.0,5,665.0,454.75,330.02,99.742,457.62808,327.59045,80.69541,5.0,5.0,1.0,53.169,366.6096,5.0,5.0,19.415422949732527
3880.0,7,640.0,455.39,330.36,98.86,462.1561,339.7934,79.806656,7.0,5.0,1.0,67.375,199.30132,5.0,24.0,22.3114110345432
3880.0,9,640.0,455.15,330.96,99.069,461.2964,337.91626,80.540825,9.0,5.0,1.0,66.411,141.3798,5.0,24.0,20.72344216046712
3881.0,5,2041.0,572.0,360.38,148.68,571.4983,358.3059,145.33278,5.0,5.0,2.0,183.78,230.00928,5.0,7.0,3.9695686703217423
3882.0,8,3004.0,342.79,325.18,40.25999999999999,343.30545,319.8676,38.517994,8.0,5.0,6.0,19.891,157.39514,5.0,3.0,5.614433842030398
3883.0,5,583.0,390.1,367.16,63.44,387.9836,353.11447,66.38207,5.0,5.0,1.0,54.363,248.23912,5.0,4.0,14.50557954119039
3883.0,6,656.0,390.47,370.72,63.989999999999995,375.05853,365.87778,78.43685,6.0,5.0,1.0,50.207,279.03033,5.0,44.0,21.67191678213538
3883.0,7,656.0,391.0,368.92,64.12,374.74887,365.30835,78.28737,7.0,5.0,1.0,41.108,161.56625,5.0,44.0,21.85995459090205
3883.0,8,656.0,392.56,369.0,66.56,374.83365,365.67627,78.476166,8.0,5.0,1.0,33.006,166.90454,5.0,44.0,21.61632895694727
3883.0,9,3837.0,390.26,367.23,63.879999999999995,391.28653,354.85934,68.91975,9.0,5.0,9.0,48.895,151.38136,5.0,7.0,13.397241236127725
3884.0,5,1079.0,523.92,160.54,124.672,521.4642,157.68552,126.51086,5.0,5.0,1.0,45.783,171.06699,5.0,4.0,4.190514981478975
3885.0,5,2800.0,540.91,277.63,135.655,538.99805,283.99896,133.50513,5.0,5.0,5.0,70.539,200.16208,5.0,2.0,6.988644024487147
3885.0,6,3074.0,541.11,274.81,133.663,543.996,271.998,127.99904,6.0,5.0,6.0,64.813,248.76895,5.0,2.0,6.951027469489677
3885.0,7,3332.0,541.33,276.63,137.23,527.6015,277.293,138.92322,7.0,5.0,7.0,57.814,192.96295,5.0,1.0,13.848403345454718
3885.0,8,3624.0,543.47,272.89,134.894,537.99615,269.99808,134.99904,8.0,5.0,8.0,69.431,174.10875,5.0,1.0,6.191709659738637
3885.0,9,3074.0,540.69,274.48,135.531,545.26013,269.6357,133.49901,9.0,5.0,6.0,51.44,238.06372,5.0,2.0,6.962924246823304
3886.0,5,1957.0,563.92,344.43,131.097,566.05566,340.29446,130.11197,5.0,5.0,2.0,104.3,320.87473,5.0,7.0,4.757522341313812
3886.0,7,1957.0,564.24,342.48,129.413,566.1474,338.99988,129.7191,7.0,5.0,2.0,96.284,147.26459,5.0,7.0,3.9803400840128913
3887.0,6,2996.0,281.72,608.05,14.129999999999995,283.29233,603.84515,15.784205,6.0,6.0,6.0,178.16,150.45009,5.0,6.0,4.784284620862832
3887.0,7,2996.0,282.46,606.26,14.099999999999994,283.0319,603.0749,12.226721,7.0,6.0,6.0,155.32,188.90099,5.0,6.0,3.739131694904745
3888.0,6,2634.0,419.28,337.55,23.24000000000001,423.08408,329.37646,25.968811,6.0,6.0,5.0,54.908,241.08572,5.0,3.0,9.419351901894364
3888.0,7,2634.0,418.81,337.89,22.25,420.00342,329.3879,24.225302,7.0,6.0,5.0,59.075,163.87613,5.0,3.0,8.809754462957736
3889.0,6,2665.0,371.7,355.34,54.209999999999994,374.99887,341.99896,65.5171,6.0,6.0,5.0,62.227,197.76271,5.0,4.0,17.796527806527298
3889.0,7,3228.0,370.21,356.66,53.879999999999995,366.8512,371.99954,59.87557,7.0,6.0,7.0,54.058,177.24138,5.0,2.0,16.808625300020818
3889.0,8,3228.0,372.03,356.87,55.129999999999995,368.4923,372.44812,59.198273,8.0,6.0,7.0,54.177,141.46909,5.0,2.0,16.484659208698528
3889.0,9,576.0,371.88,354.81,54.459999999999994,362.0014,360.94257,68.21262,9.0,6.0,1.0,46.898,172.7381,5.0,10.0,18.009156271999533
3889.0,10,576.0,370.72,354.65,54.08,363.24417,360.90573,67.96963,10.0,6.0,1.0,62.363,205.42513,5.0,10.0,16.968913151958223
3890.0,6,2893.0,505.3,295.19,154.055,502.79614,295.15964,156.92744,6.0,6.0,5.0,113.27,157.43677,5.0,6.0,3.810662433593411
3890.0,7,2893.0,505.36,295.42,153.428,502.7138,295.05817,156.0054,7.0,6.0,5.0,112.44,193.07812,5.0,6.0,3.711641974773453
3891.0,6,854.0,431.85,85.652,84.974,422.16458,91.24146,99.54267,6.0,6.0,1.0,20.283,170.0695,5.0,11.0,18.365608327439094
3891.0,7,854.0,430.89,87.873,85.28,421.2676,91.53607,99.12916,7.0,6.0,1.0,18.613,204.0574,5.0,11.0,17.257111470072253
3891.0,8,854.0,429.39,88.131,84.875,420.36862,92.27307,98.428955,8.0,6.0,1.0,15.077,183.83916,5.0,11.0,16.800349315753067
3891.0,9,854.0,429.11,89.242,84.091,419.46875,93.014786,97.63298,9.0,6.0,1.0,22.604,241.55301,5.0,11.0,17.046197173701135
3891.0,10,854.0,428.17,89.579,83.331,419.18814,94.693436,97.957275,10.0,6.0,1.0,24.743,213.57457,5.0,11.0,17.909751115895542
3892.0,6,510.0,337.11,410.45,49.709999999999994,347.8691,407.4574,60.261147,6.0,6.0,1.0,27.986,138.79076,5.0,22.0,15.363612549970426
3892.0,7,510.0,337.31,411.34,49.349999999999994,345.91965,406.91766,59.47944,7.0,6.0,1.0,22.829,304.21085,5.0,22.0,14.010307595185036
3892.0,8,510.0,333.54,410.82,48.16,345.71445,407.01187,59.044746,8.0,6.0,1.0,31.927,310.21722,5.0,22.0,16.768923113423703
3892.0,9,510.0,332.06,411.32,47.459999999999994,345.59076,406.89716,58.974113,9.0,6.0,1.0,20.201,185.89424,5.0,22.0,18.308953493304006
3892.0,10,385.0,330.58,411.81,46.760000000000005,315.7513,403.0058,39.905464,10.0,6.0,1.0,27.896,168.82166,5.0,48.0,18.55771928619718
3893.0,6,3106.0,543.62,286.43,147.241,543.99854,288.319,143.36665,6.0,6.0,6.0,88.039,436.68015,5.0,1.0,4.326915928707191
3893.0,7,3360.0,544.39,286.67,150.419,550.34375,285.44882,151.51213,7.0,6.0,7.0,86.353,186.96898,5.0,3.0,6.175220874738018
3893.0,8,1546.0,544.02,286.0,149.435,547.0243,281.88617,154.79752,8.0,6.0,1.0,79.572,178.8269,5.0,3.0,7.396352919466477
3893.0,10,4245.0,545.55,286.01,147.165,546.8876,287.36926,143.81636,10.0,6.0,10.0,108.96,195.2781,5.0,1.0,3.8535894121195784
3894.0,7,1125.0,615.98,84.186,141.741,604.2248,98.89418,132.29575,7.0,7.0,1.0,54.14,167.69724,5.0,8.0,21.064853038056096
3894.0,8,3633.0,615.93,83.363,142.691,615.0049,82.04677,139.02275,8.0,7.0,8.0,57.962,179.64177,5.0,4.0,4.005537352890356
3894.0,9,3633.0,617.11,81.854,142.96699999999998,615.3453,81.17701,138.78859,9.0,7.0,8.0,64.027,243.9163,5.0,4.0,4.586021334250431
3894.0,10,2913.0,617.17,81.99,144.179,615.9686,72.938805,158.18216,10.0,7.0,5.0,60.441,265.0204,5.0,9.0,16.716937006330582
3894.0,11,4648.0,616.99,81.314,144.819,613.59717,78.057434,148.1197,11.0,7.0,11.0,70.182,471.2549,5.0,3.0,5.745532004197349
3895.0,7,1835.0,399.84,196.52,92.845,397.62576,196.2087,95.6904,7.0,7.0,2.0,118.83,215.20291,5.0,23.0,3.6188489368305814
3895.0,8,1835.0,398.56,196.7,91.042,396.79077,196.3733,94.81276,8.0,7.0,2.0,107.11,211.00058,5.0,23.0,4.1779826065339165
